subject,level,x,y,rotation,time
48540,_level_5,9.912263870239258,5.0981221199035645,0,115.11669921875
48540,_level_5,9.912263870239258,6.298120021820068,0,115.216796875
48540,_level_5,9.912263870239258,7.738119125366211,0,115.33329772949219
48540,_level_5,9.912263870239258,8.938117980957031,0,115.43350219726563
48540,_level_5,9.805785179138184,10.369609832763672,349,115.54949951171875
48540,_level_5,9.269144058227539,11.69946002960205,331,115.66639709472656
48540,_level_5,8.55902099609375,12.664380073547363,320,115.7666015625
48540,_level_5,7.719882011413574,13.521829605102539,315,115.8666000366211
48540,_level_5,6.688931941986084,14.526780128479004,312,115.98310089111328
48540,_level_5,5.706376075744629,15.213359832763672,301,116.08319854736328
48540,_level_5,4.598622798919678,15.666529655456543,287,116.19979858398438
48540,_level_5,3.1675589084625244,15.786979675292969,270,116.31639862060547
48540,_level_5,1.967560052871704,15.786979675292969,270,116.41649627685547
48540,_level_5,0.5275592803955078,15.786979675292969,270,116.533203125
48540,_level_5,-0.6724395751953125,15.786979675292969,270,116.6332015991211
48540,_level_5,-2.1124401092529297,15.786979675292969,270,116.74980163574219
48540,_level_5,-3.547416925430298,15.694629669189453,265,116.8666000366211
48540,_level_5,-4.98719596862793,15.68433952331543,270,116.98290252685547
48540,_level_5,-6.18719482421875,15.68433952331543,270,117.09970092773438
48540,_level_5,-7.627192974090576,15.68433952331543,270,117.19999694824219
48540,_level_5,-8.821199417114258,15.766260147094727,281,117.31639862060547
48540,_level_5,-10.158920288085938,16.283029556274414,299,117.43319702148438
48540,_level_5,-11.311800003051758,17.140090942382813,312,117.54969787597656
48540,_level_5,-12.126540184020996,18.01902961730957,321,117.6500015258789
48540,_level_5,-12.873559951782227,19.24633026123047,333,117.76619720458984
48540,_level_5,-13.603460311889648,20.47492027282715,318,117.88310241699219
48540,_level_5,-14.666560173034668,21.012470245361328,287,117.99970245361328
48540,_level_5,-15.86161994934082,21.08976936340332,270,118.09970092773438
48540,_level_5,-17.301610946655273,21.08976936340332,270,118.21649932861328
48540,_level_5,-18.72846031188965,20.949949264526367,256,118.33300018310547
48540,_level_5,-19.998920440673828,20.302400588989258,231,118.44979858398438
48540,_level_5,-20.716609954833984,19.3540096282959,207,118.55000305175781
48540,_level_5,-21.029340744018555,18.20064926147461,188,118.65019989013672
48540,_level_5,-21.064619064331055,16.7620906829834,180,118.7665023803711
48540,_level_5,-21.064619064331055,15.562089920043945,180,118.86699676513672
48540,_level_5,-21.064619064331055,14.122090339660645,180,118.98310089111328
48540,_level_5,-21.064619064331055,12.922089576721191,180,119.09970092773438
48540,_level_5,-21.064619064331055,11.482099533081055,180,119.21659851074219
48540,_level_5,-21.046600341796875,10.042770385742188,176,119.33329772949219
48540,_level_5,-20.35161018371582,8.844193458557129,127,119.44969940185547
48540,_level_5,-19.203020095825195,8.580875396728516,90,119.54979705810547
48540,_level_5,-18.003019332885742,8.580875396728516,90,119.6500015258789
48540,_level_5,-16.578840255737305,8.746501922607422,76,119.7665023803711
48540,_level_5,-15.482839584350586,9.227361679077148,61,119.86650085449219
48540,_level_5,-14.34473991394043,10.10396957397461,47,119.98310089111328
48540,_level_5,-13.496210098266602,10.952500343322754,45,120.09989929199219
48540,_level_5,-13.461159706115723,12.315210342407227,346,120.21640014648438
48540,_level_5,-13.966290473937988,13.394550323486328,324,120.31670379638672
48540,_level_5,-14.881540298461914,14.1552095413208,298,120.41670227050781
48540,_level_5,-16.2631893157959,14.533029556274414,276,120.53250122070313
48540,_level_5,-16.26287078857422,14.545450210571289,127,120.74980163574219
48540,_level_5,-14.822870254516602,14.545450210571289,90,120.86640167236328
48540,_level_5,-13.382869720458984,14.545450210571289,90,120.9823989868164
48540,_level_5,-12.182869911193848,14.545450210571289,90,121.08319854736328
48540,_level_5,-10.77180004119873,14.800230026245117,72,121.20010375976563
48540,_level_5,-9.81721305847168,15.507650375366211,40,121.31549835205078
48540,_level_5,-9.278379440307617,16.572160720825195,18,121.41649627685547
48540,_level_5,-9.159860610961914,18.00337028503418,0,121.533203125
48540,_level_5,-9.3589630126953125,19.181869506835938,343,121.63330078125
48540,_level_5,-10.120200157165527,20.3835391998291,315,121.74949645996094
48540,_level_5,-11.152520179748535,20.97442054748535,290,121.84970092773438
48540,_level_5,-12.571060180664063,21.173690795898438,270,121.96649932861328
48540,_level_5,-13.7710599899292,21.173690795898438,270,122.06649780273438
48540,_level_5,-15.2110595703125,21.173690795898438,270,122.18299865722656
48540,_level_5,-16.408119201660156,21.12388038635254,262,122.2833023071289
48540,_level_5,-17.41922950744629,20.508380889892578,225,122.39920043945313
48540,_level_5,-17.806739807128906,19.385440826416016,188,122.49980163574219
48540,_level_5,-17.806739807128906,17.9454402923584,180,122.61650085449219
48540,_level_5,-17.806739807128906,16.50543975830078,180,122.73310089111328
48540,_level_5,-17.806739807128906,15.305439949035645,180,122.83329772949219
48540,_level_5,-17.70088005065918,13.87382984161377,169,122.94969940185547
48540,_level_5,-17.236549377441406,12.776260375976563,148,123.04989624023438
48540,_level_5,-16.146989822387695,11.86281967163086,118,123.16639709472656
48540,_level_5,-14.992349624633789,11.555290222167969,99,123.2665023803711
48540,_level_5,-13.553540229797363,11.531240463256836,90,123.38310241699219
48540,_level_5,-12.36952018737793,11.708060264587402,76,123.49949645996094
48540,_level_5,-11.276359558105469,12.197930335998535,61,123.59980010986328
48540,_level_5,-10.142029762268066,13.080780029296875,46,123.71649932861328
48540,_level_5,-9.29350471496582,13.929309844970703,45,123.81659698486328
48540,_level_5,-8.275272369384766,14.947540283203125,45,123.93309783935547
48540,_level_5,-7.257040023803711,15.96576976776123,45,124.04959869384766
48540,_level_5,-6.408514022827148,16.814300537109375,45,124.14990234375
48540,_level_5,-5.513956069946289,17.608509063720703,56,124.2500991821289
48540,_level_5,-4.134363174438477,17.955020904541016,87,124.36640167236328
48540,_level_5,-2.6943631172180176,17.955020904541016,90,124.48310089111328
48540,_level_5,-1.4943640232086182,17.955020904541016,90,124.58319854736328
48540,_level_5,-0.29436299204826355,17.955020904541016,90,124.69979858398438
48540,_level_5,1.1456379890441895,17.955020904541016,90,124.81639862060547
48540,_level_5,2.3456358909606934,17.955020904541016,90,124.9166030883789
48540,_level_5,3.7643470764160156,17.757299423217773,107,125.0322036743164
48540,_level_5,4.849205017089844,17.252559661865234,121,125.13310241699219
48540,_level_5,5.9744110107421875,16.358980178833008,134,125.2500991821289
48540,_level_5,6.992642879486084,15.340749740600586,135,125.36640167236328
48540,_level_5,7.8411688804626465,14.492219924926758,135,125.46649932861328
48540,_level_5,8.758909225463867,13.385629653930664,145,125.58219909667969
48540,_level_5,9.509734153747559,12.450969696044922,138,125.68289947509766
48540,_level_5,10.358260154724121,11.602439880371094,135,125.79969787597656
48540,_level_5,11.376489639282227,10.584210395812988,135,125.9166030883789
48540,_level_5,12.225020408630371,9.735685348510742,135,126.0167007446289
48540,_level_5,13.243249893188477,8.7174530029296875,135,126.13300323486328
48540,_level_5,14.091779708862305,7.868927001953125,135,126.23310089111328
48540,_level_5,14.294010162353516,6.5894317626953125,196,126.34980010986328
48540,_level_5,13.413290023803711,5.498770236968994,237,126.46640014648438
48540,_level_5,12.254859924316406,5.234154224395752,267,126.56649780273438
48540,_level_5,11.05486011505127,5.234154224395752,270,126.6666030883789
48540,_level_5,9.8548583984375,5.234154224395752,270,126.7666015625
48540,_level_5,8.414859771728516,5.234154224395752,270,126.88310241699219
48540,_level_5,7.214860916137695,5.234154224395752,270,126.99960327148438
48540,_level_5,5.780889987945557,5.363247871398926,276,127.1166000366211
48540,_level_5,4.347768783569336,5.503836154937744,276,127.2332992553711
48540,_level_5,3.162885904312134,5.678738117218018,284,127.33329772949219
48540,_level_5,1.8521729707717896,6.2609710693359375,301,127.44979858398438
48540,_level_5,0.7306212782859802,7.159297943115234,313,127.56620025634766
48540,_level_5,-0.22243119776248932,7.885087966918945,303,127.66649627685547
48540,_level_5,-1.5943620204925537,8.028629302978516,259,127.78260040283203
48540,_level_5,-2.5926249027252197,7.38667106628418,225,127.88330078125
48540,_level_5,-3.026017904281616,6.278621196746826,191,127.99970245361328
48540,_level_5,-3.2087819576263428,5.095202922821045,194,128.09979248046875
48540,_level_5,-3.838287115097046,3.806943893432617,216,128.2165985107422
48540,_level_5,-4.718231201171875,3.0017189979553223,238,128.3166046142578
48540,_level_5,-6.048542022705078,2.4662909507751465,256,128.43299865722656
48540,_level_5,-7.480147838592529,2.3603579998016357,270,128.5491943359375
48540,_level_5,-8.67167854309082,2.253938913345337,259,128.64979553222656
48540,_level_5,-9.998697280883789,1.711925983428955,240,128.76649475097656
48540,_level_5,-10.985520362854004,0.67989349365234375,214,128.88319396972656
48540,_level_5,-11.441269874572754,-0.42605969309806824,197,128.99989318847656
48540,_level_5,-11.559599876403809,-1.857285976409912,180,129.11639404296875
48540,_level_5,-11.559599876403809,-3.057286024093628,180,129.21640014648438
48540,_level_5,-11.559599876403809,-4.257286071777344,180,129.3170928955078
48540,_level_5,-11.559599876403809,-5.697285175323486,180,129.43319702148438
48540,_level_5,-11.559599876403809,-7.137282848358154,180,129.54989624023438
48540,_level_5,-11.559599876403809,-8.337282180786133,180,129.64990234375
48540,_level_5,-11.678019523620605,-9.768497467041016,191,129.7666015625
48540,_level_5,-12.225899696350098,-11.094619750976563,209,129.8822021484375
48540,_level_5,-12.801420211791992,-12.145580291748047,204,129.98309326171875
48540,_level_5,-13.090319633483887,-13.30757999420166,188,130.0832977294922
48540,_level_5,-13.102179527282715,-14.507280349731445,180,130.1999053955078
48540,_level_5,-13.004480361938477,-15.9339599609375,162,130.31649780273438
48540,_level_5,-11.930680274963379,-16.777809143066406,102,130.43310546875
48540,_level_5,-10.492070198059082,-16.785539627075195,87,130.54969787597656
48540,_level_5,-9.108930587768555,-16.415069580078125,66,130.66659545898438
48540,_level_5,-8.052640914916992,-15.45989990234375,36,130.783203125
48540,_level_5,-7.372180938720703,-14.471890449523926,37,130.8997039794922
