subject,level,total_time,total_distance,start_time,rmi
48601,10,206.89898681640625,2272.9268105084275,661.49432373046875,0.3739202106870253
48604,1,145.81781005859375,1680.383180381619,749.55450439453125,0.42649421186971725
48604,2,105.76969909667969,1190.4285650189515,201.10609436035156,0.4404014110658738
48604,3,147.71966552734364,1702.9441550463182,895.4893188476564,0.6275012869897003
48604,4,173.72103881835938,1992.5619131945432,432.6449890136719,0.46667602286990273
48604,5,142.9031982421875,1636.6568143508402,606.48272705078125,0.3755596778657062
48604,6,98.718994140625,1058.0672046207824,1277.3470458984375,0.44471210389118787
48604,7,125.53759765625,1429.029405633709,306.9912109375,0.4119379712936586
48604,8,100.3360595703125,1124.1479515369704,1043.324951171875,0.7736070548107229
48604,9,133.469970703125,1471.2316865605267,1143.760986328125,0.544800936861936
48604,10,153.85427856445313,1776.9502270713333,47.135528564453125,0.34832178285098514
48607,1,149.2659912109374,1641.4501667401214,804.809326171875,0.3226064629884948
48607,5,134.24899291992188,1544.1864049596115,154.51229858398438,0.3340050176666033
48607,8,115.416015625,1303.2457394867765,288.8612976074219,0.3578041570800954
48607,9,149.7500000000001,1667.5738516970048,654.94342041015625,0.35917552665599395
48607,10,156.68313598632813,1757.021870827719,404.3772888183594,0.4388985592711797
48608,1,165.1463623046876,1785.004731381481,975.4185791015624,0.3015917328157003
48608,2,104.81103515625,1162.6275705194687,1140.6820068359375,0.8204814184565247
48608,3,154.27297973632813,1770.4037839953671,379.6726989746094,0.4640171700537441
48608,4,202.6990203857422,2317.815375398568,62.15766906738281,0.3127660171570601
48608,5,222.56103515625,1627.6577951526656,1393.47900390625,0.34327542391280785
48608,6,90.98590087890625,1028.2767447069025,709.2476806640625,0.593670034498417
48608,7,147.77001953125,1634.939759118479,1245.593017578125,0.358658122890285
48608,8,114.61599731445313,1307.3864585744955,264.9566955566406,0.6579099148303542
48608,9,175.10186767578125,2008.5004806823895,534.04571533203125,0.5021618343922406
48608,10,174.98504638671886,2013.8889194003666,800.33367919921875,0.47541454726371557
48609,1,208.6254882812499,2406.1799052256433,995.5994873046876,0.48331835242959875
48609,2,129.30828857421875,1467.9239025682732,582.31390380859375,0.3806602584119141
48609,3,170.08329772949222,1920.909854303194,62.93370056152344,0.31231750315450724
48609,4,224.406005859375,2117.4867309909605,1385.6390380859375,0.3086189631115879
48609,6,124.14172363281239,1412.3736080873127,871.3574829101564,0.15961443689058075
48609,7,159.51904296875,1825.2791444182153,711.73797607421875,0.22360769415970994
48609,8,181.1820068359375,2048.569362660384,1204.342041015625,0.23349041294097295
48609,9,179.20587158203125,1987.414522477056,403.0078125,0.2713626578396289
48609,10,169.7531127929687,1939.3491709880432,233.14599609375,0.3388676850871841
48615,1,191.21685791015614,2151.1388058914836,772.1834716796875,0.2002850888568385
48615,2,137.9830322265625,1526.8765569454558,1089.91796875,0.146763637764195
48615,3,184.0159912109375,2095.6369496957204,1228.001953125,0.18787635432290517
48615,4,209.6007080078125,2392.2252081897404,208.281005859375,0.27972674368565054
48615,5,185.2340087890625,1935.3734662207746,1627.7030029296875,0.14418803898703336
48615,6,126.30059814453125,1362.695314532902,963.50042724609375,0.20912892968328134
48615,7,155.06838989257813,1768.9375480696376,417.9975891113281,0.1765925326369202
48615,8,144.94657135009763,1648.3780622979436,63.23442840576172,0.24124950663862155
48615,9,215.4840087890625,2314.072870867666,1412.1190185546875,0.2088732704925178
48615,10,198.90020751953125,2260.3666537389313,573.182373046875,0.25342051080041517
48618,1,145.3325195312499,1525.3091948508093,714.73089599609375,0.4016440313257241
48618,2,102.18310546875,1161.3453014119495,416.78271484375,0.766348919601181
48618,3,126.04949951171875,1448.6203741089523,992.52947998046875,0.6419107962847248
48618,4,139.11611938476563,1603.5656753741146,277.55029296875,0.5528506302688484
48618,5,132.24920654296875,1488.773278280477,860.16357421875,0.5873043958835175
48618,6,78.36627197265625,825.2410832336892,519.08221435546875,0.8486514957553146
48618,7,117.04931640625,1283.2039483998828,597.56500244140625,0.6535053290486427
48618,8,96.83289337158203,1093.2424474059303,52.834999084472656,0.6518904105157175
48618,9,127.6492919921875,1458.114160034313,149.78439331054688,0.3931794386359512
48623,1,201.92257690429688,2065.7513056449848,467.2496032714844,0.2251472112615729
48623,2,139.0699462890625,1320.5199975418059,1381.843017578125,0.3606105057475253
48623,4,196.52200317382807,2120.757010933898,270.6275939941406,0.2902080484399431
48623,5,214.7400665283203,2210.0710350134077,55.77082824707031,0.11225699550788892
48623,6,108.18646240234364,1221.9813111626734,832.2100219726564,0.3081347248143802
48623,7,164.2381591796876,1404.0457923515573,940.5128173828124,0.25628458219333616
48623,8,106.219970703125,1178.618917715317,1275.5059814453125,0.44298761708875134
48623,9,162.3831787109375,1771.9660758870295,669.4935302734375,0.3237153340516734
48623,10,170.52197265625,1725.152716170705,1104.8680419921875,0.2889467165963562
48626,2,93.50189208984375,1057.420829981792,765.6024169921875,0.7634714000891785
48626,3,143.91802978515625,1661.7482609817887,1008.6599731445313,0.5872644034073653
48626,4,180.65402221679688,1946.200241659279,494.8793029785156,0.27341500136717567
48626,5,174.27099609375,1950.069349019365,320.50830078125,0.18143745422004143
48626,6,102.51699829101563,1142.9565351511774,217.89129638671875,0.4473947560688365
48626,7,172.25397491455078,1966.5077238385124,45.46833038330078,0.37642255060523855
48626,8,89.868896484375,1015.8531057019364,675.6334228515625,0.656098998989844
48626,9,118.5030517578125,1355.1371011033857,1152.677978515625,0.5293415723388465
48626,10,149.35369873046886,1646.2688455933207,859.20428466796875,0.39315135944957436
48633,1,146.56744384765636,1659.4609703739018,910.6425170898436,0.46021185581655555
48633,2,93.68359375,1058.8387885819943,673.4757080078125,0.6897993644234315
48633,3,127.866943359375,1468.1200413514634,1057.3260498046875,0.5653870116717811
48633,4,160.0655059814453,1847.1533263372276,172.8267059326172,0.4492742028966852
48633,5,135.4649658203125,1523.1754476241194,1185.2950439453125,0.43901355736538883
48633,6,81.711517333984375,910.8544472644662,452.2149963378906,0.5124811279624055
48633,7,119.1173095703125,1307.85479524993,332.9924011230469,0.49693900970382976
48633,8,112.18470001220703,1222.0311817914042,60.52629852294922,0.3691660095527771
48633,9,139.316650390625,1593.4712773969634,534.04241943359375,0.3717106605076945
48633,10,143.24945068359364,1568.818043531407,767.2764282226564,0.4613529352109529
48648,1,182.052978515625,2111.8389017068243,1498.5810546875,0.45490803239583744
48648,2,146.3690185546875,1431.039346440056,451.63140869140625,0.1385112282341533
48648,3,172.4193115234375,1951.9805372881615,828.7686767578125,0.2790834258936732
48648,5,194.55319213867188,2060.024820358699,256.9117126464844,0.19963187184590714
48648,6,132.6878662109375,1240.9907208533727,598.11700439453125,0.11412870324121449
48648,7,172.80278778076172,1605.4226512561738,84.00800323486328,0.18254888680196224
48648,8,134.385986328125,1534.6535649399732,1364.094970703125,0.2824269562987549
48648,9,187.95306396484375,1964.562914983025,1001.3049926757813,0.40425769152059043
48648,10,174.5029296875,2020.6633296098717,1189.3580322265625,0.3555594820781871
48683,1,260.2359619140625,1984.26232451965,1485.051025390625,0.35422822217654915
48683,2,186.3070068359374,1673.0189483127638,1015.4119873046876,0.3133262677226858
48683,3,198.60302734375,1952.9469250636164,1745.3909912109375,0.2655273909798592
48683,4,283.1099853515625,1673.1035028641234,1201.8349609375,0.19053765157188995
48683,5,198.25811767578125,2052.1138533676526,461.25830078125,0.23752000209797663
48683,6,134.82171630859364,1250.9678647092107,880.47430419921875,0.23977103776150088
48683,7,206.1589698791504,1903.723289016387,63.40932846069336,0.2600789432625511
48683,8,191.24200439453125,1688.0770788484458,269.9162902832031,0.2312884062900512
48683,9,246.9530029296875,2238.259160751915,1944.0989990234375,0.27100537520698365
48683,10,220.758056640625,2416.4854016500185,659.61627197265625,0.2575891501164108
48705,1,174.822021484375,1975.965626261081,1030.2030029296875,0.27514962030012424
48705,2,128.4710235595703,1432.7445554178298,84.017669677734375,0.31831538249680325
48705,3,155.8699951171875,1765.8983763501924,571.83367919921875,0.3342495053026504
48705,4,171.68798828125,1939.3059411349418,1205.1280517578125,0.19636124673918098
48705,5,166.86300659179688,1896.642697090761,212.5906982421875,0.3382884867174071
48705,6,98.2432861328125,1088.280936430689,931.855712890625,0.39492596429877913
48705,7,160.035888671875,1814.5151004415673,1376.9300537109375,0.318092086840953
48705,8,136.2540283203125,1522.9402267801752,1537.27197265625,0.34159251584510997
48705,9,192.16787719726563,2119.382168804584,379.5606994628906,0.35623197897334835
48705,10,203.9310302734375,2236.730151274266,727.82269287109375,0.3275636936524553
48708,1,169.46286010742188,1848.9147296594556,381.6191101074219,0.37260842771538893
48708,2,127.7469482421875,1462.7062883319732,1376.2010498046875,0.23013308057979343
48708,3,168.0303955078125,1887.5644301394448,213.48849487304688,0.2890929990927076
48708,4,218.1624755859375,2358.6532331949134,819.9105224609375,0.278946792666692
48708,5,173.66363525390625,1927.3331642368541,551.181884765625,0.20759110964223604
48708,6,94.84832763671875,1056.2578862005369,724.96209716796875,0.3177178224632815
48708,7,163.14349365234375,1810.3237990155576,50.22850036621094,0.25095853402739254
48708,8,132.5650634765625,1458.3388318428554,1038.1729736328125,0.3870656144350051
48708,9,205.2459716796875,2191.0360880302887,1170.85400390625,0.3181057946312512
48708,10,212.4130859375,2455.009955762535,1504.0479736328125,0.2918725059805657
48710,1,176.04498291015625,2041.038933554164,422.6610107421875,0.26191416118052646
48710,2,116.1619873046875,1320.4761293708088,1519.3690185546875,0.2928321703824478
48710,3,170.3800048828125,1976.214845330984,48.569000244140625,0.24307277911101122
48710,4,188.27593994140614,2172.3025894117027,598.8060302734375,0.3601781723990689
48710,5,162.0260009765625,1846.5607945681572,1037.2900390625,0.20328550170124438
48710,6,106.2950439453125,1174.2573607214956,1412.9739990234375,0.27296513529154365
48710,7,127.9449462890625,1463.4893847032818,909.22802734375,0.2077561095610907
48710,8,121.92999267578125,1390.4856495469369,787.1820068359375,0.3362790865816
48710,9,203.51100158691406,2321.0660964286585,219.0500030517578,0.24835929522076383
48710,10,213.4580078125,2425.429693464647,1199.416015625,0.22333383647240268
48717,1,182.87481689453125,2122.245286480071,373.7965087890625,0.20588471749707304
48717,2,133.13897705078125,1524.4044861093141,556.78802490234375,0.3707176130952621
48717,3,169.29071044921875,1945.2656662169509,895.28631591796875,0.2551972430362308
48717,4,205.12591552734375,2360.271945173744,690.043701171875,0.3798445308998488
48717,5,165.85739135742196,1921.3679457692747,207.82260131835935,0.4945317078089331
48717,6,110.52197265625,1241.1071252261909,1064.677001953125,0.2193284058110252
48717,7,150.25689697265625,1716.90053918913,57.11579895019531,0.20706863382908192
48717,8,132.239013671875,1454.1437027092434,1175.31494140625,0.3749464504414868
48717,9,164.77392578125,1885.3625699950505,1479.4620361328125,0.15991685178601933
48717,10,171.6910400390625,1978.9349573051143,1307.6710205078125,0.2942808139443689
48720,2,57.365966796875,649.4840643715355,1121.259033203125,0.6779324383620703
48720,3,151.79937744140614,1740.287995896473,584.7445068359375,0.2596529265792955
48720,5,168.7646484375,1580.2353241105945,952.393310546875,0.33524503698980257
48720,6,88.5500717163086,1003.1560322465702,38.662628173828125,0.4625152473822245
48720,8,100.2493896484375,1134.8035751866444,736.64398193359375,0.8210374595610805
48720,9,147.5818862915039,1683.762177804915,127.32939910888672,0.45474326465812775
48720,10,152.32382202148438,1747.462135191296,432.3031921386719,0.46784862499086566
48738,1,165.18827438354492,1814.0588775946806,45.04362869262695,0.33627191979976756
48738,2,103.47589111328125,1105.1958744556216,365.2030944824219,0.48745657299086587
48738,3,139.86502075195313,1507.4507946467845,468.7984924316406,0.3541354215184518
48738,4,161.30572509765625,1779.7261151094026,876.25128173828125,0.43678056392393416
48738,5,138.83868408203114,1575.7142831844178,737.3126220703125,0.316483071624419
48738,6,85.823974609375,952.6837092690761,1172.18798828125,0.40846992853978104
48738,7,128.4266357421875,1460.4281841959623,608.778076171875,0.4272075006613023
48738,8,112.679931640625,1084.667311239212,1258.1190185546875,0.42532021289047306
48738,9,134.4229736328125,1484.7846847289145,1037.6650390625,0.35859059220988143
48738,10,154.7596893310547,1769.170615624501,210.3415985107422,0.43615863994091597
48813,1,249.2760009765625,1555.4378651810514,1660.1070556640625,0.3160792603090715
48813,2,164.33901977539063,1078.872307803026,314.894287109375,0.4137546672985969
48813,4,201.4400634765625,1346.846753772195,1286.927978515625,0.26673296326430973
48813,6,171.5389404296875,1118.4757822394824,1488.468017578125,0.32521487261185833
48813,7,293.5430908203125,1283.4351083984702,1909.5159912109375,0.21808603090502499
48813,8,184.5396728515624,1278.85537674494,912.1483154296876,0.5669757050319475
48813,9,200.1079711914062,1366.0253837574146,479.3333129882813,0.3443236242418819
48813,10,232.4739990234375,1553.8271796170484,679.57427978515625,0.2973492232935463
48820,1,175.06396484375,1960.0494758617642,1229.64599609375,0.32735926566153817
48820,2,145.36383056640602,1674.0245341559041,876.0371704101564,0.46396099287891
48820,4,204.7459716796875,2341.440126204174,1404.8260498046875,0.35371450677162275
48820,5,177.1639862060547,2059.252940358692,205.38340759277344,0.4307019418050575
48820,6,129.8302001953125,1485.7296677070108,548.8773193359375,0.2806666971352927
48820,7,116.9649658203125,1337.2216949941517,1609.68798828125,0.5026106545873694
48820,8,149.4277687072754,1704.1574044679253,55.83993148803711,0.4322815430057281
48820,9,197.113037109375,2258.605989614684,678.80767822265625,0.33520528937399363
48842,1,204.03912353515625,2257.481541813333,371.19049072265625,0.2185208098338315
48842,2,131.968994140625,1502.466486934197,1368.8489990234375,0.2780795514792599
48842,3,187.53912353515625,2108.577355674957,789.38348388671875,0.22616672717467456
48842,4,227.52001953125,2514.5954559906168,1141.22802734375,0.3269287715737006
48842,5,188.95510864257813,2120.356500233806,182.11920166015625,0.24771617996203932
48842,7,164.08685302734364,1827.4710861973729,977.0391235351564,0.21230706726157467
48842,8,163.3890380859375,1748.9489671311599,1721.68798828125,0.33329214519792394
48842,9,220.655029296875,2521.3645127350896,1500.91796875,0.3018046066978859
48842,10,213.921875,2439.147705790263,575.34613037109375,0.29195398606928
48854,1,153.61709594726563,1776.4575184071764,183.45779418945313,0.4479747489599608
48854,2,95.2840576171875,1087.2137939509544,1185.1739501953125,0.7743332307986146
48854,3,136.1839599609375,1572.6308753919732,1048.8900146484375,0.5683889719096313
48854,4,154.43142700195313,1721.6758323814333,467.1604919433594,0.5076931823631894
48854,5,139.88372802734364,1561.1122901180547,725.2246704101564,0.47245299517696326
48854,6,81.36212158203125,918.7820435534921,865.2301025390625,0.8443491644229744
48854,7,103.41619873046875,1174.092096743522,621.70721435546875,0.5384835515216853
48854,8,102.0672607421875,1168.894185247772,946.706787109375,0.8358083133784697
48854,9,126.30339431762695,1443.2162678114382,57.04130172729492,0.5190875784426524
48854,10,129.88259887695313,1492.7014236117789,337.1748962402344,0.5321892818561892
48859,1,184.2159423828125,2122.0582781903963,1550.4200439453125,0.36265981959080607
48859,2,142.5660400390625,1612.5171780459173,1074.3709716796875,0.35591532742149057
48859,3,170.03298950195313,1950.447657476862,331.8063049316406,0.31791857595924
48859,4,203.215576171875,2207.1599244626727,871.055419921875,0.33140168423506466
48859,5,181.550048828125,2045.7963180170536,689.4052734375,0.2910925576878942
48859,6,124.38301086425781,1394.9248455918953,207.3072967529297,0.3131378971051224
48859,7,163.12197494506836,1854.4840788244444,44.085330963134766,0.3241494537846151
48859,8,153.9000244140625,1731.857810582118,1217.0369873046875,0.41765506188732804
48859,9,179.260009765625,1994.6701253858362,1371.04296875,0.383430774420621
48859,10,187.25711059570313,2072.532163115504,502.0483093261719,0.2961743016057168
48930,1,194.9920654296875,1979.8186960151852,1478.1519775390625,0.16730011758203234
48930,2,150.2850341796875,1243.695437025054,1327.7659912109375,0.28743526750215165
48930,3,186.6716537475586,1957.2058061419839,74.7403335571289,0.19889222188616495
48930,4,188.4000244140625,1786.3786354354324,1673.260986328125,0.2985758831242158
48930,5,177.9794921875001,1905.8348662285075,932.9425048828124,0.2671194565244832
48930,6,129.76727294921875,1352.47758601893,261.52801513671875,0.27118791874222636
48930,7,170.4204101562501,1724.8581671956035,762.42047119140625,0.24053207397569243
48930,8,150.9102172851562,1506.4015000408917,391.4129028320313,0.2831696662105069
48930,9,216.5780029296875,1619.6641306909278,1111.0780029296875,0.18982247815359854
48930,10,219.88214111328125,2253.8876557447607,542.43817138671875,0.2676636341563545
48932,1,202.82297134399414,2318.1875020740576,53.08433151245117,0.25678307174333437
48932,2,111.948974609375,1229.6780263122378,1225.8790283203125,0.6319541919900005
48932,3,182.0479736328125,2095.706015613748,1657.70703125,0.5337175073712864
48932,4,209.1636962890626,2426.3935927637394,809.184326171875,0.3309533633487567
48932,5,194.364013671875,2121.5298746006415,256.0072937011719,0.6477054851105207
48932,6,108.89813232421875,1229.2295438323242,700.186279296875,0.4966521123708395
48932,7,207.3310546875,2293.213173535343,1018.447998046875,0.349281743346027
48932,8,125.6640625,1361.8902132289688,1531.9429931640625,0.622873500841159
48932,9,193.9150390625,2146.39720607868,1337.927978515625,0.3059368590023299
48932,10,249.614013671875,2776.832021701624,450.4713134765625,0.5424310140206778
48934,1,170.6744384765625,1852.8952085686662,647.90228271484375,0.17232639169769837
48934,3,202.595947265625,2254.0786551755978,1457.7110595703125,0.35122391194352054
48934,4,186.6641082763672,2076.7232194012972,222.8311004638672,0.3722802667991487
48934,5,171.66219329833984,1798.3199372513752,51.057899475097656,0.21337762355157763
48934,7,212.6070556640625,2184.0411433435893,1244.991943359375,0.22622898708820727
48934,8,120.33096313476563,1363.3907162160187,409.6064147949219,0.35669737120164224
48934,9,181.7746582031251,2027.7136674866238,818.68731689453125,0.26682510508352464
48948,1,202.781982421875,2289.7572087728886,1584.56396484375,0.44750493096966126
48948,2,141.6490478515625,1593.0539510737942,1441.7979736328125,0.2582276130445387
48948,3,185.6650390625,2047.0042176883512,1021.2509765625,0.27833832259216695
48948,4,230.3151092529297,2499.7901349394897,228.8394012451172,0.3648454933365476
48948,5,223.71533203125,2057.2502356988466,459.27099609375,0.27594921205716383
48948,6,127.89898681640625,1363.914449304886,893.2349853515625,0.31046754765656503
48948,7,170.39997482299802,1647.588277944719,58.32252883911133,0.2285448531021531
48948,8,147.666015625,1640.4910281525006,1787.4620361328125,0.36281864853776047
48948,9,234.6820068359375,2590.8507263395677,1207.0159912109375,0.2743760552875154
48948,10,210.01519775390636,2360.8973611062866,683.10302734375,0.42382410479904165
48951,1,152.3908691406251,1738.5108595001475,908.8751220703124,0.30676411523039715
48951,2,103.4560546875,1171.0039310772922,1061.3819580078125,0.33927819639519186
48951,3,143.4840087890625,1637.809940410218,1258.7030029296875,0.372322989335077
48951,4,146.4855957031251,1625.264156707879,762.2725830078125,0.47310158457296136
48951,5,140.91497802734375,1505.7152405508366,621.24102783203125,0.45809679111748025
48951,6,93.6490478515625,1055.2169287162415,1164.9539794921875,0.3295776419570746
48951,7,109.543701171875,1247.1225161590633,511.59710693359375,0.31846760698117005
48951,8,104.89039611816406,1191.7679604676187,80.512603759765625,0.5174370051916917
48951,9,162.38009643554688,1867.910721051415,349.10089111328125,0.35989626171040356
48951,10,163.4806976318359,1872.0362406001404,185.52000427246097,0.37605386944998664
48952,1,178.07022094726563,1984.0398312519678,437.4834899902344,0.315247225238489
48952,2,100.65699768066406,1137.7512195429467,39.313201904296875,0.5729151609123764
48952,3,154.62599182128906,1792.7234944705829,140.0706024169922,0.6957699271101743
48952,4,157.7149658203125,1795.7862492642707,1240.0450439453125,0.47843804761049025
48952,5,242.112060546875,1584.7451229802634,1397.8599853515625,0.37982727865851895
48952,6,138.9290771484375,926.9828650566283,1640.10595703125,0.4571252038800254
48952,7,142.56320190429688,1595.7976551084819,294.81988525390625,0.6833820176477355
48952,8,473.6031494140625,1119.2717092150467,615.65380859375,0.7549710451947111
48952,9,150.5780029296875,1591.1270492689175,1089.365966796875,0.4449329154790903
48952,10,286.7099609375,1362.7062542920467,1779.135009765625,0.46519175360944753
48982,1,171.2030029296875,1974.3203434856684,1427.3690185546875,0.24025748456313112
48982,2,86.0909423828125,974.1894678729786,1111.8270263671875,0.8273072020827397
48982,3,168.12709426879883,1933.6021127608306,56.44089889526367,0.18225231130790287
48982,4,177.28887939453136,2024.8657715805814,772.5009155273436,0.2531087864608276
48982,5,155.3162841796875,1783.5275768500385,617.0701904296875,0.26837974562972877
48982,6,82.2449951171875,928.0732305376929,1198.02197265625,0.6431426749269773
48982,7,146.89404296875,1642.7373966759626,1280.3709716796875,0.8146783729198539
48982,8,103.3663330078125,1180.0782281292716,513.59979248046875,0.6459718357793354
48982,9,288.8236846923828,3336.8319995564916,224.6721038818359,0.4752321696631896
48982,10,161.8291015624999,1847.159808189729,949.8939208984376,0.35512771627373096
49024,1,177.66439819335938,1965.471373846672,267.1510009765625,0.2613315936901801
49024,2,132.23248291015636,1449.5426991411794,819.07989501953125,0.31029160738400563
49024,3,164.764892578125,1843.7752809606534,1238.8780517578125,0.2741057289581983
49024,4,208.0823974609375,2313.693402212011,610.88079833984375,0.23103811744827474
49024,5,165.83139038085938,1924.6529217270013,444.9325866699219,0.1742440121575357
49024,6,114.7979736328125,1306.4663808813432,1616.9940185546875,0.186525686103033
49024,7,144.2833251953126,1601.0019282495352,951.4127197265624,0.15113496609112265
49024,8,142.9669189453125,1632.6787860348354,1095.7960205078125,0.2985851112787521
49024,9,213.14892578125,2375.04327334975,1403.7440185546875,0.2802398737893126
49024,10,207.67219161987305,2323.498422968878,59.36149978637695,0.33260535083463916
49025,1,182.06610107421875,2098.155792514274,554.705078125,0.2078924354252838
49025,2,102.7340087890625,1145.700051050613,1472.718994140625,0.5179551636419065
49025,3,161.01708984375,1780.2179149246153,1220.8199462890625,0.3479928111704933
49025,4,204.93280029296864,2230.361900897714,736.87152099609375,0.26767245999569456
49025,5,155.46629333496094,1765.8529844798488,251.0225067138672,0.29338064677274467
49025,6,90.666015625,1008.7430984555891,1381.9530029296875,0.5743169160499981
49025,7,147.98318481445313,1679.4484593304983,406.6051940917969,0.2589521591286269
49025,8,115.36621093749989,1287.556028230927,941.9207763671876,0.33438560698199593
49025,9,201.07757568359375,2306.4630257330646,49.82823181152344,0.32537487677548305
49025,10,163.2989501953125,1861.6808646799343,1057.404052734375,0.32988575416399235
49035,1,155.0550537109375,1743.3642689247556,1244.281005859375,0.2325031527596625
49035,2,102.5360107421875,1162.2450622414715,1141.6290283203125,0.4472811028054011
49035,3,151.90441894531256,1721.6472058806432,413.1412963867187,0.26384255802965795
49035,4,160.03811645507813,1840.6210760066947,166.58279418945313,0.31720138475013093
49035,5,153.1879882812501,1674.0926022700955,700.59918212890625,0.3136023711441176
49035,6,86.320404052734375,964.7120191136718,326.72088623046875,0.5391825488773064
49035,7,135.32098388671875,1514.2173340977847,565.16192626953125,0.3564419103092006
49035,8,121.27057647705078,1383.0954908966894,45.19683074951172,0.26394902428286926
49035,9,128.88739013671875,1466.3039367963888,853.90362548828125,0.33767786417875123
49035,10,158.604248046875,1804.0664869132297,982.90771484375,0.30793542217155245
49040,1,209.0230712890625,2280.9224782379315,1191.10595703125,0.2531630404614631
49040,2,112.22802734375,1189.8995839738895,772.6597900390625,0.43627001314757297
49040,3,146.17617797851563,1687.5403795857176,343.88140869140625,0.3734708466153883
49040,4,166.44158935546875,1922.422619324001,606.11810302734375,0.3576368104730058
49040,5,170.2914123535156,1932.5717456430036,173.48989868164065,0.28732974708669046
49040,6,117.30999755859375,1244.6772825453,56.064300537109375,0.26693008806067486
49040,7,151.54168701171875,1432.456999537725,885.00531005859375,0.2832208324011888
49040,8,115.8284912109375,1317.6522881009191,490.17388916015625,0.5916095998760986
49040,9,179.8409423828125,1799.3781698733014,1400.22900390625,0.3844023612818904
49040,10,154.3580322265625,1775.976888214814,1036.64794921875,0.3801944935738024
49041,1,222.4669189453125,2248.496498414991,1631.10302734375,0.22182009210184117
49041,3,207.4700927734375,2178.975776585809,1280.449951171875,0.2706273112944422
49041,4,242.6778564453125,2159.8081586538847,1853.6700439453125,0.2665542519010895
49041,5,203.27801513671875,2124.7925679238183,262.87298583984375,0.22602369977619352
49041,6,144.45101928710938,1464.0404651777192,466.2669982910156,0.16905959084232958
49041,7,176.8330078125,1921.7238461717632,2096.447998046875,0.2540990618777432
49041,8,185.71795654296875,1873.3497996608853,840.36700439453125,0.2301059338141631
49041,9,254.14892578125,2516.0199051655686,1026.2010498046875,0.31617902949881405
49041,10,229.43304443359375,2393.433188013923,610.833984375,0.24268012726455113
49058,1,163.602783203125,1862.733346432275,978.728271484375,0.23165589721348967
49058,2,95.5009765625,1088.0282774215623,1142.447021484375,0.7599421726191573
49058,3,170.48541259765625,1898.851533066646,668.60858154296875,0.3108128702035997
49058,4,180.41897583007813,1990.0954889970103,338.5378112792969,0.3385565577418417
49058,5,145.552001953125,1593.0585210713014,1238.06396484375,0.34023982686485366
49058,6,91.801025390625,1017.6266098609475,1383.7159423828125,0.6223745703441467
49058,7,139.40252685546875,1577.190598186144,839.20947265625,0.3573461726310483
49058,8,126.12470245361328,1428.4039190324415,51.55970001220703,0.28919933277886645
49058,9,149.4351806640625,1670.8663124789068,519.0731201171875,0.3614316362562703
49061,1,163.13229370117185,1883.929141773513,36.49440002441406,0.3673950204113019
49061,10,161.63250732421875,1860.6758333356072,199.7366943359375,0.4158105524623177
49069,1,147.470703125,1619.795459488882,851.44488525390625,0.3946065315908722
49069,2,95.87969970703125,1078.1745266505375,676.8463134765625,0.5484321370022345
49069,3,136.23941040039063,1555.97388008489,307.3742980957031,0.4740723721589605
49069,4,159.14178466796875,1829.2765850899757,148.09320068359375,0.3538401269989988
49069,5,122.010986328125,1381.5131615287448,1137.696044921875,0.5014675643086892
49069,6,78.5106201171875,864.783801656562,772.83038330078125,0.5762612693933411
49069,8,104.49759674072266,1184.209078720741,43.490699768066406,0.47568193028432115
49069,9,125.86517333984375,1383.8155161167092,550.87701416015625,0.4577228243202438
49069,10,138.57257080078136,1580.768408175223,999.0194702148436,0.507423312431027
49074,1,225.7843017578125,2353.777401404157,517.3167724609375,0.2563447054311413
49074,2,145.1170654296875,1443.1093697536887,1743.052978515625,0.20618310912124382
49074,3,197.46728515625,2156.0315749088522,743.217529296875,0.2635780495703597
49074,4,233.767578125,2573.8835429161254,283.43280029296875,0.20110135761740278
49074,5,207.550048828125,1994.765361116388,1167.468994140625,0.14399201040836918
49074,6,115.2330322265625,1250.463547459657,1888.2869873046875,0.2628686747929696
49074,7,153.134033203125,1727.568970882475,1589.802978515625,0.18332097314386697
49074,8,189.88390350341797,1934.6640621867018,93.43250274658205,0.2898440667498765
49074,9,214.550048828125,2348.297937372347,1375.135986328125,0.36921433989210506
49074,10,226.550537109375,2302.3040852849927,940.801513671875,0.3154079256471527
49098,1,227.9849853515625,1881.9791414742258,1322.0780029296875,0.26711776407146526
49098,2,157.408203125,1455.5623094982116,266.2265930175781,0.2897441750813381
49098,3,239.5999755859375,1668.780904326922,1082.3690185546875,0.3164678898844544
49098,4,239.264892578125,2052.5658958559907,1698.9560546875,0.3226845804040991
49098,5,233.031005859375,2089.0145318631126,849.1619873046875,0.23029852374032467
49098,6,140.6412353515626,1222.4672801380464,708.40667724609375,0.21700189387257895
49098,7,204.152099609375,1579.4981553037348,1938.4599609375,0.22283613569486316
49098,8,148.5909423828125,1237.1625807079934,1550.196044921875,0.37171397477003576
49098,10,284.5309753417969,2543.7483704329647,423.7474060058594,0.2912337395449929
49103,1,178.51422119140625,2050.5118352259337,492.43109130859375,0.27550637885196316
49103,2,117.9472045898437,1290.3364739433896,374.3796997070313,0.4921830380829515
49103,3,168.09251403808594,1887.0863951821882,206.18299865722656,0.25882695185271176
49103,4,165.3869972229004,1801.5735803866141,40.69559860229492,0.34411227778528264
49103,5,165.9259033203125,1891.127074990924,1476.154052734375,0.3063201476962236
