subject,level,collection_num,obj_ID,point_value,distance,turning_angle,neighbor_value,used,time
47192.0,2.0,1,1,1,34.70754061124688,-1.1007411307309785,0.613407053921902,0,1177.5570068359375
47192.0,2.0,1,2,2,31.39889316611119,-1.1353191492189085,0.8513997106635237,0,1177.5570068359375
47192.0,2.0,1,3,4,30.054084799141577,-0.9783909000611506,0.682842712474619,0,1177.5570068359375
47192.0,2.0,1,4,1,33.44447594147253,-1.27622672838513,0.682842712474619,0,1177.5570068359375
47192.0,2.0,1,5,4,28.232757954383317,-1.0824678225151863,0.848528137423857,0,1177.5570068359375
47192.0,2.0,1,6,2,30.07874832258925,-1.2420940687215087,0.848528137423857,0,1177.5570068359375
47192.0,2.0,1,7,5,24.60054910169111,-0.8775702810904815,0.613407053921902,0,1177.5570068359375
47192.0,2.0,1,8,5,25.165189277347494,-1.0165074963988474,0.8513997106635237,0,1177.5570068359375
47192.0,2.0,1,9,2,26.756853894051076,-1.1994256121053941,0.848528137423857,0,1177.5570068359375
47192.0,2.0,1,10,2,29.130254191312293,-1.3572201073501284,0.8513997106635237,0,1177.5570068359375
47192.0,2.0,1,11,1,31.16362373843063,-1.4518048254853682,0.613407053921902,0,1177.5570068359375
47192.0,2.0,1,12,4,23.497390492595702,-1.1447955977371558,0.848528137423857,0,1177.5570068359375
47192.0,2.0,1,13,4,25.685985262481136,-1.3280412146357388,0.848528137423857,0,1177.5570068359375
47192.0,2.0,1,14,5,20.33040800415618,-1.0728707854904793,0.682842712474619,0,1177.5570068359375
47192.0,2.0,1,15,5,22.270338312615028,-1.2898705163652304,0.8513997106635237,0,1177.5570068359375
47192.0,2.0,1,16,4,25.07210496749724,-1.4653522613515784,0.682842712474619,0,1177.5570068359375
47192.0,2.0,1,17,5,19.28069203461954,-1.3777244307444634,0.613407053921902,0,1177.5570068359375
47192.0,2.0,1,18,1,17.66288523538088,-3.2716536435561445,0.613407053921902,0,1177.5570068359375
47192.0,2.0,1,19,2,15.03996004192575,-3.129351931909883,0.8513997106635237,0,1177.5570068359375
47192.0,2.0,1,20,4,11.98156580417819,-3.4250908469671364,0.682842712474619,0,1177.5570068359375
47192.0,2.0,1,21,1,18.943148550481105,-2.9439511577533413,0.682842712474619,0,1177.5570068359375
47192.0,2.0,1,22,4,11.50477246476094,-3.125589973003662,0.848528137423857,0,1177.5570068359375
47192.0,2.0,1,23,2,15.49200659723564,-2.8991238909751615,0.848528137423857,0,1177.5570068359375
47192.0,2.0,1,25,5,7.969892149152317,-3.1184907485253337,0.765685424949238,1,1177.5570068359375
47192.0,2.0,1,26,2,12.089733653476028,-2.828850689861291,0.848528137423857,0,1177.5570068359375
47192.0,2.0,1,27,2,16.697429106148704,-2.6921009326134704,0.8513997106635237,0,1177.5570068359375
47192.0,2.0,1,28,1,20.03506610957078,-2.634485818593587,0.613407053921902,0,1177.5570068359375
47192.0,2.0,1,29,4,8.793238949055636,-2.7048269053878204,0.848528137423857,0,1177.5570068359375
47192.0,2.0,1,30,4,13.600129784603533,-2.5789030169934604,0.848528137423857,0,1177.5570068359375
47192.0,2.0,1,31,5,5.786228704293265,-2.4433876113590385,0.682842712474619,0,1177.5570068359375
47192.0,2.0,1,32,5,10.776034593544065,-2.4029714119740953,0.8513997106635237,0,1177.5570068359375
47192.0,2.0,1,33,4,15.772298516834175,-2.3881478100765166,0.682842712474619,0,1177.5570068359375
47192.0,2.0,1,34,5,11.173441939963967,-2.0847264240892684,0.613407053921902,0,1177.5570068359375
47192.0,2.0,1,35,1,38.1936971452637,-0.25759596012726016,0.613407053921902,0,1177.5570068359375
47192.0,2.0,1,36,2,35.21413946697601,-0.20751761432916727,0.8513997106635237,0,1177.5570068359375
47192.0,2.0,1,37,4,32.75176479737402,-0.33574298002475933,0.682842712474619,0,1177.5570068359375
47192.0,2.0,1,38,1,38.17581877912727,-0.09759056649591447,0.682842712474619,0,1177.5570068359375
47192.0,2.0,1,39,4,31.762812013366183,-0.23045295814578326,0.848528137423857,0,1177.5570068359375
47192.0,2.0,1,40,2,34.65881919589252,-0.10753000073970842,0.848528137423857,0,1177.5570068359375
47192.0,2.0,1,41,5,26.745402798485774,-0.372348387724144,0.613407053921902,0,1177.5570068359375
47192.0,2.0,1,42,5,28.332257862606728,-0.2589606397047004,0.8513997106635237,0,1177.5570068359375
47192.0,2.0,1,43,2,31.146016705999013,-0.1197129126925458,0.848528137423857,0,1177.5570068359375
47192.0,2.0,1,44,2,34.4591334439434,-0.005344065763469796,0.8513997106635237,0,1177.5570068359375
47192.0,2.0,1,45,1,37.00448813924453,0.0619434462395132,0.613407053921902,0,1177.5570068359375
47192.0,2.0,1,46,4,27.63901165467339,-0.1349902796283935,0.848528137423857,0,1177.5570068359375
47192.0,2.0,1,47,4,30.92365577198628,-0.0059549270239482865,0.848528137423857,0,1177.5570068359375
47192.0,2.0,1,48,5,24.140330856141414,-0.15470175055815316,0.682842712474619,0,1177.5570068359375
47192.0,2.0,1,49,5,27.388192618373015,-0.00672349728877375,0.8513997106635237,0,1177.5570068359375
47192.0,2.0,1,50,4,31.10418968496416,0.10795669811854358,0.682842712474619,0,1177.5570068359375
47192.0,2.0,1,51,5,25.017797898228668,0.091692583279543,0.613407053921902,0,1177.5570068359375
47192.0,2.0,1,52,1,23.79333186380187,-4.868508101567544,0.613407053921902,0,1177.5570068359375
47192.0,2.0,1,53,2,21.91678636126877,-4.997975079423292,0.8513997106635237,0,1177.5570068359375
47192.0,2.0,1,54,4,17.69146696428444,-4.862107517383571,0.682842712474619,0,1177.5570068359375
47192.0,2.0,1,55,1,26.414069081885614,-5.088820878755225,0.682842712474619,0,1177.5570068359375
47192.0,2.0,1,56,4,18.551210061652746,-5.051691546445714,0.848528137423857,0,1177.5570068359375
47192.0,2.0,1,57,2,23.162575759373027,-5.1449613361987065,0.848528137423857,0,1177.5570068359375
47192.0,2.0,1,58,5,12.064369041008533,-5.024057896310045,0.613407053921902,0,1177.5570068359375
47192.0,2.0,1,59,5,15.262675555014441,-5.128866425742121,0.8513997106635237,0,1177.5570068359375
47192.0,2.0,1,60,2,20.00766818384302,-5.219106806416024,0.848528137423857,0,1177.5570068359375
47192.0,2.0,1,61,2,24.852853100034473,-5.274478485518712,0.8513997106635237,0,1177.5570068359375
47192.0,2.0,1,62,1,28.276572846649636,-5.301893462911101,0.613407053921902,0,1177.5570068359375
47192.0,2.0,1,63,4,17.0031954791102,-5.320190891554317,0.848528137423857,0,1177.5570068359375
47192.0,2.0,1,64,4,21.942337559110754,-5.360458480264641,0.848528137423857,0,1177.5570068359375
47192.0,2.0,1,65,5,14.244666610591592,-5.462408081172084,0.682842712474619,0,1177.5570068359375
47192.0,2.0,1,66,5,19.242350373694784,-5.471599604854772,0.8513997106635237,0,1177.5570068359375
47192.0,2.0,1,67,4,24.240989438576158,-5.477000745094478,0.682842712474619,0,1177.5570068359375
47192.0,2.0,1,68,5,19.46768941421963,0.630880410241323,0.613407053921902,0,1177.5570068359375
47192.0,2.0,2,1,1,34.70754061124688,-1.1304005916103328,0.613407053921902,0,1177.656982421875
47192.0,2.0,2,2,2,31.39889316611119,-1.1649786100982629,0.8513997106635237,0,1177.656982421875
47192.0,2.0,2,3,4,30.054084799141577,-1.008050360940505,0.682842712474619,0,1177.656982421875
47192.0,2.0,2,4,1,33.44447594147253,-1.3058861892644844,0.682842712474619,0,1177.656982421875
47192.0,2.0,2,5,4,28.232757954383317,-1.1121272833945406,0.848528137423857,0,1177.656982421875
47192.0,2.0,2,6,2,30.07874832258925,-1.271753529600863,0.848528137423857,0,1177.656982421875
47192.0,2.0,2,7,5,24.60054910169111,-0.9072297419698359,0.613407053921902,0,1177.656982421875
47192.0,2.0,2,8,5,25.165189277347494,-1.0461669572782017,0.8513997106635237,0,1177.656982421875
47192.0,2.0,2,9,2,26.756853894051076,-1.2290850729847485,0.848528137423857,0,1177.656982421875
47192.0,2.0,2,10,2,29.130254191312293,-1.3868795682294828,0.8513997106635237,0,1177.656982421875
47192.0,2.0,2,11,1,31.16362373843063,-1.4814642863647225,0.613407053921902,0,1177.656982421875
47192.0,2.0,2,12,4,23.497390492595702,-1.1744550586165101,0.848528137423857,0,1177.656982421875
47192.0,2.0,2,13,4,25.685985262481136,-1.357700675515093,0.848528137423857,0,1177.656982421875
47192.0,2.0,2,14,5,20.33040800415618,-1.1025302463698337,0.682842712474619,0,1177.656982421875
47192.0,2.0,2,15,5,22.270338312615028,-1.3195299772445848,0.8513997106635237,0,1177.656982421875
47192.0,2.0,2,16,4,25.07210496749724,-1.4950117222309327,0.682842712474619,0,1177.656982421875
47192.0,2.0,2,17,5,19.28069203461954,-1.4073838916238177,0.613407053921902,0,1177.656982421875
47192.0,2.0,2,18,1,17.66288523538088,-3.301313104435499,0.613407053921902,0,1177.656982421875
47192.0,2.0,2,19,2,15.03996004192575,-3.159011392789237,0.8513997106635237,0,1177.656982421875
47192.0,2.0,2,20,4,11.98156580417819,-3.4547503078464907,0.6466890965784271,0,1177.656982421875
47192.0,2.0,2,21,1,18.943148550481105,-2.973610618632695,0.682842712474619,0,1177.656982421875
47192.0,2.0,2,22,4,11.50477246476094,-3.155249433883016,0.848528137423857,0,1177.656982421875
47192.0,2.0,2,23,2,15.49200659723564,-2.928783351854516,0.848528137423857,0,1177.656982421875
47192.0,2.0,2,26,2,12.089733653476028,-2.858510150740645,0.848528137423857,0,1177.656982421875
47192.0,2.0,2,27,2,16.697429106148704,-2.7217603934928247,0.8513997106635237,0,1177.656982421875
47192.0,2.0,2,28,1,20.03506610957078,-2.664145279472941,0.613407053921902,0,1177.656982421875
47192.0,2.0,2,29,4,8.793238949055636,-2.734486366267175,0.848528137423857,1,1177.656982421875
47192.0,2.0,2,30,4,13.600129784603533,-2.6085624778728147,0.848528137423857,0,1177.656982421875
47192.0,2.0,2,31,5,5.786228704293265,-2.473047072238393,0.6466890965784271,0,1177.656982421875
47192.0,2.0,2,32,5,10.776034593544065,-2.4326308728534496,0.8513997106635237,0,1177.656982421875
47192.0,2.0,2,33,4,15.772298516834175,-2.417807270955871,0.682842712474619,0,1177.656982421875
47192.0,2.0,2,34,5,11.173441939963967,-2.1143858849686223,0.613407053921902,0,1177.656982421875
47192.0,2.0,2,35,1,38.1936971452637,-0.2872554210066145,0.613407053921902,0,1177.656982421875
47192.0,2.0,2,36,2,35.21413946697601,-0.2371770752085216,0.8513997106635237,0,1177.656982421875
47192.0,2.0,2,37,4,32.75176479737402,-0.36540244090411367,0.682842712474619,0,1177.656982421875
47192.0,2.0,2,38,1,38.17581877912727,-0.1272500273752688,0.682842712474619,0,1177.656982421875
47192.0,2.0,2,39,4,31.762812013366183,-0.2601124190251376,0.848528137423857,0,1177.656982421875
47192.0,2.0,2,40,2,34.65881919589252,-0.13718946161906276,0.848528137423857,0,1177.656982421875
47192.0,2.0,2,41,5,26.745402798485774,-0.40200784860349836,0.613407053921902,0,1177.656982421875
47192.0,2.0,2,42,5,28.332257862606728,-0.28862010058405474,0.8513997106635237,0,1177.656982421875
47192.0,2.0,2,43,2,31.146016705999013,-0.14937237357190014,0.848528137423857,0,1177.656982421875
47192.0,2.0,2,44,2,34.4591334439434,-0.035003526642824134,0.8513997106635237,0,1177.656982421875
47192.0,2.0,2,45,1,37.00448813924453,0.03228398536015886,0.613407053921902,0,1177.656982421875
47192.0,2.0,2,46,4,27.63901165467339,-0.16464974050774783,0.848528137423857,0,1177.656982421875
47192.0,2.0,2,47,4,30.92365577198628,-0.035614387903302624,0.848528137423857,0,1177.656982421875
47192.0,2.0,2,48,5,24.140330856141414,-0.1843612114375075,0.682842712474619,0,1177.656982421875
47192.0,2.0,2,49,5,27.388192618373015,-0.03638295816812809,0.8513997106635237,0,1177.656982421875
47192.0,2.0,2,50,4,31.10418968496416,0.07829723723918924,0.682842712474619,0,1177.656982421875
47192.0,2.0,2,51,5,25.017797898228668,0.062033122400188656,0.613407053921902,0,1177.656982421875
47192.0,2.0,2,52,1,23.79333186380187,-4.898167562446899,0.613407053921902,0,1177.656982421875
47192.0,2.0,2,53,2,21.91678636126877,-5.027634540302646,0.8513997106635237,0,1177.656982421875
47192.0,2.0,2,54,4,17.69146696428444,-4.8917669782629245,0.682842712474619,0,1177.656982421875
47192.0,2.0,2,55,1,26.414069081885614,-5.118480339634579,0.682842712474619,0,1177.656982421875
47192.0,2.0,2,56,4,18.551210061652746,-5.081351007325068,0.848528137423857,0,1177.656982421875
47192.0,2.0,2,57,2,23.162575759373027,-5.174620797078061,0.848528137423857,0,1177.656982421875
47192.0,2.0,2,58,5,12.064369041008533,-5.053717357189399,0.613407053921902,0,1177.656982421875
47192.0,2.0,2,59,5,15.262675555014441,-5.158525886621476,0.8513997106635237,0,1177.656982421875
47192.0,2.0,2,60,2,20.00766818384302,-5.2487662672953785,0.848528137423857,0,1177.656982421875
47192.0,2.0,2,61,2,24.852853100034473,-5.3041379463980665,0.8513997106635237,0,1177.656982421875
47192.0,2.0,2,62,1,28.276572846649636,-5.331552923790456,0.613407053921902,0,1177.656982421875
47192.0,2.0,2,63,4,17.0031954791102,-5.349850352433672,0.848528137423857,0,1177.656982421875
47192.0,2.0,2,64,4,21.942337559110754,-5.390117941143995,0.848528137423857,0,1177.656982421875
47192.0,2.0,2,65,5,14.244666610591592,-5.492067542051439,0.682842712474619,0,1177.656982421875
47192.0,2.0,2,66,5,19.242350373694784,-5.501259065734127,0.8513997106635237,0,1177.656982421875
47192.0,2.0,2,67,4,24.240989438576158,-5.506660205973832,0.682842712474619,0,1177.656982421875
47192.0,2.0,2,68,5,19.46768941421963,0.6012209493619687,0.613407053921902,0,1177.656982421875
47192.0,2.0,3,1,1,37.01589991269905,1.6346382053343458,0.613407053921902,0,1177.85595703125
47192.0,2.0,3,2,2,33.55986036487441,1.6189485890433803,0.8513997106635237,0,1177.85595703125
47192.0,2.0,3,3,4,33.09954156291779,1.7684706421005951,0.682842712474619,0,1177.85595703125
47192.0,2.0,3,4,1,34.74116871586813,1.4765412887580192,0.682842712474619,0,1177.85595703125
47192.0,2.0,3,5,4,30.74814857298088,1.685686040722916,0.848528137423857,0,1177.85595703125
47192.0,2.0,3,6,2,31.64068925767345,1.5277952917889501,0.848528137423857,0,1177.85595703125
47192.0,2.0,3,7,5,28.247191902880576,1.8896146065873969,0.613407053921902,0,1177.85595703125
47192.0,2.0,3,8,5,28.100410203809197,1.765414777401053,0.8513997106635237,0,1177.85595703125
47192.0,2.0,3,9,2,28.641187643966337,1.5899781881438335,0.848528137423857,0,1177.85595703125
