subject,level,collection_num,obj_ID,point_value,distance,turning_angle,neighbor_value,used,time
49103.0,2.0,1,1,1,33.1654880616142,2.091386244013621,0.613407053921902,0,378.2886047363281
49103.0,2.0,1,2,2,29.801569793229163,2.060643664800077,0.8513997106635237,0,378.2886047363281
49103.0,2.0,1,3,4,28.745984635542264,2.227817004750803,0.682842712474619,0,378.2886047363281
49103.0,2.0,1,4,1,31.62175661810371,1.9087975492659708,0.682842712474619,0,378.2886047363281
49103.0,2.0,1,5,4,26.73360111679833,2.1229066774304552,0.848528137423857,0,378.2886047363281
49103.0,2.0,1,6,2,28.310552063602678,1.9502212414306759,0.848528137423857,0,378.2886047363281
49103.0,2.0,1,7,5,23.510124299368115,2.348529370218045,0.613407053921902,0,378.2886047363281
49103.0,2.0,1,8,5,23.795741114818277,2.2009130228605143,0.8513997106635237,0,378.2886047363281
49103.0,2.0,1,9,2,25.06071077757632,2.0024987688089717,0.848528137423857,0,378.2886047363281
49103.0,2.0,1,10,2,27.200021216006558,1.8291878785555622,0.8513997106635237,0,378.2886047363281
49103.0,2.0,1,11,1,29.117906943716278,1.7251083813907548,0.613407053921902,0,378.2886047363281
49103.0,2.0,1,12,4,21.89956828818098,2.070100968920527,0.848528137423857,0,378.2886047363281
49103.0,2.0,1,13,4,23.799013019085034,1.8671574899283332,0.848528137423857,0,378.2886047363281
49103.0,2.0,1,14,5,18.871750256403725,2.159925583778536,0.682842712474619,0,378.2886047363281
49103.0,2.0,1,15,5,20.44370042859049,1.9176848184848234,0.8513997106635237,0,378.2886047363281
49103.0,2.0,1,16,4,23.016229419429845,1.7197099208247821,0.682842712474619,0,378.2886047363281
49103.0,2.0,1,17,5,17.33865193691787,1.8318712941625739,0.613407053921902,0,378.2886047363281
49103.0,2.0,1,18,1,17.322321617188393,-0.2605308080256249,0.613407053921902,0,378.2886047363281
49103.0,2.0,1,19,2,14.400654930720254,-0.13843841937331813,0.8513997106635237,0,378.2886047363281
49103.0,2.0,1,20,4,12.065526634167306,-0.4754422531576531,0.682842712474619,0,378.2886047363281
49103.0,2.0,1,21,1,17.86563158434525,0.08677188493722554,0.682842712474619,0,378.2886047363281
49103.0,2.0,1,22,4,10.909860972002738,-0.18317341745302484,0.848528137423857,0,378.2886047363281
49103.0,2.0,1,23,2,14.346671945169218,0.1081305235051252,0.848528137423857,0,378.2886047363281
49103.0,2.0,1,24,5,6.49306705582698,-0.7576435700263965,0.6034068236642477,0,378.2886047363281
49103.0,2.0,1,25,5,7.461318276496421,-0.26959255823013006,0.8513997106635237,0,378.2886047363281
49103.0,2.0,1,26,2,10.838505427274393,0.14334159696009996,0.848528137423857,0,378.2886047363281
49103.0,2.0,1,27,2,15.141833751924944,0.34239818828518404,0.8513997106635237,0,378.2886047363281
49103.0,2.0,1,28,1,18.36536087319406,0.4241800349401025,0.613407053921902,0,378.2886047363281
49103.0,2.0,1,29,4,7.356589147954876,0.21204938065834744,0.848528137423857,1,378.2886047363281
49103.0,2.0,1,30,4,11.871029162026534,0.44256086648983795,0.848528137423857,0,378.2886047363281
49103.0,2.0,1,32,5,8.807243459813938,0.6153358385857499,0.8513997106635237,0,378.2886047363281
49103.0,2.0,1,33,4,13.761157903109474,0.6768677485794572,0.682842712474619,0,378.2886047363281
49103.0,2.0,1,34,5,8.909745988792308,1.0128867774842694,0.6034068236642477,0,378.2886047363281
49103.0,2.0,1,35,1,38.45956345984458,2.943767836137994,0.613407053921902,0,378.2886047363281
49103.0,2.0,1,36,2,35.599466081634525,2.9982957289067915,0.8513997106635237,0,378.2886047363281
49103.0,2.0,1,37,4,32.85002153380305,2.8760986527762165,0.682842712474619,0,378.2886047363281
49103.0,2.0,1,38,1,38.801031633496166,3.1016779191294233,0.682842712474619,0,378.2886047363281
49103.0,2.0,1,39,4,32.10413962875654,2.982568227453982,0.848528137423857,0,378.2886047363281
49103.0,2.0,1,40,2,35.26859583012654,3.097677736644241,0.848528137423857,0,378.2886047363281
49103.0,2.0,1,41,5,26.777619908043715,2.855425233254884,0.613407053921902,0,378.2886047363281
49103.0,2.0,1,42,5,28.618692795233418,2.963003976412813,0.8513997106635237,0,378.2886047363281
49103.0,2.0,1,43,2,31.736849998606797,3.0927871626919927,0.848528137423857,0,378.2886047363281
49103.0,2.0,1,44,2,35.290589657303705,3.197932485985905,0.8513997106635237,0,378.2886047363281
49103.0,2.0,1,45,1,37.972547553837856,3.259372999518694,0.613407053921902,0,378.2886047363281
49103.0,2.0,1,46,4,28.206053319089452,3.086672019194819,0.848528137423857,0,378.2886047363281
49103.0,2.0,1,47,4,31.76128955765871,3.204200786690957,0.848528137423857,0,378.2886047363281
49103.0,2.0,1,48,5,24.676613216658527,3.0788072372101634,0.682842712474619,0,378.2886047363281
49103.0,2.0,1,49,5,28.233549376064804,3.2120358923585415,0.8513997106635237,0,378.2886047363281
49103.0,2.0,1,50,4,32.17656571010667,3.314085662993709,0.682842712474619,0,378.2886047363281
49103.0,2.0,1,51,5,26.07330577710322,3.31357568700777,0.613407053921902,0,378.2886047363281
49103.0,2.0,1,52,1,26.062449028555445,-1.7433724356831064,0.613407053921902,0,378.2886047363281
49103.0,2.0,1,53,2,24.219151215317513,-1.861865777087913,0.8513997106635237,0,378.2886047363281
49103.0,2.0,1,54,4,19.959188737628914,-1.7427313053360343,0.682842712474619,0,378.2886047363281
49103.0,2.0,1,55,1,28.718728316493035,-1.9445613796699592,0.682842712474619,0,378.2886047363281
49103.0,2.0,1,56,4,20.85702325498641,-1.9105311636459832,0.848528137423857,0,378.2886047363281
49103.0,2.0,1,57,2,25.46003710887254,-1.9952862499862505,0.848528137423857,0,378.2886047363281
49103.0,2.0,1,58,5,14.369234605899702,-1.8875264909723697,0.613407053921902,0,378.2886047363281
49103.0,2.0,1,59,5,17.563130487691303,-1.97766353508039,0.8513997106635237,0,378.2886047363281
49103.0,2.0,1,60,2,22.28590637721057,-2.0606713943028807,0.848528137423857,0,378.2886047363281
49103.0,2.0,1,61,2,27.1082956598145,-2.1144152928073985,0.8513997106635237,0,378.2886047363281
49103.0,2.0,1,62,1,30.51800031044308,-2.1418782271179118,0.613407053921902,0,378.2886047363281
49103.0,2.0,1,63,4,19.23823683507464,-2.1472490954034393,0.848528137423857,0,378.2886047363281
49103.0,2.0,1,64,4,24.151766540949872,-2.190205104994442,0.848528137423857,0,378.2886047363281
49103.0,2.0,1,65,5,16.387735962940415,-2.265112965126039,0.682842712474619,0,378.2886047363281
49103.0,2.0,1,66,5,21.371849721471786,-2.286394012593879,0.8513997106635237,0,378.2886047363281
49103.0,2.0,1,67,4,26.36198078755268,-2.299622610158504,0.682842712474619,0,378.2886047363281
49103.0,2.0,1,68,5,21.414294215349216,3.83301590371006,0.613407053921902,0,378.2886047363281
49103.0,2.0,2,1,1,35.233312234495735,2.186079483327641,0.613407053921902,0,378.6286926269531
49103.0,2.0,2,2,2,31.78935751167239,2.167438808648529,0.8513997106635237,0,378.6286926269531
49103.0,2.0,2,3,4,31.239625223102035,2.3253039942474487,0.682842712474619,0,378.6286926269531
49103.0,2.0,2,4,1,33.093992172748976,2.0184873532867282,0.682842712474619,0,378.6286926269531
49103.0,2.0,2,5,4,28.93294173664845,2.23615160224898,0.848528137423857,0,378.6286926269531
49103.0,2.0,2,6,2,29.94602117913735,2.069617425394298,0.848528137423857,0,378.6286926269531
49103.0,2.0,2,7,5,26.34696637603904,2.4525648202994175,0.613407053921902,0,378.6286926269531
49103.0,2.0,2,8,5,26.242465281822625,2.31941898183147,0.8513997106635237,0,378.6286926269531
49103.0,2.0,2,9,2,26.894535708814807,2.1325476028308086,0.848528137423857,0,378.6286926269531
49103.0,2.0,2,10,2,28.4247272267961,1.9601729752127506,0.8513997106635237,0,378.6286926269531
49103.0,2.0,2,11,1,29.949448488499712,1.8521443587687965,0.613407053921902,0,378.6286926269531
49103.0,2.0,2,12,4,23.97640334837748,2.2111751888332716,0.848528137423857,0,378.6286926269531
49103.0,2.0,2,13,4,25.18962056977309,2.0134790856442417,0.848528137423857,0,378.6286926269531
49103.0,2.0,2,14,5,21.24664171240855,2.310765999500469,0.682842712474619,0,378.6286926269531
49103.0,2.0,2,15,5,22.04696920169545,2.082227211467258,0.8513997106635237,0,378.6286926269531
49103.0,2.0,2,16,4,23.889703177426806,1.8793488842628285,0.682842712474619,0,378.6286926269531
49103.0,2.0,2,17,5,18.701492212440236,2.0315710479306044,0.613407053921902,0,378.6286926269531
49103.0,2.0,2,18,1,13.647806083716189,-0.3330694181779653,0.613407053921902,0,378.6286926269531
49103.0,2.0,2,19,2,10.610638572077816,-0.18839779718086258,0.8513997106635237,0,378.6286926269531
49103.0,2.0,2,20,4,8.828169911267945,-0.6758790732227887,0.682842712474619,0,378.6286926269531
49103.0,2.0,2,21,1,14.044027835073328,0.11047238381356694,0.682842712474619,0,378.6286926269531
49103.0,2.0,2,22,4,7.168313431403836,-0.28090276957812754,0.848528137423857,0,378.6286926269531
49103.0,2.0,2,23,2,10.537256966397539,0.1474713786495747,0.848528137423857,0,378.6286926269531
49103.0,2.0,2,24,5,4.547464914310998,-1.3767364580510852,0.6034068236642477,0,378.6286926269531
49103.0,2.0,2,25,5,3.896637524125605,-0.5351678544689807,0.7685569981889047,0,378.6286926269531
49103.0,2.0,2,26,2,7.059238692626321,0.22112895541150313,0.848528137423857,0,378.6286926269531
49103.0,2.0,2,27,2,11.596633901461296,0.45380687196520697,0.8513997106635237,0,378.6286926269531
49103.0,2.0,2,28,1,14.949457003251176,0.530099264017293,0.613407053921902,0,378.6286926269531
49103.0,2.0,2,30,4,8.560431320213983,0.6358694364476745,0.848528137423857,0,378.6286926269531
49103.0,2.0,2,32,5,6.089339121093487,0.9879063832697352,0.7685569981889047,1,378.6286926269531
49103.0,2.0,2,33,4,11.033091944542493,0.8966333286510084,0.682842712474619,0,378.6286926269531
49103.0,2.0,2,34,5,7.6094080545220155,1.455296612876618,0.6034068236642477,0,378.6286926269531
49103.0,2.0,2,35,1,42.231408802728495,2.9616415985121853,0.613407053921902,0,378.6286926269531
49103.0,2.0,2,36,2,39.40391921439578,3.012215215488084,0.8513997106635237,0,378.6286926269531
49103.0,2.0,2,37,4,36.56935761508093,2.9036563817365044,0.682842712474619,0,378.6286926269531
49103.0,2.0,2,38,1,42.63824319234529,3.1052738854991153,0.682842712474619,0,378.6286926269531
49103.0,2.0,2,39,4,35.900832621417706,2.9995090620719496,0.848528137423857,0,378.6286926269531
49103.0,2.0,2,40,2,39.10525176988381,3.1019908431936827,0.848528137423857,0,378.6286926269531
49103.0,2.0,2,41,5,30.480732655482623,2.8909965391684844,0.613407053921902,0,378.6286926269531
49103.0,2.0,2,42,5,32.404794650907306,2.984058302488851,0.8513997106635237,0,378.6286926269531
49103.0,2.0,2,43,2,35.572765557971756,3.098055718559787,0.848528137423857,0,378.6286926269531
49103.0,2.0,2,44,2,39.12508891385901,3.1924080121771596,0.8513997106635237,0,378.6286926269531
49103.0,2.0,2,45,1,41.78837440807956,3.2485769843428063,0.613407053921902,0,378.6286926269531
49103.0,2.0,2,46,4,32.04095165407611,3.0932529824971895,0.848528137423857,0,378.6286926269531
49103.0,2.0,2,47,4,35.59457143967032,3.197453077070909,0.848528137423857,0,378.6286926269531
49103.0,2.0,2,48,5,28.510059914971478,3.0872604672156756,0.682842712474619,0,378.6286926269531
49103.0,2.0,2,49,5,32.06515943247772,3.203608949218745,0.8513997106635237,0,378.6286926269531
49103.0,2.0,2,50,4,35.965613890286456,3.2957611987028024,0.682842712474619,0,378.6286926269531
49103.0,2.0,2,51,5,29.863881352256772,3.2915708063077678,0.613407053921902,0,378.6286926269531
49103.0,2.0,2,52,1,26.988297637095002,-1.8840034740819358,0.613407053921902,0,378.6286926269531
49103.0,2.0,2,53,2,25.586935130198235,-2.0061272325216475,0.8513997106635237,0,378.6286926269531
49103.0,2.0,2,54,4,20.960446471438086,-1.924224603499388,0.682842712474619,0,378.6286926269531
49103.0,2.0,2,55,1,30.332197125034046,-2.0626912777420645,0.682842712474619,0,378.6286926269531
49103.0,2.0,2,56,4,22.430768663280368,-2.0726464497644903,0.848528137423857,0,378.6286926269531
49103.0,2.0,2,57,2,27.26701883045801,-2.1239694426317364,0.848528137423857,0,378.6286926269531
49103.0,2.0,2,58,5,15.987240635636986,-2.1177978132175626,0.613407053921902,0,378.6286926269531
49103.0,2.0,2,59,5,19.405862936087857,-2.160401003744193,0.8513997106635237,0,378.6286926269531
49103.0,2.0,2,60,2,24.329785230642287,-2.2003921362772765,0.848528137423857,0,378.6286926269531
49103.0,2.0,2,61,2,29.279504477434905,-2.2268934870644443,0.8513997106635237,0,378.6286926269531
49103.0,2.0,2,62,1,32.75339731381459,-2.2406722706134676,0.613407053921902,0,378.6286926269531
49103.0,2.0,2,63,4,21.57282046552577,-2.297043193516565,0.848528137423857,0,378.6286926269531
49103.0,2.0,2,64,4,26.565720692515736,-2.3081696271569743,0.848528137423857,0,378.6286926269531
49103.0,2.0,2,65,5,19.07445192676412,3.862740954628419,0.682842712474619,0,378.6286926269531
49103.0,2.0,2,66,5,24.066276184349473,3.8760810437655064,0.8513997106635237,0,378.6286926269531
49103.0,2.0,2,67,4,29.06091159025019,3.8848368115376175,0.682842712474619,0,378.6286926269531
49103.0,2.0,2,68,5,24.495074798618834,3.7328915082471736,0.613407053921902,0,378.6286926269531
49103.0,2.0,3,1,1,35.231478463477295,1.1607684677041155,0.613407053921902,0,378.8301086425781
49103.0,2.0,3,2,2,31.755213863332315,1.1486027013502365,0.8513997106635237,0,378.8301086425781
49103.0,2.0,3,3,4,31.535795723571248,1.3066161007716603,0.682842712474619,0,378.8301086425781
49103.0,2.0,3,4,1,32.7456990014434,0.9964740106661382,0.682842712474619,0,378.8301086425781
49103.0,2.0,3,5,4,29.04942274298431,1.2235464664749172,0.848528137423857,0,378.8301086425781
49103.0,2.0,3,6,2,29.711212652595858,1.0546503986123525,0.848528137423857,0,378.8301086425781
49103.0,2.0,3,7,5,26.914183602410166,1.4435523426002508,0.613407053921902,0,378.8301086425781
49103.0,2.0,3,8,5,26.539485976470136,1.3132550686071882,0.8513997106635237,0,378.8301086425781
49103.0,2.0,3,9,2,26.799841631666656,1.125753703911434,0.848528137423857,0,378.8301086425781
49103.0,2.0,3,10,2,27.966385305748247,0.947924010858152,0.8513997106635237,0,378.8301086425781
49103.0,2.0,3,11,1,29.267554458488366,0.8342943532050161,0.613407053921902,0,378.8301086425781
49103.0,2.0,3,12,4,24.05632693652658,1.2136101622802844,0.848528137423857,0,378.8301086425781
49103.0,2.0,3,13,4,24.851439822759012,1.0113743636523242,0.848528137423857,0,378.8301086425781
49103.0,2.0,3,14,5,21.544888485942447,1.3229727745413475,0.682842712474619,0,378.8301086425781
49103.0,2.0,3,15,5,21.864798546038646,1.0925658898689585,0.8513997106635237,0,378.8301086425781
49103.0,2.0,3,16,4,23.279961577417,0.8796070577529768,0.682842712474619,0,378.8301086425781
49103.0,2.0,3,17,5,18.431113592031327,1.0587858458720083,0.613407053921902,0,378.8301086425781
49103.0,2.0,3,18,1,12.598943293030752,-1.5564444921206078,0.613407053921902,0,378.8301086425781
49103.0,2.0,3,19,2,9.332568741643227,-1.4404295262521232,0.8513997106635237,0,378.8301086425781
49103.0,2.0,3,20,4,8.556263421046483,-2.0004696722358255,0.682842712474619,0,378.8301086425781
49103.0,2.0,3,21,1,12.287556099756145,-1.0615199903159032,0.682842712474619,0,378.8301086425781
49103.0,2.0,3,22,4,6.142824231222715,-1.6421793301272283,0.848528137423857,0,378.8301086425781
49103.0,2.0,3,23,2,8.7533699295103,-1.052107930508843,0.848528137423857,0,378.8301086425781
49103.0,2.0,3,24,5,5.779334117602725,-2.794011465116216,0.6034068236642477,0,378.8301086425781
49103.0,2.0,3,25,5,3.6567389507452694,-2.17900543267891,0.7685569981889047,0,378.8301086425781
49103.0,2.0,3,26,2,5.221009034760984,-1.029955322827493,0.848528137423857,0,378.8301086425781
49103.0,2.0,3,27,2,9.547048283538427,-0.6729597718736068,0.8513997106635237,0,378.8301086425781
49103.0,2.0,3,28,1,12.869233381954993,-0.5735535068274993,0.613407053921902,0,378.8301086425781
49103.0,2.0,3,30,4,6.4640220564610305,-0.45221476480432654,0.848528137423857,0,378.8301086425781
49103.0,2.0,3,33,4,9.01710746036519,-0.1304754918086321,0.6466890965784271,0,378.8301086425781
49103.0,2.0,3,34,5,6.347007056960553,0.6119159356088191,0.43533959677349143,1,378.8301086425781
49103.0,2.0,3,35,1,43.67990271508758,1.9121078922577608,0.613407053921902,0,378.8301086425781
49103.0,2.0,3,36,2,40.92762433837351,1.9632510284202223,0.8513997106635237,0,378.8301086425781
49103.0,2.0,3,37,4,37.9335949992903,1.8615765459436835,0.682842712474619,0,378.8301086425781
49103.0,2.0,3,38,1,44.28524854165172,2.050302679636887,0.682842712474619,0,378.8301086425781
49103.0,2.0,3,39,4,37.40899602722349,1.9544254523323423,0.848528137423857,0,378.8301086425781
49103.0,2.0,3,40,2,40.7497949464493,2.0497417161795726,0.848528137423857,0,378.8301086425781
49103.0,2.0,3,41,5,31.831848366967836,1.8576425023458167,0.613407053921902,0,378.8301086425781
49103.0,2.0,3,42,5,33.893886374191766,1.9437683088299105,0.8513997106635237,0,378.8301086425781
49103.0,2.0,3,43,2,37.214356610849315,2.049074167176055,0.848528137423857,0,378.8301086425781
49103.0,2.0,3,44,2,40.87812547527474,2.1363373969540036,0.8513997106635237,0,378.8301086425781
49103.0,2.0,3,45,1,43.60103330726572,2.188431454084443,0.613407053921902,0,378.8301086425781
49103.0,2.0,3,46,4,33.678938340471234,2.0482664669548534,0.848528137423857,0,378.8301086425781
49103.0,2.0,3,47,4,37.354834923395195,2.143860526189813,0.848528137423857,0,378.8301086425781
49103.0,2.0,3,48,5,30.143547195429118,2.0472693034297826,0.682842712474619,0,378.8301086425781
49103.0,2.0,3,49,5,33.834098804843386,2.152949958609105,0.8513997106635237,0,378.8301086425781
49103.0,2.0,3,50,4,37.82669753426469,2.2371079778733933,0.682842712474619,0,378.8301086425781
49103.0,2.0,3,51,5,31.72353660485244,2.2381983424343876,0.613407053921902,0,378.8301086425781
49103.0,2.0,3,52,1,28.72995298600496,-3.010746526960941,0.613407053921902,0,378.8301086425781
49103.0,2.0,3,53,2,27.454938823361946,-3.126869272933025,0.8513997106635237,0,378.8301086425781
49103.0,2.0,3,54,4,22.752161685908117,-3.058909621989541,0.682842712474619,0,378.8301086425781
49103.0,2.0,3,55,1,32.24727074044234,-3.174799864618021,0.682842712474619,0,378.8301086425781
49103.0,2.0,3,56,4,24.35771564822748,-3.192815245505881,0.848528137423857,0,378.8301086425781
49103.0,2.0,3,57,2,29.230311596230848,-3.234849589561379,0.848528137423857,0,378.8301086425781
49103.0,2.0,3,58,5,17.952548407295147,-3.2457243410781897,0.613407053921902,0,378.8301086425781
49103.0,2.0,3,59,5,21.39679783063963,-3.277472469788589,0.8513997106635237,0,378.8301086425781
49103.0,2.0,3,60,2,26.342660492404836,-3.308381313419683,0.848528137423857,0,378.8301086425781
49103.0,2.0,3,61,2,31.305727371057014,-3.3295050570032623,0.8513997106635237,0,378.8301086425781
49103.0,2.0,3,62,1,34.7861686496219,-3.340701981246362,0.613407053921902,0,378.8301086425781
49103.0,2.0,3,63,4,23.631766917085685,-3.3993768452072595,0.848528137423857,0,378.8301086425781
49103.0,2.0,3,64,4,28.628189115560684,-3.406647714512241,0.848528137423857,0,378.8301086425781
49103.0,2.0,3,65,5,21.165657406015633,2.7704696555949426,0.682842712474619,0,378.8301086425781
49103.0,2.0,3,66,5,26.155264438381543,2.7841643373594462,0.8513997106635237,0,378.8301086425781
49103.0,2.0,3,67,4,31.14820479986781,2.793469915883238,0.682842712474619,0,378.8301086425781
49103.0,2.0,3,68,5,26.588744330226614,2.6523698435847525,0.613407053921902,0,378.8301086425781
49103.0,2.0,4,1,1,33.42586944783548,0.8021216821575011,0.613407053921902,0,379.0107116699219
49103.0,2.0,4,2,2,29.93170603045348,0.7957340359658694,0.8513997106635237,0,379.0107116699219
49103.0,2.0,4,3,4,30.04409641637187,0.9626197054673308,0.682842712474619,0,379.0107116699219
49103.0,2.0,4,4,1,30.64582063366425,0.6321549794290614,0.682842712474619,0,379.0107116699219
49103.0,2.0,4,5,4,27.38425781237615,0.8813928653162354,0.848528137423857,0,379.0107116699219
49103.0,2.0,4,6,2,27.71564309829235,0.7000517367711149,0.848528137423857,0,379.0107116699219
49103.0,2.0,4,7,5,25.755710405341517,1.1188961779944724,0.613407053921902,0,379.0107116699219
49103.0,2.0,4,8,5,25.07764195405706,0.983685256792303,0.8513997106635237,0,379.0107116699219
49103.0,2.0,4,9,2,24.94288320128848,0.7835051542728487,0.848528137423857,0,379.0107116699219
49103.0,2.0,4,10,2,25.795478650537877,0.5889680850084914,0.8513997106635237,0,379.0107116699219
49103.0,2.0,4,11,1,26.933960464484624,0.4633224569908362,0.613407053921902,0,379.0107116699219
49103.0,2.0,4,12,4,22.386111150316346,0.8868907774073062,0.848528137423857,0,379.0107116699219
49103.0,2.0,4,13,4,22.790288915491047,0.6658018155402473,0.848528137423857,0,379.0107116699219
49103.0,2.0,4,14,5,20.12780471078544,1.0151319531413265,0.682842712474619,0,379.0107116699219
49103.0,2.0,4,15,5,19.959654778897175,0.7651660251259632,0.8513997106635237,0,379.0107116699219
49103.0,2.0,4,16,4,21.015401859350423,0.5259684777424344,0.682842712474619,0,379.0107116699219
49103.0,2.0,4,17,5,16.47744204791801,0.7457331706052518,0.613407053921902,0,379.0107116699219
49103.0,2.0,4,18,1,13.745853027015068,-2.1515887961600195,0.613407053921902,0,379.0107116699219
49103.0,2.0,4,19,2,10.287380516465582,-2.1063799387156923,0.8513997106635237,0,379.0107116699219
49103.0,2.0,4,20,4,10.60994351885623,-2.588629707418481,0.682842712474619,0,379.0107116699219
49103.0,2.0,4,21,1,12.210220895126836,-1.6915971389612996,0.682842712474619,0,379.0107116699219
49103.0,2.0,4,22,4,7.653780205370453,-2.3730020279719013,0.848528137423857,0,379.0107116699219
49103.0,2.0,4,23,2,8.765822713776323,-1.7687086879775418,0.848528137423857,0,379.0107116699219
49103.0,2.0,4,24,5,8.41421401448882,-3.200847102464864,0.6034068236642477,0,379.0107116699219
49103.0,2.0,4,25,5,6.027479155806804,-2.8394136133673604,0.7685569981889047,0,379.0107116699219
49103.0,2.0,4,26,2,5.439650851931752,-1.942500718706488,0.848528137423857,0,379.0107116699219
49103.0,2.0,4,27,2,8.535168294073536,-1.3579527536509857,0.8513997106635237,0,379.0107116699219
49103.0,2.0,4,28,1,11.527385015701679,-1.1746485398400892,0.613407053921902,0,379.0107116699219
49103.0,2.0,4,30,4,5.059570273227075,-1.2592678065030256,0.848528137423857,0,379.0107116699219
49103.0,2.0,4,33,4,6.827056562569579,-0.7321910308233024,0.6466890965784271,1,379.0107116699219
49103.0,2.0,4,35,1,43.677602610952945,1.5578588332833099,0.613407053921902,0,379.0107116699219
49103.0,2.0,4,36,2,41.06520726101437,1.612864045906932,0.8513997106635237,0,379.0107116699219
49103.0,2.0,4,37,4,37.81019100463926,1.5165074969740866,0.682842712474619,0,379.0107116699219
49103.0,2.0,4,38,1,44.6440584061623,1.6944350708527538,0.682842712474619,0,379.0107116699219
49103.0,2.0,4,39,4,37.53133482636213,1.6101034425301002,0.848528137423857,0,379.0107116699219
49103.0,2.0,4,40,2,41.11376651963751,1.6989272355844909,0.848528137423857,0,379.0107116699219
49103.0,2.0,4,41,5,31.715649887697445,1.5259345281224936,0.613407053921902,0,379.0107116699219
49103.0,2.0,4,42,5,33.99780787502243,1.606768968250479,0.8513997106635237,0,379.0107116699219
49103.0,2.0,4,43,2,37.584460138329796,1.704263184035022,0.848528137423857,0,379.0107116699219
49103.0,2.0,4,44,2,41.46483265940506,1.7841589502776398,0.8513997106635237,0,379.0107116699219
