subject,level,collection_num,choice,obj_ID,point_value,distance,turning_angle,neighbor_value,used,time
48618,5,1,66,1,2,25.734848329705557,3.7618984326176936,0.613407053921902,0,863.8302001953125
48618,5,1,66,2,2,19.826074558929367,3.829580969382469,0.682842712474619,0,863.8302001953125
48618,5,1,66,3,2,23.26645959168707,3.6604496397097854,0.8513997106635237,0,863.8302001953125
48618,5,1,66,4,2,27.19527627083402,3.537425347160229,0.682842712474619,0,863.8302001953125
48618,5,1,66,5,2,19.737142024658226,3.650670215036371,0.848528137423857,0,863.8302001953125
48618,5,1,66,6,2,23.723610282098942,3.5110869673979233,0.848528137423857,0,863.8302001953125
48618,5,1,66,7,2,13.738739826151665,3.802868139074482,0.613407053921902,0,863.8302001953125
48618,5,1,66,8,2,16.21053387990206,3.636633883145788,0.8513997106635237,0,863.8302001953125
48618,5,1,66,9,2,20.274030634948577,3.475753798718043,0.848528137423857,0,863.8302001953125
48618,5,1,66,10,2,24.6838252242681,3.3703596725441316,0.8513997106635237,0,863.8302001953125
48618,5,1,66,11,2,27.88941850170026,3.316802405099471,0.613407053921902,0,863.8302001953125
48618,5,1,66,12,2,16.860099393442376,3.4260268434367784,0.848528137423857,0,863.8302001953125
48618,5,1,66,13,2,21.389667156646848,3.314474611715973,0.848528137423857,0,863.8302001953125
48618,5,1,66,14,2,13.508870601448464,3.351358320440205,0.682842712474619,0,863.8302001953125
48618,5,1,66,15,2,18.186382115254794,3.2385901801604593,0.8513997106635237,0,863.8302001953125
48618,5,1,66,16,2,22.9999870425494,3.172448729946433,0.682842712474619,0,863.8302001953125
48618,5,1,66,17,2,17.44391635558706,3.0462615028995272,0.613407053921902,0,863.8302001953125
48618,5,1,66,18,2,32.032577302056566,2.1300274825291465,0.613407053921902,0,863.8302001953125
48618,5,1,66,19,2,29.62330645342567,2.212467047421808,0.8513997106635237,0,863.8302001953125
48618,5,1,66,20,2,26.063103723812137,2.086036459545471,0.682842712474619,0,863.8302001953125
48618,5,1,66,21,2,33.55287163193267,2.310571299401698,0.682842712474619,0,863.8302001953125
48618,5,1,66,22,2,26.09710218296789,2.221698643136672,0.848528137423857,0,863.8302001953125
48618,5,1,66,23,2,30.071808257297207,2.3300341440572807,0.848528137423857,0,863.8302001953125
48618,5,1,66,24,2,20.013714367957725,2.121471216850916,0.613407053921902,0,863.8302001953125
48618,5,1,66,25,2,22.573816679129916,2.23381326237932,0.8513997106635237,0,863.8302001953125
48618,5,1,66,26,2,26.605114338757218,2.354580502734121,0.848528137423857,0,863.8302001953125
48618,5,1,66,27,2,30.920656825069642,2.442647006701376,0.8513997106635237,0,863.8302001953125
48618,5,1,66,28,2,34.053126951199246,2.4907667189044864,0.613407053921902,0,863.8302001953125
48618,5,1,66,29,2,23.159243642507874,2.3864556485141826,0.848528137423857,0,863.8302001953125
48618,5,1,66,30,2,27.560941123416345,2.480366103479808,0.848528137423857,0,863.8302001953125
48618,5,1,66,31,2,19.745101245821402,2.429411068094817,0.682842712474619,0,863.8302001953125
48618,5,1,66,32,2,24.25126662100598,2.5284655475856277,0.8513997106635237,0,863.8302001953125
48618,5,1,66,33,2,28.92021511397347,2.596035257888602,0.682842712474619,0,863.8302001953125
48618,5,1,66,34,2,23.110132179294443,2.6683435285192716,0.613407053921902,0,863.8302001953125
48618,5,1,66,35,2,25.224981560366274,4.809610823381892,0.613407053921902,0,863.8302001953125
48618,5,1,66,36,2,21.916783936049484,4.858215938604268,0.8513997106635237,0,863.8302001953125
48618,5,1,66,37,2,20.702664746714554,4.63001656010267,0.682842712474619,0,863.8302001953125
48618,5,1,66,38,2,24.126551941462665,5.053575921096749,0.682842712474619,0,863.8302001953125
48618,5,1,66,39,2,18.757050967163796,4.779962577715928,0.848528137423857,0,863.8302001953125
48618,5,1,66,40,2,20.701981824680445,5.014250543763108,0.848528137423857,0,863.8302001953125
48618,5,1,66,41,2,15.551107373137464,4.447360376723533,0.613407053921902,0,863.8302001953125
48618,5,1,66,42,2,15.757807711419877,4.671019380261053,0.8513997106635237,0,863.8302001953125
48618,5,1,66,43,2,17.322055142352564,4.959463977882076,0.848528137423857,0,863.8302001953125
48618,5,1,66,44,2,20.044916683272145,5.184993189715229,0.8513997106635237,0,863.8302001953125
48618,5,1,66,45,2,22.42253884328346,5.306218082776166,0.613407053921902,0,863.8302001953125
48618,5,1,66,46,2,14.01909901669884,4.8785128231123664,0.848528137423857,0,863.8302001953125
48618,5,1,66,47,2,16.531189543545423,5.163454382704028,0.848528137423857,0,863.8302001953125
48618,5,1,66,48,2,10.863548229069078,4.749216232823567,0.682842712474619,0,863.8302001953125
48618,5,1,66,49,2,13.029265927515988,5.130314431129935,0.8513997106635237,0,863.8302001953125
48618,5,1,66,50,2,16.47746525089791,5.378060120850449,0.682842712474619,0,863.8302001953125
48618,5,1,66,51,2,10.4070886413342,5.329726560439381,0.613407053921902,0,863.8302001953125
48618,5,1,66,52,2,18.16874472218978,1.2111344173380776,0.613407053921902,0,863.8302001953125
48618,5,1,66,53,2,14.65648221493894,1.5182149117114367,0.682842712474619,0,863.8302001953125
48618,5,1,66,54,2,14.715894855612436,1.1761165833693015,0.8513997106635237,0,863.8302001953125
48618,5,1,66,55,2,16.379946638681695,0.8712481573852902,0.682842712474619,0,863.8302001953125
48618,5,1,66,56,2,11.97208954324674,1.3442982986665828,0.848528137423857,0,863.8302001953125
48618,5,1,66,57,2,13.041319661603923,0.9508710704734396,0.848528137423857,0,863.8302001953125
48618,5,1,66,58,2,11.119025646267838,1.910322969643383,0.613407053921902,0,863.8302001953125
48618,5,1,66,59,2,9.752143080451358,1.59965439754292,0.8513997106635237,0,863.8302001953125
48618,5,1,66,60,2,9.84120852061445,1.0836471801784442,0.848528137423857,0,863.8302001953125
48618,5,1,66,61,2,12.189933372698704,0.6778657140808706,0.8513997106635237,0,863.8302001953125
48618,5,1,66,62,2,14.648072875640228,0.49114164185660414,0.613407053921902,0,863.8302001953125
48618,5,1,66,63,2,6.973001633177193,1.3338461365032326,0.848528137423857,0,863.8302001953125
48618,5,1,66,64,2,8.681465444319349,0.720313692140059,0.848528137423857,0,863.8302001953125
48618,5,1,66,65,2,5.039456161766781,1.8385116446238376,0.682842712474619,0,863.8302001953125
48618,5,1,66,66,2,5.20972253493296,0.8197693556882673,0.765685424949238,1,863.8302001953125
48618,5,1,66,67,2,8.881795954400634,0.31557175470881216,0.682842712474619,0,863.8302001953125
48618,5,1,66,68,,,,,0,863.8302001953125
48618,5,2,64,1,2,28.06220846510309,3.251491415578157,0.613407053921902,0,864.0634155273436
48618,5,2,64,2,2,22.117114097573765,3.3069125135082293,0.682842712474619,0,864.0634155273436
48618,5,2,64,3,2,25.633550182742162,3.157489473516229,0.8513997106635237,0,864.0634155273436
48618,5,2,64,4,2,29.580247699051224,3.0459502030878607,0.682842712474619,0,864.0634155273436
48618,5,2,64,5,2,22.107097966742927,3.146851018402229,0.848528137423857,0,864.0634155273436
48618,5,2,64,6,2,26.10815848498767,3.021956106139782,0.848528137423857,0,864.0634155273436
48618,5,2,64,7,2,16.04930387197316,3.2720378381171864,0.613407053921902,0,864.0634155273436
48618,5,2,64,8,2,18.5840971276836,3.132176858329658,0.8513997106635237,0,864.0634155273436
48618,5,2,64,9,2,22.655701821335004,2.990626273652766,0.848528137423857,0,864.0634155273436
48618,5,2,64,10,2,27.040580318907853,2.893515216346583,0.8513997106635237,0,864.0634155273436
48618,5,2,64,11,2,30.22385639291505,2.842617408993206,0.613407053921902,0,864.0634155273436
48618,5,2,64,12,2,19.233452902618676,2.948092201517159,0.848528137423857,0,864.0634155273436
48618,5,2,64,13,2,23.724204296947775,2.845128861352393,0.848528137423857,0,864.0634155273436
48618,5,2,64,14,2,15.860977148248443,2.887317761568258,0.682842712474619,0,864.0634155273436
48618,5,2,64,15,2,20.481278159903102,2.7812278128710117,0.8513997106635237,0,864.0634155273436
