subject,level,collection_num,obj_ID,point_value,distance,turning_angle,neighbor_value,used,time
48598.0,6.0,1,1,1,27.004851229153804,3.096985860142915,0.613407053921902,0,1080.759033203125
48598.0,6.0,1,2,4,22.073042899900493,3.2443848744551405,0.682842712474619,0,1080.759033203125
48598.0,6.0,1,3,2,23.82033211432773,3.039721270788588,0.8513997106635237,0,1080.759033203125
48598.0,6.0,1,4,1,26.41206582630178,2.8690443068270035,0.682842712474619,0,1080.759033203125
48598.0,6.0,1,5,4,20.504972281246246,3.0953000627876426,0.848528137423857,0,1080.759033203125
48598.0,6.0,1,6,2,22.926903136505427,2.893211043260725,0.848528137423857,0,1080.759033203125
48598.0,6.0,1,7,5,16.49597693527919,3.3744000143682715,0.613407053921902,0,1080.759033203125
48598.0,6.0,1,8,5,17.27713964962027,3.1719632643580433,0.8513997106635237,0,1080.759033203125
48598.0,6.0,1,9,2,19.4599217277076,2.926014144364548,0.848528137423857,0,1080.759033203125
48598.0,6.0,1,10,2,22.558314494317425,2.738440065078613,0.8513997106635237,0,1080.759033203125
48598.0,6.0,1,11,1,25.09501648231675,2.6370444457273425,0.613407053921902,0,1080.759033203125
48598.0,6.0,1,12,4,16.02292794299189,2.972960303649729,0.848528137423857,0,1080.759033203125
48598.0,6.0,1,13,4,19.02427972466594,2.743409534563222,0.848528137423857,0,1080.759033203125
48598.0,6.0,1,14,5,12.640406879689996,3.045270426759984,0.682842712474619,0,1080.759033203125
48598.0,6.0,1,15,5,15.490929128368627,2.7506462452627316,0.8513997106635237,0,1080.759033203125
48598.0,6.0,1,16,4,19.239487634450274,2.5586887710886086,0.682842712474619,0,1080.759033203125
48598.0,6.0,1,17,5,13.13830724972905,2.568752007014939,0.613407053921902,0,1080.759033203125
48598.0,6.0,1,18,1,23.112891957141034,1.0916514475555523,0.613407053921902,0,1080.759033203125
48598.0,6.0,1,19,2,20.653317953644432,1.2056833772600097,0.8513997106635237,0,1080.759033203125
48598.0,6.0,1,20,4,17.215415862485173,1.0128461816938341,0.682842712474619,0,1080.759033203125
48598.0,6.0,1,21,1,24.632266271505692,1.3400267164245234,0.682842712474619,0,1080.759033203125
48598.0,6.0,1,22,4,17.12672990096189,1.2190477808892948,0.848528137423857,0,1080.759033203125
48598.0,6.0,1,23,2,21.178146195465917,1.3730561036268636,0.848528137423857,0,1080.759033203125
48598.0,6.0,1,24,5,11.122405867592452,1.038420644132239,0.613407053921902,0,1080.759033203125
48598.0,6.0,1,25,5,13.604786352849235,1.239336963786668,0.8513997106635237,0,1080.759033203125
48598.0,6.0,1,26,2,17.75610348254082,1.4188840377147294,0.848528137423857,0,1080.759033203125
48598.0,6.0,1,27,2,22.259115212845355,1.5282525718035767,0.8513997106635237,0,1080.759033203125
48598.0,6.0,1,28,1,25.52156949487906,1.5814351415932066,0.613407053921902,0,1080.759033203125
48598.0,6.0,1,29,4,14.389042549414775,1.4863623057254705,0.848528137423857,0,1080.759033203125
48598.0,6.0,1,30,4,19.0324340184038,1.5984802539088323,0.848528137423857,0,1080.759033203125
48598.0,6.0,1,31,5,11.126988815265317,1.5941690394980639,0.682842712474619,0,1080.759033203125
48598.0,6.0,1,32,5,15.937342290076627,1.6966417040232635,0.8513997106635237,0,1080.759033203125
48598.0,6.0,1,33,4,20.8371753951223,1.751293283470706,0.682842712474619,0,1080.759033203125
48598.0,6.0,1,34,5,15.519428054632733,1.9180487537168347,0.613407053921902,0,1080.759033203125
48598.0,6.0,1,35,1,33.19693754575818,3.948486389068353,0.613407053921902,0,1080.759033203125
48598.0,6.0,1,36,2,30.086257569613284,3.9992543806189107,0.8513997106635237,0,1080.759033203125
48598.0,6.0,1,37,4,28.024487394440207,3.842220606011156,0.682842712474619,0,1080.759033203125
48598.0,6.0,1,38,1,32.78709952662918,4.133327978637093,0.682842712474619,0,1080.759033203125
48598.0,6.0,1,39,4,26.70987757251879,3.9622534577987527,0.848528137423857,0,1080.759033203125
48598.0,6.0,1,40,2,29.295538239856878,4.115391686582777,0.848528137423857,0,1080.759033203125
48598.0,6.0,1,41,5,22.19311886049343,3.7699713729862925,0.613407053921902,0,1080.759033203125
