subject,level,collection_num,choice,obj_ID,point_value,distance,turning_angle,neighbor_value,used,time
48813,7,1,25,1,5,33.191849427509815,1.3912475806319193,0.613407053921902,0,1936.6920166015625
48813,7,1,25,2,2,29.173020386251245,1.53899494202968,0.682842712474619,0,1936.6920166015625
48813,7,1,25,3,4,29.754679955312387,1.3702392702512183,0.8513997106635237,0,1936.6920166015625
48813,7,1,25,4,5,31.13867113461181,1.2122290815833703,0.682842712474619,0,1936.6920166015625
48813,7,1,25,5,2,26.877717526583968,1.4429229307343563,0.848528137423857,0,1936.6920166015625
48813,7,1,25,6,4,27.95867593834295,1.2646041817135918,0.848528137423857,0,1936.6920166015625
48813,7,1,25,7,1,24.2948413677493,1.676878311553422,0.613407053921902,0,1936.6920166015625
48813,7,1,25,8,1,24.176071220002004,1.532418965801454,0.8513997106635237,0,1936.6920166015625
48813,7,1,25,9,4,24.874852369834223,1.3301850565378193,0.848528137423857,0,1936.6920166015625
48813,7,1,25,10,4,26.514790989323018,1.1460038542879911,0.8513997106635237,0,1936.6920166015625
48813,7,1,25,11,5,28.138536631424024,1.0324300376301194,0.613407053921902,0,1936.6920166015625
48813,7,1,25,12,2,21.927813402544665,1.4138404208369757,0.848528137423857,0,1936.6920166015625
48813,7,1,25,13,2,23.24015622587885,1.1997075068981635,0.848528137423857,0,1936.6920166015625
48813,7,1,25,14,1,19.180712208168593,1.5224171002607088,0.682842712474619,0,1936.6920166015625
48813,7,1,25,15,1,20.05431578486351,1.2707373171277172,0.8513997106635237,0,1936.6920166015625
48813,7,1,25,16,2,22.055644229662928,1.0524374037527937,0.682842712474619,0,1936.6920166015625
48813,7,1,25,17,1,16.74269071635771,1.208908698025021,0.613407053921902,0,1936.6920166015625
48813,7,1,25,18,5,14.376371555435718,-0.7073179803574448,0.613407053921902,0,1936.6920166015625
48813,7,1,25,19,4,12.391043066479765,-0.4909317643273101,0.8513997106635237,0,1936.6920166015625
48813,7,1,25,20,2,8.32238472367856,-0.7781033948225734,0.682842712474619,0,1936.6920166015625
48813,7,1,25,21,5,16.965076158443683,-0.3515341831666561,0.682842712474619,0,1936.6920166015625
48813,7,1,25,22,2,9.065945471551657,-0.3775052104822412,0.848528137423857,0,1936.6920166015625
48813,7,1,25,23,4,13.837168354818337,-0.24391532607573338,0.848528137423857,0,1936.6920166015625
48813,7,1,25,24,,,,,0,1936.6920166015625
48813,7,1,25,25,1,5.9870515540572855,-0.1410590863515592,0.765685424949238,1,1936.6920166015625
48813,7,1,25,26,4,10.959956528078829,-0.07687619789158759,0.848528137423857,0,1936.6920166015625
48813,7,1,25,27,4,15.949812158261166,-0.052798196708184024,0.8513997106635237,0,1936.6920166015625
48813,7,1,25,28,5,19.44581215671699,-0.0432994614594349,0.613407053921902,0,1936.6920166015625
48813,7,1,25,29,2,8.589183087766234,0.19428487382345228,0.848528137423857,0,1936.6920166015625
48813,7,1,25,30,2,13.529594484004592,0.12287508581476633,0.848528137423857,0,1936.6920166015625
48813,7,1,25,31,1,7.240682642745864,0.6117396828709781,0.682842712474619,0,1936.6920166015625
48813,7,1,25,32,1,11.692020608919538,0.36360969762304646,0.8513997106635237,0,1936.6920166015625
48813,7,1,25,33,2,16.461446069705943,0.2553732770331486,0.682842712474619,0,1936.6920166015625
48813,7,1,25,34,1,13.343958748992529,0.6112760270105537,0.613407053921902,0,1936.6920166015625
48813,7,1,25,35,5,42.21258418183273,2.039598709018078,0.613407053921902,0,1936.6920166015625
48813,7,1,25,36,4,39.12217241070465,2.080030887325518,0.8513997106635237,0,1936.6920166015625
48813,7,1,25,37,2,36.94347350912388,1.9615846837172781,0.682842712474619,0,1936.6920166015625
48813,7,1,25,38,5,41.78837773049418,2.1846908416526154,0.682842712474619,0,1936.6920166015625
48813,7,1,25,39,2,35.733611000220904,2.05304959219536,0.848528137423857,0,1936.6920166015625
48813,7,1,25,40,4,38.30946481391603,2.1689398053836237,0.848528137423857,0,1936.6920166015625
48813,7,1,25,41,1,31.015812719447208,1.918640338894098,0.613407053921902,0,1936.6920166015625
48813,7,1,25,42,1,32.376496661889114,2.020444896100223,0.8513997106635237,0,1936.6920166015625
