subject,level,collection_num,choice,obj_ID,point_value,distance,turning_angle,neighbor_value,used,time
48626,10,1,42,1,2,33.74985772796543,2.291120553423661,0.613407053921902,0,863.3712768554686
48626,10,1,42,2,2,28.624153294029846,2.3977674969066802,0.682842712474619,0,863.3712768554686
48626,10,1,42,3,2,30.615228085219808,2.242679593902227,0.8513997106635237,0,863.3712768554686
48626,10,1,42,4,2,33.24518355521509,2.1092880910575285,0.682842712474619,0,863.3712768554686
48626,10,1,42,5,2,27.257152846405422,2.2809699559234655,0.848528137423857,0,863.3712768554686
48626,10,1,42,6,2,29.764112958430648,2.1289403130192657,0.848528137423857,0,863.3712768554686
48626,10,1,42,7,2,22.820989124874583,2.471744944890901,0.613407053921902,0,863.3712768554686
48626,10,1,42,8,2,23.95021026785741,2.3299235956905906,0.8513997106635237,0,863.3712768554686
48626,10,1,42,9,2,26.297578040277674,2.1537854484949066,0.848528137423857,0,863.3712768554686
48626,10,1,42,10,2,29.317446165967574,2.0101428805351795,0.8513997106635237,0,863.3712768554686
48626,10,1,42,11,2,31.730548008683133,1.926999946029395,0.613407053921902,0,863.3712768554686
48626,10,1,42,12,2,22.852194672870482,2.1861476104126387,0.848528137423857,0,863.3712768554686
48626,10,1,42,13,2,25.790944927952566,2.019327851559096,0.848528137423857,0,863.3712768554686
48626,10,1,42,14,2,19.439212739950282,2.2299338430221143,0.682842712474619,0,863.3712768554686
48626,10,1,42,15,2,22.267308567919866,2.0314210360578393,0.8513997106635237,0,863.3712768554686
48626,10,1,42,16,2,25.763987846776935,1.8820681053682717,0.682842712474619,0,863.3712768554686
48626,10,1,42,17,2,19.712237947810024,1.917187501951045,0.613407053921902,0,863.3712768554686
48626,10,1,42,18,2,40.26227908479143,3.1291940206171716,0.37888543819998316,0,863.3712768554686
48626,10,1,42,19,2,41.10257241774865,3.404116219780222,0.3414213562373095,0,863.3712768554686
48626,10,1,42,20,2,35.71164427992775,3.183834658659176,0.482842712474619,0,863.3712768554686
48626,10,1,42,21,2,32.57639659317648,2.904523836568139,0.3414213562373095,0,863.3712768554686
48626,10,1,42,22,2,34.082868399544175,3.3813860480726845,0.4242640687119285,0,863.3712768554686
48626,10,1,42,23,2,29.112574536795456,3.1050351170741997,0.4242640687119285,0,863.3712768554686
48626,10,1,42,24,2,37.81550291342541,3.6760060474380527,0.37888543819998316,0,863.3712768554686
48626,10,1,42,25,2,33.88159234016604,3.5897607588238243,0.482842712474619,0,863.3712768554686
48626,10,1,42,26,2,27.08989437640948,3.3468944652464154,0.4242640687119285,0,863.3712768554686
48626,10,1,42,27,2,22.798299391508266,2.9814152575017787,0.482842712474619,0,863.3712768554686
48626,10,1,42,28,2,22.084213684321167,2.7604179077163367,0.4538461538461539,0,863.3712768554686
48626,10,1,42,29,2,26.836221017303696,3.6097347156666273,0.4242640687119285,0,863.3712768554686
48626,10,1,42,30,2,20.151497123275902,3.2885362003818894,0.4242640687119285,0,863.3712768554686
48626,10,1,42,31,2,28.39899891992891,3.8601922227184846,0.3414213562373095,0,863.3712768554686
48626,10,1,42,32,2,19.809170034959763,3.6439025354304158,0.482842712474619,0,863.3712768554686
48626,10,1,42,33,2,13.353025698087006,3.1699314331056954,0.3414213562373095,0,863.3712768554686
48626,10,1,42,34,2,17.224216601878027,3.8761295068314188,0.4308640753373011,0,863.3712768554686
