subject,level,collection_num,choice,obj_ID,point_value,distance,turning_angle,neighbor_value,used,time
47835,3,1,41,1,5,32.51018444578451,2.149107719019391,0.613407053921902,0,147.86279296875
47835,3,1,41,2,4,29.09386711242693,2.1243702170062897,0.8513997106635237,0,147.86279296875
47835,3,1,41,3,2,28.365627127419597,2.29677730470709,0.682842712474619,0,147.86279296875
47835,3,1,41,4,5,30.631640582562866,1.964830983608115,0.682842712474619,0,147.86279296875
47835,3,1,41,5,2,26.152497080691116,2.195503214275903,0.848528137423857,0,147.86279296875
47835,3,1,41,6,4,27.40068256046393,2.0143883437060417,0.848528137423857,0,147.86279296875
47835,3,1,41,7,1,23.38615172915221,2.4339076503231127,0.613407053921902,0,147.86279296875
47835,3,1,41,8,1,23.376336401488523,2.2840754879409695,0.8513997106635237,0,147.86279296875
47835,3,1,41,9,4,24.25484291392777,2.076990007457442,0.848528137423857,0,147.86279296875
47835,3,1,41,10,4,26.07952656784757,1.891633615978197,0.8513997106635237,0,147.86279296875
47835,3,1,41,11,5,27.824139103657735,1.778936622358652,0.613407053921902,0,147.86279296875
47835,3,1,41,12,2,21.23199012761904,2.1578150247624213,0.848528137423857,0,147.86279296875
47835,3,1,41,13,2,22.751740724680104,1.940659105022041,0.848528137423857,0,147.86279296875
47835,3,1,41,14,1,18.392862876108012,2.2644859136045783,0.682842712474619,0,147.86279296875
47835,3,1,41,15,1,19.49722303311595,2.0062564709199515,0.8513997106635237,0,147.86279296875
47835,3,1,41,16,2,21.725238945218116,1.7883370501399516,0.682842712474619,0,147.86279296875
47835,3,1,41,17,1,16.253698559395506,1.9323635621339488,0.613407053921902,0,147.86279296875
47835,3,1,41,18,5,39.444217388058284,2.988619886988694,0.613407053921902,0,147.86279296875
47835,3,1,41,19,4,36.67952148287963,3.0450534691963305,0.8513997106635237,0,147.86279296875
47835,3,1,41,20,2,33.722864608997604,2.9303437969108916,0.682842712474619,0,147.86279296875
47835,3,1,41,21,5,40.04426294725966,3.141593215548241,0.682842712474619,0,147.86279296875
47835,3,1,41,22,2,33.16220133580976,3.03477684099808,0.848528137423857,0,147.86279296875
47835,3,1,41,23,4,36.50872904132692,3.141593215548241,0.848528137423857,0,147.86279296875
47835,3,1,41,24,1,27.624570757156867,2.9222642655518123,0.613407053921902,0,147.86279296875
47835,3,1,41,25,1,29.649214132258848,3.022063339629418,0.8513997106635237,0,147.86279296875
47835,3,1,41,26,4,32.973195135394185,3.141593215548241,0.848528137423857,0,147.86279296875
47835,3,1,41,27,4,36.67952148287963,3.2381329619001518,0.8513997106635237,0,147.86279296875
47835,3,1,41,28,5,39.444217388058284,3.2945665441077883,0.613407053921902,0,147.86279296875
47835,3,1,41,29,2,29.43766122946145,3.141593215548241,0.848528137423857,0,147.86279296875
47835,3,1,41,30,2,33.16220133580976,3.248409590098402,0.848528137423857,0,147.86279296875
47835,3,1,41,31,1,25.902127323528713,3.141593215548241,0.682842712474619,0,147.86279296875
47835,3,1,41,32,1,29.649214132258848,3.2611230914670637,0.8513997106635237,0,147.86279296875
47835,3,1,41,33,2,33.722864608997604,3.35284263418559,0.682842712474619,0,147.86279296875
