subject,level,collection_num,choice,obj_ID,point_value,distance,turning_angle,neighbor_value,used,time
49040,3,1,45,1,5,31.96571903462643,2.9097383661077583,0.613407053921902,0,348.947998046875
49040,3,1,45,2,4,28.539888628494914,2.933467981019115,0.8513997106635237,0,348.947998046875
49040,3,1,45,3,2,30.022862006293863,3.0967752321111335,0.682842712474619,0,348.947998046875
49040,3,1,45,4,5,27.886882988330246,2.7575264263168053,0.682842712474619,0,348.947998046875
49040,3,1,45,5,2,26.807465507489226,3.0449495880413497,0.848528137423857,0,348.947998046875
49040,3,1,45,6,4,25.62797703317908,2.8593077818588917,0.848528137423857,0,348.947998046875
49040,3,1,45,7,1,27.17164093368314,3.2859938230652013,0.613407053921902,0,348.947998046875
49040,3,1,45,8,1,25.45103477156785,3.17002820987345,0.8513997106635237,0,348.947998046875
49040,3,1,45,9,4,23.683499969841566,2.9792338911087226,0.848528137423857,0,348.947998046875
49040,3,1,45,10,4,22.89238237273297,2.7668052658343303,0.8513997106635237,0,348.947998046875
49040,3,1,45,11,5,22.978648145919422,2.6141012704412665,0.613407053921902,0,348.947998046875
49040,3,1,45,12,2,22.13646617755004,3.1181897194911823,0.848528137423857,0,348.947998046875
49040,3,1,45,13,2,20.692417323931647,2.8940561158175333,0.848528137423857,0,348.947998046875
49040,3,1,45,14,1,21.074584191346414,3.2744809632732585,0.682842712474619,0,348.947998046875
49040,3,1,45,15,1,18.902145346919696,3.048365656446377,0.8513997106635237,0,348.947998046875
49040,3,1,45,16,2,17.90095244935329,2.7812605419516583,0.682842712474619,0,348.947998046875
49040,3,1,45,17,1,15.63678829690715,3.121667859034797,0.613407053921902,0,348.947998046875
49040,3,1,45,18,5,47.88412256826996,3.571711141882619,0.613407053921902,0,348.947998046875
49040,3,1,45,19,4,45.668449105036565,3.62965778707333,0.8513997106635237,0,348.947998046875
49040,3,1,45,20,2,41.818180777471,3.5566478070954473,0.682842712474619,0,348.947998046875
49040,3,1,45,21,5,49.72377945994638,3.6910438984756526,0.682842712474619,0,348.947998046875
49040,3,1,45,22,2,42.164857494667004,3.640463690440562,0.848528137423857,0,348.947998046875
49040,3,1,45,23,4,46.25713142497756,3.705525418630386,0.848528137423857,0,348.947998046875
49040,3,1,45,24,1,35.90404254880483,3.595558584939567,0.613407053921902,0,348.947998046875
49040,3,1,45,25,1,38.667081237557056,3.6532262943199627,0.8513997106635237,0,348.947998046875
49040,3,1,45,26,4,42.80175430462994,3.722349138265654,0.848528137423857,0,348.947998046875
49040,3,1,45,27,4,47.10453451288928,3.779075812445549,0.8513997106635237,0,348.947998046875
49040,3,1,45,28,5,50.193426579198864,3.8129251425925745,0.613407053921902,0,348.947998046875
49040,3,1,45,29,2,39.36061655309998,3.7421209577163177,0.848528137423857,0,348.947998046875
49040,3,1,45,30,2,43.716188483927084,3.801322596411659,0.848528137423857,0,348.947998046875
49040,3,1,45,31,1,35.93780877191081,3.765669740072048,0.682842712474619,0,348.947998046875
49040,3,1,45,32,1,40.35310520205972,3.827292239900126,0.8513997106635237,0,348.947998046875
49040,3,1,45,33,2,44.89120291962079,3.8766131243337347,0.682842712474619,0,348.947998046875
49040,3,1,45,34,1,38.930593997198585,3.9079965209877847,0.613407053921902,0,348.947998046875
49040,3,1,45,35,5,16.81685807782911,-0.8031688763695515,0.613407053921902,0,348.947998046875
49040,3,1,45,36,4,13.623093117336882,-0.8977957349146677,0.8513997106635237,0,348.947998046875
49040,3,1,45,37,2,16.505625289752032,-1.171095897279233,0.682842712474619,0,348.947998046875
49040,3,1,45,38,5,12.195969250599202,-0.5238534244952942,0.682842712474619,0,348.947998046875
49040,3,1,45,39,2,12.973846854243755,-1.1599629235490414,0.848528137423857,0,348.947998046875
49040,3,1,45,40,4,10.318609502995074,-0.791714866111602,0.848528137423857,0,348.947998046875
49040,3,1,45,41,1,16.32775668597982,-1.5448884682629873,0.613407053921902,0,348.947998046875
49040,3,1,45,42,1,13.268486662431009,-1.4293086907073498,0.8513997106635237,0,348.947998046875
49040,3,1,45,43,4,9.444878939882674,-1.1405064019749704,0.848528137423857,0,348.947998046875
49040,3,1,45,44,4,7.235933807530922,-0.5910263316167259,0.8513997106635237,0,348.947998046875
49040,3,1,45,45,5,7.50438791518134,-0.1129181398647483,0.6034068236642477,1,348.947998046875
49040,3,1,45,46,2,9.845698263849968,-1.5068220690759317,0.848528137423857,0,348.947998046875
49040,3,1,45,47,2,5.9237466337367914,-1.0978836392817115,0.848528137423857,0,348.947998046875
49040,3,1,45,48,1,11.387265273827483,-1.8084569369729304,0.682842712474619,0,348.947998046875
49040,3,1,45,49,1,6.543913988924899,-1.6644837706950275,0.8513997106635237,0,348.947998046875
49040,3,1,45,50,,,,,0,348.947998046875
49040,3,1,45,51,1,6.332831970629916,4.069111811293648,0.6034068236642477,0,348.947998046875
49040,3,1,45,52,5,39.419395179813044,-1.5894215149709603,0.613407053921902,0,348.947998046875
49040,3,1,45,53,4,38.166355168080344,-1.6736999807028843,0.8513997106635237,0,348.947998046875
49040,3,1,45,54,2,33.4637664750097,-1.6261625519413694,0.682842712474619,0,348.947998046875
49040,3,1,45,55,5,42.936204617293825,-1.710744384366158,0.682842712474619,0,348.947998046875
49040,3,1,45,56,2,35.036491017333944,-1.7186712672314894,0.848528137423857,0,348.947998046875
49040,3,1,45,57,4,39.867313715997874,-1.7531791836751043,0.848528137423857,0,348.947998046875
49040,3,1,45,58,1,28.590170316280762,-1.7450115528458223,0.613407053921902,0,348.947998046875
49040,3,1,45,59,1,31.9912603502799,-1.7723307751532071,0.8513997106635237,0,348.947998046875
49040,3,1,45,60,4,36.88207883134384,-1.8025848497927077,0.848528137423857,0,348.947998046875
49040,3,1,45,61,4,41.79874087868595,-1.825738772307036,0.8513997106635237,0,348.947998046875
49040,3,1,45,62,5,45.25127223768389,-1.8389481098526823,0.613407053921902,0,348.947998046875
49040,3,1,45,63,2,34.002540712616316,-1.8605208693539428,0.848528137423857,0,348.947998046875
49040,3,1,45,64,2,38.96177325321834,-1.8780274070861047,0.848528137423857,0,348.947998046875
49040,3,1,45,65,1,31.257923969848008,-1.9288961913527323,0.682842712474619,0,348.947998046875
49040,3,1,45,66,1,36.24782491442581,-1.9383324869969645,0.8513997106635237,0,348.947998046875
49040,3,1,45,67,2,41.2401722977601,-1.9454846673274977,0.682842712474619,0,348.947998046875
49040,3,1,45,68,1,36.21031291635926,4.248213248498908,0.613407053921902,0,348.947998046875
49040,3,2,44,1,5,35.75308134611526,3.3197829300852773,0.613407053921902,0,349.2980041503906
49040,3,2,44,2,4,32.314455549217826,3.3389820436014848,0.8513997106635237,0,349.2980041503906
49040,3,2,44,3,2,33.654062811537216,3.485187887154037,0.682842712474619,0,349.2980041503906
49040,3,2,44,4,5,31.71517193965464,3.183767645726528,0.682842712474619,0,349.2980041503906
49040,3,2,44,5,2,30.495493794940145,3.4355966935655644,0.848528137423857,0,349.2980041503906
49040,3,2,44,6,4,29.43812554353139,3.2723122716703212,0.848528137423857,0,349.2980041503906
49040,3,2,44,7,1,30.534187078559235,3.6490088323236165,0.613407053921902,0,349.2980041503906
49040,3,2,44,8,1,28.995279721914937,3.543311849612874,0.8513997106635237,0,349.2980041503906
49040,3,2,44,9,4,27.429078363510023,3.3747382357541733,0.848528137423857,0,349.2980041503906
49040,3,2,44,10,4,26.720449726586867,3.1916572823356675,0.8513997106635237,0,349.2980041503906
49040,3,2,44,11,5,26.774467299923895,3.060725743562752,0.613407053921902,0,349.2980041503906
49040,3,2,44,12,2,25.750833854973166,3.4918938801710113,0.848528137423857,0,349.2980041503906
49040,3,2,44,13,2,24.48945768991046,3.2989284278802002,0.848528137423857,0,349.2980041503906
49040,3,2,44,14,1,24.471545692524014,3.623286029707949,0.682842712474619,0,349.2980041503906
49040,3,2,44,15,1,22.593907194214395,3.425889175741896,0.8513997106635237,0,349.2980041503906
49040,3,2,44,16,2,21.728155375462855,3.2031734056414587,0.682842712474619,0,349.2980041503906
49040,3,2,44,17,1,19.259435453855144,3.4768830678012828,0.613407053921902,0,349.2980041503906
49040,3,2,44,18,5,50.58175820812322,3.9430710019853175,0.613407053921902,0,349.2980041503906
