subject,level,collection_num,choice,obj_ID,point_value,distance,turning_angle,neighbor_value,used,time
48490,1,1,66,1,2,38.809000927664876,-2.1599168588421183,0.613407053921902,0,240.0623016357422
48490,1,1,66,2,2,35.951632397563166,-2.2140355332282473,0.8513997106635237,0,240.0623016357422
48490,1,1,66,3,2,33.194659383706515,-2.093216835417138,0.682842712474619,0,240.0623016357422
48490,1,1,66,4,2,39.155514713750506,-2.3163909726307534,0.682842712474619,0,240.0623016357422
48490,1,1,66,5,2,32.45562924540085,-2.1986010295169627,0.848528137423857,0,240.0623016357422
48490,1,1,66,6,2,35.62305896696882,-2.3124415674047873,0.848528137423857,0,240.0623016357422
48490,1,1,66,7,2,27.120504144758648,-2.0733688305747062,0.613407053921902,0,240.0623016357422
48490,1,1,66,8,2,28.969222761067034,-2.1794459589630026,0.8513997106635237,0,240.0623016357422
48490,1,1,66,9,2,32.09128118086816,-2.3076227759693575,0.848528137423857,0,240.0623016357422
48490,1,1,66,10,2,35.643860457009445,-2.411700091768663,0.8513997106635237,0,240.0623016357422
48490,1,1,66,11,2,38.323346808351886,-2.472634444521671,0.613407053921902,0,240.0623016357422
48490,1,1,66,12,2,28.56043286602898,-2.301612346734675,0.848528137423857,0,240.0623016357422
48490,1,1,66,13,2,32.11437039619751,-2.4178077128383304,0.848528137423857,0,240.0623016357422
48490,1,1,66,14,2,25.03090735791161,-2.2939065484835903,0.682842712474619,0,240.0623016357422
48490,1,1,66,15,2,28.58637408993264,-2.425423227252975,0.8513997106635237,0,240.0623016357422
48490,1,1,66,16,2,32.52407176321549,-2.5265206000591562,0.682842712474619,0,240.0623016357422
48490,1,1,66,17,2,26.420864911194574,-2.525516646916482,0.613407053921902,0,240.0623016357422
48490,1,1,66,18,2,26.115988155453138,-3.740982671727159,0.613407053921902,0,240.0623016357422
48490,1,1,66,19,2,24.31385445152101,-3.6218437062830593,0.8513997106635237,0,240.0623016357422
48490,1,1,66,20,2,20.013222075431266,-3.737525702881535,0.682842712474619,0,240.0623016357422
48490,1,1,66,21,2,28.840908077572156,-3.541662935736685,0.682842712474619,0,240.0623016357422
48490,1,1,66,22,2,20.968573155442026,-3.5711655988129145,0.848528137423857,0,240.0623016357422
48490,1,1,66,23,2,25.599131247453354,-3.4897285981352937,0.848528137423857,0,240.0623016357422
48490,1,1,66,24,2,14.474269575562245,-3.586782654382957,0.613407053921902,0,240.0623016357422
48490,1,1,66,25,2,17.697417948969278,-3.5015142411580555,0.8513997106635237,0,240.0623016357422
48490,1,1,66,26,2,22.446226019304866,-3.422979178117436,0.848528137423857,0,240.0623016357422
