subject,level,obj_ID,point_value,x,y,new_x,new_y,time
47192,1,58,2,-6.5,-15,-6.5,-15,62.58702850341797
47192,1,59,2,-12.5,-17.5,-10,-15,63.18682861328125
47192,1,56,2,-12.5,-17.5,-12.5,-17.5,63.203330993652344
47192,1,53,2,-15,-20,-15,-20,63.47003173828125
47192,1,52,2,-15,-23.5,-15,-23.5,63.98683166503906
47192,1,57,2,-17.5,-17.5,-17.5,-17.5,64.58683013916016
47192,1,61,2,-20,-15,-20,-15,64.85333251953125
47192,1,67,2,-17.5,-12.5,-20,-10,65.303436279296875
47192,1,64,2,-17.5,-12.5,-17.5,-12.5,65.31993103027344
47192,1,66,2,-15,-10,-15,-10,65.53682708740234
47192,1,63,2,-12.5,-12.5,-12.5,-12.5,65.753326416015625
47192,1,65,2,-10,-10,-10,-10,66.503326416015625
47192,1,58,2,-6.5,-15,-6.5,-15,67.90342712402344
47192,1,24,2,6.5,-15,6.5,-15,68.98663330078125
47192,1,31,2,10,-10,10,-10,69.38672637939453
47192,1,29,2,12.5,-12.5,12.5,-12.5,69.56993103027344
47192,1,26,2,15,-15,15,-15,69.86943054199219
47192,1,22,2,12.5,-17.5,12.5,-17.5,70.020233154296875
47192,1,25,2,10,-15,10,-15,70.286529541015625
47192,1,20,2,10,-20,10,-20,70.68683624267578
47192,1,19,2,15,-20,15,-20,71.15303039550781
47192,1,18,2,15,-23.5,15,-23.5,71.20343017578125
47192,1,21,2,20,-20,20,-20,72.10243225097656
47192,1,23,2,17.5,-17.5,17.5,-17.5,72.35333251953125
47192,1,27,2,20,-15,20,-15,72.60323333740234
47192,1,28,2,23.5,-15,23.5,-15,72.86982727050781
47192,1,30,2,17.5,-12.5,17.5,-12.5,73.4195327758789
47192,1,33,2,20,-10,20,-10,73.70323181152344
47192,1,32,2,15,-10,15,-10,74.48652648925781
47192,1,34,2,15,-6.5,15,-6.5,74.70353698730469
47192,1,17,2,15,6.5,15,6.5,75.82003021240234
47192,1,14,2,10,10,10,10,76.22013092041016
47192,1,12,2,12.5,12.5,12.5,12.5,76.4024429321289
