subject,level,obj_ID,point_value,x,y,new_x,new_y,time
48618,1,68,2,-15,-6.5,-15,-6.5,718.98089599609375
48618,1,66,2,-15,-10,-15,-10,719.147705078125
48618,1,64,2,-17.5,-12.5,-17.5,-12.5,719.44781494140625
48618,1,61,2,-20,-15,-20,-15,719.7476806640625
48618,1,62,2,-23.5,-15,-23.5,-15,719.94781494140625
48618,1,67,2,-20,-10,-20,-10,720.34771728515625
48618,1,65,2,-10,-10,-10,-10,721.23089599609375
48618,1,59,2,-10,-15,-10,-15,721.7476806640625
48618,1,56,2,-12.5,-17.5,-12.5,-17.5,722.0308837890625
48618,1,53,2,-15,-20,-15,-20,722.3311157226564
48618,1,55,2,-20,-20,-20,-20,722.76422119140625
48618,1,57,2,-17.5,-17.5,-17.5,-17.5,722.8477172851564
48618,1,60,2,-15,-15,-15,-15,723.06427001953125
48618,1,63,2,-12.5,-12.5,-12.5,-12.5,723.3643188476564
48618,1,58,2,-6.5,-15,-6.5,-15,723.7977294921875
48618,1,54,2,-10,-20,-10,-20,724.0977172851564
48618,1,52,2,-15,-23.5,-15,-23.5,724.5809936523436
48618,1,61,2,-20,-15,-20,-15,725.180908203125
48618,1,62,2,-23.5,-15,-23.5,-15,725.48101806640625
48618,1,67,2,-20,-10,-20,-10,725.94769287109375
48618,1,66,2,-15,-10,-15,-10,726.3975830078125
48618,1,68,2,-15,-6.5,-15,-6.5,726.46429443359375
48618,1,64,2,-17.5,-12.5,-17.5,-12.5,726.7808837890625
48618,1,65,2,-10,-10,-10,-10,727.547607421875
48618,1,59,2,-10,-15,-10,-15,727.7977905273436
48618,1,56,2,-12.5,-17.5,-12.5,-17.5,728.06427001953125
48618,1,53,2,-15,-20,-15,-20,728.3643188476564
48618,1,55,2,-20,-20,-20,-20,728.781005859375
48618,1,60,2,-15,-15,-15,-15,729.3641967773436
48618,1,57,2,-17.5,-17.5,-17.5,-17.5,729.6810302734375
48618,1,63,2,-12.5,-12.5,-12.5,-12.5,730.1807861328125
48618,1,58,2,-6.5,-15,-6.5,-15,730.7479248046875
48618,1,54,2,-10,-20,-10,-20,731.08087158203125
48618,1,24,2,6.5,-15,6.5,-15,733.1810302734375
48618,1,25,2,10,-15,10,-15,733.497802734375
48618,1,31,2,10,-10,10,-10,733.8643798828125
48618,1,29,2,12.5,-12.5,12.5,-12.5,734.24749755859375
48618,1,32,2,15,-10,15,-10,734.33087158203125
48618,1,34,2,15,-6.5,15,-6.5,734.74749755859375
48618,1,33,2,20,-10,20,-10,734.99749755859375
48618,1,30,2,17.5,-12.5,17.5,-12.5,735.1807861328125
48618,1,27,2,20,-15,20,-15,735.4307861328125
48618,1,23,2,17.5,-17.5,17.5,-17.5,735.6309814453125
48618,1,22,2,12.5,-17.5,12.5,-17.5,735.99761962890625
48618,1,20,2,10,-20,10,-20,736.4647216796875
48618,1,19,2,15,-20,15,-20,736.7979125976564
48618,1,21,2,20,-20,20,-20,737.397705078125
48618,1,28,2,23.5,-15,23.5,-15,737.8809204101564
48618,1,26,2,15,-15,15,-15,738.497802734375
48618,1,18,2,15,-23.5,15,-23.5,739.19769287109375
48618,1,24,2,6.5,-15,6.5,-15,740.580810546875
48618,1,25,2,10,-15,10,-15,740.78082275390625
48618,1,29,2,12.5,-12.5,12.5,-12.5,741.064208984375
48618,1,31,2,10,-10,10,-10,741.1641845703125
48618,1,32,2,15,-10,15,-10,741.5308837890625
48618,1,30,2,20,-10,17.5,-12.5,741.9307861328125
48618,1,33,2,20,-10,20,-10,741.94757080078125
48618,1,34,2,15,-6.5,15,-6.5,742.3978271484375
48618,1,27,2,20,-15,20,-15,743.23089599609375
48618,1,28,2,23.5,-15,23.5,-15,743.49761962890625
48618,1,21,2,20,-20,20,-20,744.180908203125
48618,1,18,2,15,-23.5,15,-23.5,744.6807861328125
48618,1,20,2,10,-20,10,-20,745.14788818359375
48618,1,22,2,15,-20,12.5,-17.5,745.281005859375
48618,1,19,2,15,-20,15,-20,745.297607421875
48618,1,23,2,17.5,-17.5,17.5,-17.5,745.8643188476564
48618,1,26,2,15,-15,15,-15,746.197509765625
48618,1,25,2,10,-15,10,-15,746.6475830078125
48618,1,24,2,6.5,-15,6.5,-15,746.9307861328125
48618,1,31,2,10,-10,10,-10,747.24749755859375
48618,1,29,2,12.5,-12.5,12.5,-12.5,747.3807983398436
48618,1,32,2,15,-10,15,-10,747.54742431640625
48618,1,33,2,20,-10,20,-10,747.964111328125
