subject,level,obj_ID,point_value,x,y,new_x,new_y,time
48720,1,24,2,6.5,-15,6.5,-15,279.6788024902344
48720,1,25,2,10,-15,10,-15,279.9620056152344
48720,1,20,2,10,-20,10,-20,280.21209716796875
48720,1,18,2,15,-23.5,15,-23.5,280.6619873046875
48720,1,21,2,20,-20,20,-20,281.8121032714844
48720,1,19,2,15,-20,15,-20,282.1612854003906
48720,1,22,2,12.5,-17.5,12.5,-17.5,282.5284118652344
48720,1,23,2,17.5,-17.5,17.5,-17.5,282.72869873046875
48720,1,27,2,20,-15,20,-15,283.22869873046875
48720,1,30,2,17.5,-12.5,17.5,-12.5,283.4287109375
48720,1,26,2,15,-15,15,-15,283.5614929199219
48720,1,29,2,12.5,-12.5,12.5,-12.5,283.77880859375
48720,1,31,2,10,-10,10,-10,284.1453857421875
48720,1,32,2,15,-10,15,-10,284.4454040527344
48720,1,33,2,20,-10,20,-10,284.8617858886719
48720,1,28,2,23.5,-15,23.5,-15,285.3287048339844
48720,1,20,2,10,-20,10,-20,286.5120849609375
48720,1,18,2,15,-23.5,15,-23.5,286.7786865234375
48720,1,19,2,15,-20,15,-20,287.7449035644531
48720,1,22,2,12.5,-17.5,12.5,-17.5,288.0286865234375
48720,1,24,2,6.5,-15,6.5,-15,288.5787048339844
48720,1,25,2,10,-15,10,-15,288.6288146972656
48720,1,29,2,12.5,-12.5,12.5,-12.5,288.8788146972656
48720,1,34,2,15,-10,15,-6.5,289.4451904296875
48720,1,32,2,15,-10,15,-10,289.46209716796875
48720,1,31,2,10,-10,10,-10,290.1122131347656
48720,1,26,2,15,-15,15,-15,290.6122131347656
48720,1,30,2,17.5,-12.5,17.5,-12.5,290.76141357421875
48720,1,27,2,20,-15,20,-15,290.9620056152344
48720,1,23,2,17.5,-17.5,17.5,-17.5,291.0618896484375
48720,1,21,2,20,-20,20,-20,291.3287048339844
48720,1,28,2,23.5,-15,23.5,-15,291.6622009277344
48720,1,33,2,20,-10,20,-10,292.1619873046875
48720,1,22,2,12.5,-17.5,12.5,-17.5,293.04541015625
48720,1,20,2,10,-20,10,-20,293.31201171875
48720,1,18,2,15,-23.5,15,-23.5,293.7121887207031
48720,1,19,2,15,-20,15,-20,294.1120910644531
48720,1,25,2,10,-15,10,-15,294.6787109375
48720,1,29,2,12.5,-12.5,12.5,-12.5,294.9613037109375
48720,1,32,2,15,-10,15,-10,295.2445983886719
48720,1,34,2,15,-6.5,15,-6.5,295.6286926269531
48720,1,31,2,10,-10,10,-10,295.8782958984375
48720,1,24,2,6.5,-15,6.5,-15,296.42889404296875
48720,1,26,2,15,-15,15,-15,297.0618896484375
48720,1,23,2,17.5,-17.5,17.5,-17.5,297.2785949707031
48720,1,27,2,20,-15,20,-15,297.4787902832031
48720,1,33,2,20,-10,20,-10,297.86199951171875
48720,1,28,2,23.5,-15,23.5,-15,298.57879638671875
48720,1,21,2,20,-20,20,-20,299.0787048339844
48720,1,30,2,17.5,-12.5,17.5,-12.5,299.662109375
48720,1,22,2,12.5,-17.5,12.5,-17.5,300.01141357421875
48720,1,19,2,15,-20,15,-20,300.41180419921875
48720,1,18,2,15,-23.5,15,-23.5,300.54541015625
48720,1,20,2,10,-20,10,-20,301.06201171875
48720,1,25,2,10,-15,10,-15,301.52789306640625
48720,1,29,2,12.5,-12.5,12.5,-12.5,301.72869873046875
48720,1,32,2,15,-10,15,-10,302.0621032714844
48720,1,34,2,15,-6.5,15,-6.5,302.2786865234375
48720,1,31,2,10,-10,10,-10,302.76190185546875
48720,1,26,2,15,-15,15,-15,303.5787048339844
48720,1,23,2,17.5,-17.5,17.5,-17.5,303.8283996582031
48720,1,27,2,20,-15,20,-15,304.2619934082031
48720,1,28,2,23.5,-15,23.5,-15,304.34429931640625
48720,1,33,2,20,-10,20,-10,304.7110900878906
48720,1,22,2,12.5,-17.5,12.5,-17.5,306.2620849609375
48720,1,20,2,10,-20,10,-20,306.6286926269531
48720,1,24,2,6.5,-15,6.5,-15,307.4453125
48720,1,25,2,10,-15,10,-15,307.5621032714844
48720,1,29,2,12.5,-12.5,12.5,-12.5,307.9277038574219
48720,1,32,2,15,-10,15,-10,308.2120056152344
48720,1,31,2,10,-10,10,-10,308.6455078125
48720,1,26,2,15,-15,15,-15,309.1618957519531
48720,1,23,2,17.5,-17.5,17.5,-17.5,309.47869873046875
48720,1,19,2,15,-20,15,-20,309.8121032714844
48720,1,18,2,15,-23.5,15,-23.5,310.0119934082031
48720,1,21,2,20,-20,20,-20,310.62860107421875
48720,1,27,2,20,-15,20,-15,311.1112060546875
48720,1,30,2,17.5,-12.5,17.5,-12.5,311.4111022949219
48720,1,34,2,15,-6.5,15,-6.5,312.04510498046875
48720,1,29,2,12.5,-12.5,12.5,-12.5,312.9444885253906
48720,1,22,2,12.5,-17.5,12.5,-17.5,313.14471435546875
48720,1,20,2,10,-20,10,-20,313.4110107421875
48720,1,24,2,6.5,-15,6.5,-15,313.6787109375
48720,1,25,2,10,-15,10,-15,313.760986328125
48720,1,32,2,15,-10,15,-10,314.32861328125
48720,1,33,2,20,-10,20,-10,314.8453063964844
48720,1,23,2,17.5,-17.5,17.5,-17.5,315.4620056152344
48720,1,19,2,15,-20,15,-20,315.74530029296875
48720,1,21,2,20,-20,20,-20,316.5610046386719
48720,1,27,2,20,-15,20,-15,317.1453857421875
48720,1,30,2,17.5,-12.5,17.5,-12.5,317.2120056152344
48720,1,28,2,23.5,-15,23.5,-15,317.5119934082031
48720,1,18,2,15,-23.5,15,-23.5,318.62860107421875
48720,1,20,2,10,-20,10,-20,319.0783996582031
48720,1,22,2,12.5,-17.5,12.5,-17.5,319.34429931640625
48720,1,25,2,10,-15,10,-15,319.66180419921875
48720,1,24,2,6.5,-15,6.5,-15,319.97760009765625
48720,1,31,2,10,-10,10,-10,320.2119140625
48720,1,32,2,15,-10,15,-10,320.6618957519531
48720,1,34,2,15,-6.5,15,-6.5,320.8609924316406
48720,1,33,2,20,-10,20,-10,321.3443908691406
48720,1,26,2,15,-15,15,-15,321.9453125
48720,1,23,2,17.5,-17.5,17.5,-17.5,322.412109375
48720,1,21,2,20,-20,20,-20,322.6619873046875
48720,1,19,2,15,-20,15,-20,322.82861328125
48720,1,29,2,12.5,-12.5,12.5,-12.5,323.5618896484375
48720,1,30,2,17.5,-12.5,17.5,-12.5,323.8443908691406
48720,1,27,2,20,-15,20,-15,324.07861328125
48720,1,20,2,10,-20,10,-20,325.51190185546875
48720,1,22,2,12.5,-17.5,12.5,-17.5,325.7283935546875
48720,1,25,2,10,-15,10,-15,325.82818603515625
48720,1,31,2,10,-10,10,-10,326.34490966796875
48720,1,32,2,15,-10,15,-10,326.7452087402344
48720,1,33,2,20,-10,20,-10,327.160888671875
48720,1,23,2,17.5,-17.5,17.5,-17.5,327.72760009765625
48720,1,19,2,15,-20,15,-20,328.01129150390625
48720,1,18,2,15,-23.5,15,-23.5,328.31201171875
48720,1,29,2,12.5,-12.5,12.5,-12.5,329.6452941894531
48720,1,26,2,15,-15,15,-15,329.9620056152344
48720,1,30,2,17.5,-12.5,17.5,-12.5,330.0278015136719
48720,1,21,2,20,-20,20,-20,330.5119934082031
48720,1,22,2,12.5,-17.5,12.5,-17.5,331.57830810546875
48720,1,25,2,10,-15,10,-15,331.8611145019531
48720,1,31,2,10,-10,10,-10,332.3110046386719
48720,1,32,2,15,-10,15,-10,332.5776062011719
48720,1,34,2,15,-6.5,15,-6.5,332.76190185546875
48720,1,33,2,20,-10,20,-10,333.1452941894531
48720,1,27,2,20,-15,20,-15,333.51190185546875
48720,1,23,2,17.5,-17.5,17.5,-17.5,333.97869873046875
48720,1,19,2,15,-20,15,-20,334.1776123046875
48720,1,20,2,10,-20,10,-20,335.0618896484375
48720,1,29,2,12.5,-12.5,12.5,-12.5,335.9284973144531
48720,1,30,2,17.5,-12.5,17.5,-12.5,336.3616943359375
48720,1,18,2,15,-23.5,15,-23.5,337.1452941894531
48720,1,22,2,12.5,-17.5,12.5,-17.5,337.82861328125
48720,1,25,2,10,-15,10,-15,337.9784851074219
48720,1,31,2,10,-10,10,-10,338.42840576171875
48720,1,32,2,15,-10,15,-10,338.81109619140625
48720,1,33,2,20,-10,20,-10,339.24530029296875
48720,1,27,2,20,-15,20,-15,339.7453918457031
48720,1,23,2,17.5,-17.5,17.5,-17.5,340.01190185546875
48720,1,21,2,20,-20,20,-20,340.2774963378906
48720,1,19,2,15,-20,15,-20,340.72760009765625
48720,1,20,2,10,-20,10,-20,341.0451965332031
48720,1,24,2,6.5,-15,6.5,-15,341.4619140625
48720,1,29,2,12.5,-12.5,12.5,-12.5,341.86151123046875
48720,1,26,2,15,-15,15,-15,342.0617980957031
48720,1,34,2,15,-6.5,15,-6.5,342.62860107421875
48720,1,30,2,17.5,-12.5,17.5,-12.5,343.27850341796875
48720,1,22,2,12.5,-17.5,12.5,-17.5,343.877685546875
48720,1,18,2,15,-23.5,15,-23.5,344.5284118652344
48720,1,25,2,10,-15,10,-15,345.36090087890625
48720,1,32,2,15,-10,15,-10,345.9276123046875
48720,1,33,2,20,-10,20,-10,346.3619079589844
48720,1,27,2,20,-15,20,-15,346.64520263671875
48720,1,28,2,23.5,-15,23.5,-15,346.760986328125
48720,1,23,2,17.5,-17.5,17.5,-17.5,347.11199951171875
48720,1,19,2,15,-20,15,-20,347.3778076171875
48720,1,20,2,10,-20,10,-20,347.810791015625
48720,1,24,2,6.5,-15,6.5,-15,348.2284851074219
48720,1,29,2,12.5,-12.5,12.5,-12.5,348.66180419921875
48720,1,34,2,15,-6.5,15,-6.5,349.1285095214844
48720,1,30,2,17.5,-12.5,17.5,-12.5,349.527587890625
48720,1,26,2,15,-15,15,-15,349.86090087890625
48720,1,22,2,12.5,-17.5,12.5,-17.5,350.1451110839844
48720,1,18,2,15,-23.5,15,-23.5,350.86090087890625
48720,1,21,2,20,-20,20,-20,351.6778869628906
48720,1,25,2,10,-15,10,-15,352.6781921386719
48720,1,32,2,15,-10,15,-10,353.2284851074219
48720,1,33,2,20,-10,20,-10,353.62860107421875
48720,1,27,2,20,-15,20,-15,353.91180419921875
48720,1,23,2,17.5,-17.5,17.5,-17.5,354.277587890625
48720,1,31,2,10,-10,10,-10,355.5787048339844
48720,1,34,2,15,-6.5,15,-6.5,356.2120056152344
48720,1,29,2,12.5,-12.5,12.5,-12.5,356.7445068359375
48720,1,24,2,6.5,-15,6.5,-15,357.3283996582031
48720,1,22,2,12.5,-17.5,12.5,-17.5,357.96099853515625
48720,1,26,2,15,-15,15,-15,358.3446960449219
48720,1,25,2,10,-15,10,-15,358.6614990234375
48720,1,32,2,15,-10,15,-10,359.3117980957031
48720,1,30,2,17.5,-12.5,17.5,-12.5,359.5118103027344
48720,1,27,2,20,-15,20,-15,359.8276062011719
48720,1,23,2,17.5,-17.5,17.5,-17.5,360.0787048339844
48720,1,19,2,15,-20,15,-20,360.3783874511719
48720,1,20,2,10,-20,10,-20,360.8116149902344
48720,1,31,2,10,-10,10,-10,361.6281127929687
48720,1,34,2,15,-6.5,15,-6.5,362.11090087890625
48720,1,33,2,20,-10,20,-10,362.5119018554687
48720,1,21,2,20,-20,20,-20,363.4118041992187
48720,1,18,2,15,-23.5,15,-23.5,364.1281127929687
48720,1,22,2,12.5,-17.5,12.5,-17.5,364.71099853515625
48720,1,25,2,10,-15,10,-15,365.0784912109375
48720,1,24,2,6.5,-15,6.5,-15,365.4118041992187
48720,1,32,2,15,-10,15,-10,366.2282104492187
48720,1,30,2,17.5,-12.5,17.5,-12.5,366.4782104492187
48720,1,27,2,20,-15,20,-15,366.7452087402344
48720,1,28,2,23.5,-15,23.5,-15,367.0451965332031
48720,1,23,2,17.5,-17.5,17.5,-17.5,367.8117980957031
48720,1,19,2,15,-20,15,-20,368.0111083984375
48720,1,20,2,10,-20,10,-20,368.444091796875
48720,1,31,2,10,-10,10,-10,369.3778076171875
48720,1,33,2,20,-10,20,-10,370.3277893066406
48720,1,21,2,20,-20,20,-20,370.9617004394531
48720,1,18,2,15,-23.5,15,-23.5,371.3616943359375
48720,1,24,2,6.5,-15,6.5,-15,372.5118103027344
48720,1,25,2,10,-15,10,-15,372.6285095214844
48720,1,27,2,20,-15,20,-15,374.8619079589844
48720,1,19,2,15,-20,15,-20,375.6784973144531
48720,1,20,2,10,-20,10,-20,376.1108093261719
48720,1,32,2,15,-10,15,-10,412.110595703125
48720,1,29,2,12.5,-12.5,12.5,-12.5,413.2449951171875
48720,1,31,2,10,-10,10,-10,413.577392578125
48720,1,34,2,15,-6.5,15,-6.5,413.9779052734375
48720,1,26,2,15,-15,15,-15,414.6783142089844
