subject,level,obj_ID,point_value,x,y,new_x,new_y,time
48598,1,34,2,15,-6.5,15,-6.5,921.9251708984376
48598,1,32,2,15,-10,15,-10,922.24261474609375
48598,1,26,2,15,-15,15,-15,922.659423828125
48598,1,19,2,15,-20,15,-20,923.0584716796876
48598,1,18,2,15,-23.5,15,-23.5,923.3590087890624
48598,1,22,2,12.5,-17.5,12.5,-17.5,924.19268798828125
48598,1,25,2,10,-15,10,-15,924.40850830078125
48598,1,24,2,6.5,-15,6.5,-15,924.7086181640624
48598,1,29,2,12.5,-12.5,12.5,-12.5,924.992919921875
48598,1,31,2,10,-10,10,-10,925.49261474609375
48598,1,20,2,10,-20,10,-20,926.5927734375
48598,1,21,2,20,-20,20,-20,927.559326171875
48598,1,23,2,17.5,-17.5,17.5,-17.5,927.742919921875
48598,1,27,2,20,-15,20,-15,928.1259765625
48598,1,30,2,17.5,-12.5,17.5,-12.5,928.15948486328125
48598,1,28,2,23.5,-15,23.5,-15,928.42620849609375
48598,1,32,2,15,-10,15,-10,929.0418701171876
48598,1,34,2,15,-6.5,15,-6.5,929.30938720703125
48598,1,26,2,15,-15,15,-15,929.859619140625
48598,1,19,2,15,-20,15,-20,930.292724609375
48598,1,18,2,15,-23.5,15,-23.5,930.5927124023436
48598,1,22,2,12.5,-17.5,12.5,-17.5,931.44268798828125
48598,1,29,2,12.5,-12.5,12.5,-12.5,931.8419189453124
48598,1,31,2,10,-10,10,-10,932.05938720703125
48598,1,24,2,10,-15,6.5,-15,932.50927734375
48598,1,25,2,10,-15,10,-15,932.52581787109375
48598,1,20,2,10,-20,10,-20,932.8917236328124
48598,1,21,2,20,-20,20,-20,934.009521484375
48598,1,27,2,20,-15,20,-15,934.426025390625
48598,1,33,2,20,-10,20,-10,934.8427734375
48598,1,30,2,17.5,-12.5,17.5,-12.5,934.95941162109375
48598,1,32,2,15,-10,15,-10,935.126220703125
48598,1,34,2,15,-6.5,15,-6.5,935.24261474609375
48598,1,26,2,15,-15,15,-15,936.0584716796876
48598,1,23,2,17.5,-17.5,17.5,-17.5,936.25897216796875
48598,1,19,2,15,-20,15,-20,936.49267578125
48598,1,18,2,15,-23.5,15,-23.5,936.75848388671875
48598,1,25,2,10,-15,10,-15,938.40863037109375
48598,1,24,2,6.5,-15,6.5,-15,938.69171142578125
48598,1,58,2,-6.5,-15,-6.5,-15,939.75927734375
48598,1,59,2,-10,-15,-10,-15,940.0592041015624
48598,1,63,2,-12.5,-12.5,-12.5,-12.5,940.292724609375
48598,1,66,2,-15,-10,-15,-10,940.6093139648436
48598,1,67,2,-20,-10,-20,-10,941.1093139648436
48598,1,61,2,-20,-15,-20,-15,941.526123046875
48598,1,55,2,-20,-20,-20,-20,941.942626953125
48598,1,52,2,-15,-23.5,-15,-23.5,942.44268798828125
48598,1,56,2,-12.5,-17.5,-12.5,-17.5,942.9417724609376
48598,1,53,2,-17.5,-17.5,-15,-20,943.20941162109375
48598,1,57,2,-17.5,-17.5,-17.5,-17.5,943.22601318359375
48598,1,64,2,-17.5,-12.5,-17.5,-12.5,943.4586181640624
48598,1,68,2,-15,-6.5,-15,-6.5,943.99188232421875
48598,1,65,2,-10,-10,-10,-10,944.55938720703125
48598,1,59,2,-10,-15,-10,-15,945.0927124023436
48598,1,54,2,-10,-20,-10,-20,945.409423828125
48598,1,53,2,-15,-20,-15,-20,945.792724609375
48598,1,62,2,-23.5,-15,-23.5,-15,946.82501220703125
48598,1,67,2,-20,-10,-20,-10,947.3261108398436
48598,1,66,2,-15,-10,-15,-10,947.99267578125
48598,1,63,2,-12.5,-12.5,-12.5,-12.5,948.22601318359375
48598,1,60,2,-15,-15,-15,-15,948.4423828125
48598,1,56,2,-12.5,-17.5,-12.5,-17.5,948.64178466796875
48598,1,52,2,-15,-23.5,-15,-23.5,949.14178466796875
48598,1,57,2,-17.5,-17.5,-17.5,-17.5,949.84222412109375
48598,1,64,2,-17.5,-12.5,-17.5,-12.5,950.259521484375
48598,1,68,2,-15,-6.5,-15,-6.5,950.8917236328124
48598,1,65,2,-10,-10,-10,-10,951.42510986328125
48598,1,59,2,-10,-15,-10,-15,951.94171142578125
48598,1,53,2,-15,-20,-15,-20,952.54278564453125
48598,1,55,2,-20,-20,-20,-20,952.94268798828125
