subject,level,obj_ID,point_value,x,y,new_x,new_y,time
48538,1,58,2,-6.5,-15,-6.5,-15,65.97103118896484
48538,1,54,2,-10,-20,-10,-20,66.553436279296875
48538,1,56,2,-12.5,-17.5,-12.5,-17.5,66.57102966308594
48538,1,53,2,-15,-20,-15,-20,66.83013153076172
48538,1,57,2,-17.5,-17.5,-17.5,-17.5,67.09523010253906
48538,1,60,2,-15,-15,-15,-15,67.312530517578125
48538,1,59,2,-10,-15,-10,-15,67.71273040771484
48538,1,24,2,6.5,-15,6.5,-15,69.096832275390625
48538,1,25,2,10,-15,10,-15,69.37103271484375
48538,1,26,2,15,-15,15,-15,69.7960433959961
48538,1,30,2,17.5,-12.5,17.5,-12.5,70.03003692626953
48538,1,32,2,15,-10,15,-10,70.311737060546875
48538,1,34,2,15,-6.5,15,-6.5,70.7960433959961
48538,1,29,2,12.5,-12.5,12.5,-12.5,71.31273651123047
48538,1,23,2,17.5,-17.5,17.5,-17.5,71.8122329711914
48538,1,21,2,20,-20,20,-20,72.09622955322266
48538,1,19,2,15,-20,15,-20,72.21273040771484
48538,1,20,2,10,-20,10,-20,72.62922668457031
48538,1,18,2,15,-23.5,15,-23.5,72.9713363647461
48538,1,28,2,23.5,-15,23.5,-15,74.21253204345703
48538,1,17,2,15,6.5,15,6.5,76.72894287109375
48538,1,15,2,15,10,15,10,76.92952728271484
48538,1,13,2,17.5,12.5,17.5,12.5,77.19513702392578
48538,1,9,2,15,15,15,15,77.41364288330078
48538,1,12,2,12.5,12.5,12.5,12.5,77.47054290771484
48538,1,8,2,10,15,10,15,77.71233367919922
48538,1,7,2,6.5,15,6.5,15,78.01244354248047
48538,1,41,2,-6.5,15,-6.5,15,79.09554290771484
48538,1,42,2,-10,15,-10,15,79.39692687988281
48538,1,39,2,-12.5,17.5,-12.5,17.5,80.31352996826172
48538,1,37,2,-10,20,-10,20,80.61273193359375
48538,1,1,2,15,23.5,15,23.5,82.929443359375
48538,1,2,2,15,20,15,20,83.09603118896484
48538,1,5,2,12.5,17.5,12.5,17.5,83.271331787109375
48538,1,12,2,12.5,12.5,12.5,12.5,83.72894287109375
48538,1,14,2,10,10,10,10,83.95343017578125
48538,1,41,2,-6.5,15,-6.5,15,85.71282958984375
48538,1,42,2,-10,15,-10,15,85.82933044433594
48538,1,46,2,-12.5,12.5,-12.5,12.5,86.11253356933594
48538,1,49,2,-15,10,-15,10,86.41203308105469
48538,1,67,2,-20,-10,-20,-10,90.52942657470705
48538,1,61,2,-20,-15,-20,-15,90.95442962646484
48538,1,57,2,-17.5,-17.5,-17.5,-17.5,91.2290267944336
48538,1,60,2,-15,-15,-15,-15,91.37164306640624
48538,1,56,2,-12.5,-17.5,-12.5,-17.5,91.595733642578125
48538,1,59,2,-10,-15,-10,-15,91.79612731933594
48538,1,58,2,-6.5,-15,-6.5,-15,92.12943267822266
48538,1,65,2,-10,-10,-10,-10,92.32933044433594
48538,1,63,2,-12.5,-12.5,-12.5,-12.5,92.3550262451172
48538,1,68,2,-15,-6.5,-15,-6.5,92.75443267822266
48538,1,24,2,6.5,-15,6.5,-15,95.0288314819336
48538,1,25,2,10,-15,10,-15,95.1710433959961
48538,1,22,2,12.5,-17.5,12.5,-17.5,95.47103118896484
48538,1,19,2,15,-20,15,-20,95.75443267822266
48538,1,21,2,20,-20,20,-20,96.27143096923828
48538,1,28,2,23.5,-15,23.5,-15,96.85353088378906
48538,1,27,2,20,-15,20,-15,97.25433349609376
48538,1,30,2,17.5,-12.5,17.5,-12.5,97.47103118896484
48538,1,26,2,15,-15,15,-15,97.6701431274414
48538,1,23,2,17.5,-17.5,17.5,-17.5,97.72943115234376
48538,1,29,2,12.5,-12.5,12.5,-12.5,98.07093048095705
48538,1,31,2,10,-10,10,-10,98.37074279785156
48538,1,34,2,15,-6.5,15,-6.5,98.72894287109376
48538,1,32,2,15,-10,15,-10,99.25404357910156
48538,1,33,2,20,-10,20,-10,101.12940216064452
48538,1,19,2,15,-20,15,-20,102.35440063476564
48538,1,18,2,15,-23.5,15,-23.5,102.7959976196289
48538,1,20,2,10,-20,10,-20,103.4124984741211
48538,1,22,2,12.5,-17.5,12.5,-17.5,103.61260223388672
48538,1,25,2,10,-15,10,-15,103.82839965820313
48538,1,29,2,12.5,-12.5,12.5,-12.5,104.02890014648438
48538,1,31,2,10,-10,10,-10,104.25440216064452
48538,1,58,2,-6.5,-15,-6.5,-15,106.25440216064452
48538,1,59,2,-10,-15,-10,-15,106.35440063476564
48538,1,63,2,-12.5,-12.5,-12.5,-12.5,106.65440368652344
48538,1,60,2,-15,-15,-15,-15,106.91259765625
48538,1,57,2,-17.5,-17.5,-17.5,-17.5,107.22840118408205
