subject,level,obj_ID,point_value,x,y,new_x,new_y,time
48464,1,34,2,15,-6.5,15,-6.5,169.601806640625
48464,1,32,2,15,-10,15,-10,170.34129333496094
48464,1,29,2,12.5,-12.5,12.5,-12.5,170.75709533691406
48464,1,25,2,10,-15,10,-15,171.2816925048828
48464,1,20,2,10,-20,10,-20,171.9833984375
48464,1,22,2,12.5,-17.5,12.5,-17.5,172.08270263671875
48464,1,19,2,15,-20,15,-20,172.48350524902344
48464,1,18,2,15,-23.5,15,-23.5,172.68350219726565
48464,1,21,2,20,-20,20,-20,173.27969360351565
48464,1,23,2,17.5,-17.5,17.5,-17.5,174.24549865722656
48464,1,26,2,15,-15,15,-15,174.76190185546875
48464,1,30,2,17.5,-12.5,17.5,-12.5,174.8574981689453
48464,1,27,2,20,-15,20,-15,174.92050170898438
48464,1,28,2,23.5,-15,23.5,-15,175.30760192871094
48464,1,33,2,20,-10,20,-10,175.76620483398438
48464,1,34,2,15,-6.5,15,-6.5,176.55810546875
48464,1,32,2,15,-10,15,-10,176.62449645996094
48464,1,29,2,12.5,-12.5,12.5,-12.5,177.03720092773438
48464,1,25,2,10,-15,10,-15,177.48590087890625
48464,1,22,2,12.5,-17.5,12.5,-17.5,177.98179626464844
48464,1,20,2,10,-20,10,-20,178.4029998779297
48464,1,19,2,15,-20,15,-20,179.2821044921875
48464,1,21,2,20,-20,20,-20,180.0791015625
48464,1,23,2,17.5,-17.5,17.5,-17.5,180.3791961669922
48464,1,27,2,20,-15,20,-15,180.7978057861328
48464,1,33,2,20,-10,20,-10,181.7028961181641
48464,1,30,2,17.5,-12.5,17.5,-12.5,181.9613037109375
48464,1,26,2,15,-15,15,-15,182.44009399414065
48464,1,29,2,12.5,-12.5,12.5,-12.5,182.99459838867188
48464,1,31,2,10,-10,10,-10,183.4403076171875
48464,1,32,2,15,-10,15,-10,183.9781036376953
48464,1,25,2,10,-15,10,-15,184.86459350585935
48464,1,22,2,12.5,-17.5,12.5,-17.5,185.2955017089844
48464,1,19,2,15,-20,15,-20,185.7368927001953
48464,1,18,2,15,-23.5,15,-23.5,186.2156982421875
48464,1,21,2,20,-20,20,-20,187.42379760742188
48464,1,23,2,17.5,-17.5,17.5,-17.5,187.783203125
48464,1,27,2,20,-15,20,-15,188.14059448242188
48464,1,28,2,23.5,-15,23.5,-15,188.46580505371097
48464,1,33,2,20,-10,20,-10,189.1925048828125
48464,1,30,2,17.5,-12.5,17.5,-12.5,189.5238037109375
48464,1,29,2,12.5,-12.5,12.5,-12.5,190.18240356445313
48464,1,25,2,10,-15,10,-15,190.61599731445313
48464,1,20,2,10,-20,10,-20,191.5408935546875
48464,1,19,2,15,-20,15,-20,192.18209838867188
48464,1,22,2,12.5,-17.5,12.5,-17.5,192.2747039794922
48464,1,18,2,15,-23.5,15,-23.5,192.5655975341797
48464,1,21,2,20,-20,20,-20,195.6201934814453
48464,1,23,2,17.5,-17.5,17.5,-17.5,196.17869567871097
48464,1,27,2,20,-15,20,-15,196.37420654296875
48464,1,28,2,23.5,-15,23.5,-15,196.64100646972656
48464,1,26,2,15,-15,15,-15,197.60299682617188
48464,1,30,2,17.5,-12.5,17.5,-12.5,197.9033966064453
48464,1,33,2,20,-10,20,-10,198.4040069580078
48464,1,32,2,15,-10,15,-10,199.38279724121097
