subject,level,obj_ID,point_value,x,y,new_x,new_y,time
48595,1,65,2,-10,-10,-10,-10,486.3832092285156
48595,1,59,2,-10,-15,-10,-15,486.7994995117187
48595,1,56,2,-12.5,-17.5,-12.5,-17.5,487.1496887207031
48595,1,53,2,-15,-20,-15,-20,487.4331970214844
48595,1,52,2,-15,-23.5,-15,-23.5,487.64990234375
48595,1,55,2,-20,-20,-20,-20,487.9664001464844
48595,1,61,2,-20,-15,-20,-15,488.4830017089844
48595,1,64,2,-17.5,-12.5,-17.5,-12.5,488.7503967285156
48595,1,66,2,-15,-10,-15,-10,489.05029296875
48595,1,58,2,-6.5,-15,-6.5,-15,489.9996032714844
48595,1,54,2,-10,-20,-10,-20,490.49951171875
48595,1,57,2,-17.5,-17.5,-17.5,-17.5,490.9996948242187
48595,1,60,2,-15,-15,-15,-15,491.1828002929687
48595,1,63,2,-12.5,-12.5,-12.5,-12.5,491.4660949707031
48595,1,65,2,-10,-10,-10,-10,491.7497863769531
48595,1,52,2,-15,-23.5,-15,-23.5,493.44970703125
48595,1,53,2,-15,-20,-15,-20,493.5494995117187
48595,1,55,2,-20,-20,-20,-20,493.8659057617187
48595,1,62,2,-23.5,-15,-23.5,-15,494.4659118652344
48595,1,61,2,-20,-15,-20,-15,494.5661010742187
48595,1,64,2,-17.5,-12.5,-17.5,-12.5,494.8499145507813
48595,1,68,2,-15,-6.5,-15,-6.5,495.4826965332031
48595,1,59,2,-10,-15,-10,-15,496.6995849609375
48595,1,56,2,-12.5,-17.5,-12.5,-17.5,496.9822082519531
48595,1,60,2,-15,-15,-15,-15,497.1488952636719
48595,1,57,2,-17.5,-17.5,-17.5,-17.5,497.3825988769531
48595,1,67,2,-20,-10,-20,-10,498.0324096679687
48595,1,66,2,-15,-10,-15,-10,498.3995971679687
48595,1,65,2,-10,-10,-10,-10,498.8494873046875
48595,1,58,2,-6.5,-15,-6.5,-15,499.3999938964844
48595,1,54,2,-10,-20,-10,-20,499.9989013671875
48595,1,53,2,-15,-20,-15,-20,500.4825134277344
48595,1,55,2,-20,-20,-20,-20,500.8988952636719
48595,1,62,2,-23.5,-15,-23.5,-15,501.4493103027344
48595,1,61,2,-20,-15,-20,-15,501.49951171875
48595,1,64,2,-17.5,-12.5,-17.5,-12.5,501.7990112304687
48595,1,68,2,-15,-6.5,-15,-6.5,502.2995910644531
48595,1,59,2,-10,-15,-10,-15,503.1993103027344
48595,1,57,2,-17.5,-17.5,-17.5,-17.5,504.2654113769531
48595,1,60,2,-15,-15,-15,-15,504.5324096679687
48595,1,63,2,-12.5,-12.5,-12.5,-12.5,504.83209228515625
48595,1,66,2,-15,-10,-15,-10,505.2323913574219
48595,1,67,2,-20,-10,-20,-10,505.6325988769531
48595,1,53,2,-15,-20,-15,-20,506.4652099609375
48595,1,54,2,-10,-20,-10,-20,506.88189697265625
48595,1,58,2,-6.5,-15,-6.5,-15,507.3486022949219
48595,1,24,2,6.5,-15,6.5,-15,508.431884765625
48595,1,25,2,10,-15,10,-15,508.6990051269531
48595,1,29,2,12.5,-12.5,12.5,-12.5,508.9486999511719
48595,1,32,2,15,-10,15,-10,509.2489013671875
48595,1,34,2,15,-6.5,15,-6.5,509.4320983886719
48595,1,33,2,20,-10,20,-10,509.748291015625
48595,1,28,2,23.5,-15,23.5,-15,510.2318115234375
48595,1,27,2,20,-15,20,-15,510.2987060546875
48595,1,23,2,17.5,-17.5,17.5,-17.5,510.58209228515625
48595,1,19,2,15,-20,15,-20,510.8489074707031
48595,1,20,2,10,-20,10,-20,511.2817077636719
48595,1,52,2,-15,-23.5,-15,-23.5,513.398681640625
48595,1,53,2,-15,-20,-15,-20,513.548583984375
48595,1,56,2,-12.5,-17.5,-12.5,-17.5,513.94842529296875
48595,1,60,2,-15,-15,-15,-15,514.0313720703125
48595,1,64,2,-17.5,-12.5,-17.5,-12.5,514.2647705078125
48595,1,61,2,-20,-15,-20,-15,514.3817138671875
48595,1,57,2,-17.5,-17.5,-17.5,-17.5,514.5985107421875
48595,1,63,2,-12.5,-12.5,-12.5,-12.5,514.96502685546875
48595,1,66,2,-15,-10,-15,-10,515.381103515625
48595,1,68,2,-15,-6.5,-15,-6.5,515.54840087890625
48595,1,59,2,-10,-15,-10,-15,516.3983154296875
48595,1,54,2,-10,-20,-10,-20,516.7484130859375
48595,1,24,2,6.5,-15,6.5,-15,518.1981201171875
48595,1,25,2,10,-15,10,-15,518.48162841796875
48595,1,29,2,12.5,-12.5,12.5,-12.5,518.7647705078125
48595,1,32,2,15,-10,15,-10,519.065185546875
48595,1,30,2,17.5,-12.5,17.5,-12.5,519.298583984375
48595,1,27,2,20,-15,20,-15,519.6322021484375
48595,1,21,2,20,-20,20,-20,520.1314697265625
48595,1,23,2,17.5,-17.5,17.5,-17.5,520.3983154296875
48595,1,19,2,15,-20,15,-20,520.46502685546875
48595,1,22,2,12.5,-17.5,12.5,-17.5,520.69818115234375
48595,1,20,2,10,-20,10,-20,521.2647705078125
48595,1,52,2,-15,-23.5,-15,-23.5,523.34832763671875
48595,1,53,2,-15,-20,-15,-20,523.6649169921875
48595,1,57,2,-17.5,-17.5,-17.5,-17.5,523.88177490234375
48595,1,60,2,-15,-15,-15,-15,524.08172607421875
48595,1,64,2,-17.5,-12.5,-17.5,-12.5,524.2977294921875
48595,1,66,2,-15,-10,-15,-10,524.49761962890625
48595,1,68,2,-15,-6.5,-15,-6.5,524.79779052734375
48595,1,65,2,-10,-10,-10,-10,525.29779052734375
48595,1,59,2,-10,-15,-10,-15,525.78118896484375
48595,1,63,2,-12.5,-12.5,-12.5,-12.5,525.997802734375
48595,1,54,2,-10,-20,-10,-20,526.2813720703125
48595,1,19,2,15,-20,15,-20,528.48101806640625
48595,1,23,2,17.5,-17.5,17.5,-17.5,528.7645263671875
48595,1,21,2,20,-20,20,-20,528.897705078125
48595,1,27,2,20,-15,20,-15,529.147705078125
48595,1,28,2,23.5,-15,23.5,-15,529.29779052734375
48595,1,30,2,17.5,-12.5,17.5,-12.5,529.54791259765625
48595,1,29,2,12.5,-12.5,12.5,-12.5,529.981201171875
48595,1,25,2,10,-15,10,-15,530.3978271484375
48595,1,24,2,6.5,-15,6.5,-15,530.497802734375
48595,1,22,2,12.5,-17.5,12.5,-17.5,530.7476806640625
48595,1,26,2,15,-15,15,-15,531.1812744140625
48595,1,33,2,20,-10,20,-10,531.74761962890625
48595,1,34,2,15,-6.5,15,-6.5,532.1644287109375
48595,1,17,2,15,6.5,15,6.5,533.5303955078125
48595,1,15,2,15,10,15,10,533.84747314453125
48595,1,13,2,17.5,12.5,17.5,12.5,534.047607421875
48595,1,9,2,15,15,15,15,534.26409912109375
48595,1,6,2,17.5,17.5,17.5,17.5,534.46429443359375
48595,1,2,2,15,20,15,20,534.68121337890625
48595,1,1,2,15,23.5,15,23.5,534.96441650390625
48595,1,3,2,10,20,10,20,535.764404296875
48595,1,5,2,12.5,17.5,12.5,17.5,536.04742431640625
48595,1,8,2,10,15,10,15,536.247314453125
48595,1,14,2,12.5,12.5,10,10,536.664306640625
48595,1,12,2,12.5,12.5,12.5,12.5,536.680908203125
48595,1,48,2,-10,10,-10,10,538.8975830078125
48595,1,46,2,-12.5,12.5,-12.5,12.5,539.19720458984375
48595,1,42,2,-10,15,-10,15,539.4473876953125
48595,1,37,2,-10,20,-10,20,539.89727783203125
48595,1,39,2,-12.5,17.5,-12.5,17.5,539.947509765625
48595,1,35,2,-15,23.5,-15,23.5,540.430908203125
48595,1,38,2,-20,20,-20,20,540.9810791015625
48595,1,40,2,-17.5,17.5,-17.5,17.5,541.16400146484375
48595,1,43,2,-15,15,-15,15,541.39697265625
48595,1,47,2,-17.5,12.5,-17.5,12.5,541.580322265625
48595,1,49,2,-15,10,-15,10,541.997314453125
48595,1,51,2,-15,6.5,-15,6.5,542.180419921875
48595,1,68,2,-15,-6.5,-15,-6.5,543.33050537109375
48595,1,66,2,-15,-10,-15,-10,543.63079833984375
48595,1,64,2,-17.5,-12.5,-17.5,-12.5,543.83038330078125
48595,1,61,2,-20,-15,-20,-15,544.24700927734375
48595,1,53,2,-15,-20,-15,-20,544.563720703125
48595,1,52,2,-15,-23.5,-15,-23.5,544.846923828125
48595,1,54,2,-10,-20,-10,-20,545.23052978515625
48595,1,56,2,-12.5,-17.5,-12.5,-17.5,545.46380615234375
48595,1,59,2,-10,-15,-10,-15,545.84722900390625
48595,1,63,2,-12.5,-12.5,-12.5,-12.5,545.88037109375
48595,1,65,2,-10,-10,-10,-10,546.130615234375
48595,1,31,2,10,-10,10,-10,548.296875
48595,1,29,2,12.5,-12.5,12.5,-12.5,548.63018798828125
48595,1,26,2,15,-15,15,-15,548.92999267578125
48595,1,22,2,12.5,-17.5,12.5,-17.5,549.0634765625
48595,1,20,2,10,-20,10,-20,549.33062744140625
48595,1,19,2,15,-20,15,-20,549.5806884765625
48595,1,23,2,17.5,-17.5,17.5,-17.5,549.89678955078125
48595,1,27,2,20,-15,20,-15,550.180419921875
48595,1,30,2,17.5,-12.5,17.5,-12.5,550.43048095703125
48595,1,33,2,20,-10,20,-10,550.830322265625
48595,1,34,2,15,-6.5,15,-6.5,551.09698486328125
48595,1,17,2,15,6.5,15,6.5,552.18060302734375
48595,1,15,2,15,10,15,10,552.464111328125
48595,1,13,2,17.5,12.5,17.5,12.5,552.68060302734375
48595,1,10,2,20,15,20,15,552.9635009765625
48595,1,6,2,17.5,17.5,17.5,17.5,553.16339111328125
48595,1,2,2,15,20,15,20,553.4801025390625
48595,1,1,2,15,23.5,15,23.5,553.78082275390625
48595,1,3,2,10,20,10,20,554.63037109375
48595,1,5,2,12.5,17.5,12.5,17.5,554.9302978515625
48595,1,8,2,12.5,12.5,10,15,555.2803955078125
48595,1,12,2,12.5,12.5,12.5,12.5,555.29638671875
48595,1,14,2,10,10,10,10,555.5299072265625
48595,1,41,2,-6.5,15,-6.5,15,556.83001708984375
48595,1,48,2,-10,10,-10,10,557.26300048828125
48595,1,46,2,-12.5,12.5,-12.5,12.5,557.36309814453125
48595,1,49,2,-15,10,-15,10,557.5797119140625
48595,1,47,2,-17.5,12.5,-17.5,12.5,557.8131103515625
48595,1,44,2,-20,15,-20,15,558.07977294921875
48595,1,40,2,-17.5,17.5,-17.5,17.5,558.34637451171875
48595,1,36,2,-15,20,-15,20,558.66351318359375
48595,1,39,2,-12.5,17.5,-12.5,17.5,558.880126953125
48595,1,42,2,-10,15,-10,15,559.1798095703125
48595,1,43,2,-15,15,-15,15,559.37957763671875
48595,1,50,2,-20,10,-20,10,559.92962646484375
48595,1,51,2,-15,6.5,-15,6.5,560.47967529296875
48595,1,68,2,-15,-6.5,-15,-6.5,561.5963134765625
48595,1,66,2,-15,-10,-15,-10,562.06292724609375
48595,1,63,2,-12.5,-12.5,-12.5,-12.5,562.12982177734375
48595,1,56,2,-12.5,-17.5,-12.5,-17.5,562.54638671875
48595,1,53,2,-15,-20,-15,-20,562.82940673828125
48595,1,55,2,-20,-20,-20,-20,563.31231689453125
48595,1,61,2,-20,-15,-20,-15,563.81298828125
48595,1,64,2,-17.5,-12.5,-17.5,-12.5,564.1129150390625
48595,1,59,2,-10,-15,-10,-15,564.72967529296875
48595,1,58,2,-6.5,-15,-6.5,-15,565.02947998046875
48595,1,22,2,12.5,-17.5,12.5,-17.5,566.6796875
48595,1,23,2,17.5,-17.5,17.5,-17.5,567.1126708984375
48595,1,27,2,20,-15,20,-15,567.62957763671875
48595,1,30,2,17.5,-12.5,17.5,-12.5,567.8792724609375
48595,1,26,2,15,-15,15,-15,568.06231689453125
48595,1,29,2,12.5,-12.5,12.5,-12.5,568.279296875
48595,1,32,2,15,-10,15,-10,568.46270751953125
48595,1,34,2,15,-6.5,15,-6.5,568.76251220703125
48595,1,17,2,15,6.5,15,6.5,569.92950439453125
48595,1,15,2,15,10,15,10,570.2125244140625
48595,1,13,2,17.5,12.5,17.5,12.5,570.4464111328125
48595,1,10,2,20,15,20,15,570.76251220703125
48595,1,6,2,17.5,17.5,17.5,17.5,570.92950439453125
48595,1,2,2,15,20,15,20,571.21282958984375
48595,1,3,2,10,20,10,20,571.62908935546875
48595,1,5,2,12.5,17.5,12.5,17.5,571.8458251953125
48595,1,9,2,15,15,15,15,572.1126708984375
48595,1,12,2,12.5,12.5,12.5,12.5,572.26318359375
48595,1,14,2,10,10,10,10,572.52947998046875
48595,1,7,2,6.5,15,6.5,15,572.9622802734375
48595,1,41,2,-6.5,15,-6.5,15,574.02911376953125
48595,1,42,2,-10,15,-10,15,574.3123779296875
48595,1,39,2,-12.5,17.5,-12.5,17.5,574.54571533203125
48595,1,37,2,-10,20,-10,20,574.57928466796875
48595,1,36,2,-15,20,-15,20,574.8458251953125
48595,1,35,2,-15,23.5,-15,23.5,575.0123291015625
48595,1,38,2,-20,20,-20,20,575.36248779296875
48595,1,40,2,-17.5,17.5,-17.5,17.5,575.54559326171875
