subject,level,obj_ID,point_value,x,y,new_x,new_y,time
48648,1,31,2,10,-10,10,-10,1503.0469970703125
48648,1,29,2,12.5,-12.5,12.5,-12.5,1503.2469482421875
48648,1,32,2,15,-10,15,-10,1503.4639892578125
48648,1,30,2,17.5,-12.5,17.5,-12.5,1503.6650390625
48648,1,33,2,20,-10,20,-10,1503.8800048828125
48648,1,28,2,23.5,-15,23.5,-15,1504.280029296875
48648,1,27,2,20,-15,20,-15,1504.447998046875
48648,1,23,2,17.5,-17.5,17.5,-17.5,1504.6639404296875
48648,1,26,2,15,-15,15,-15,1504.864990234375
48648,1,25,2,10,-15,10,-15,1505.281005859375
48648,1,24,2,6.5,-15,6.5,-15,1505.5810546875
48648,1,20,2,10,-20,10,-20,1506.06298828125
48648,1,19,2,15,-20,15,-20,1506.4969482421875
48648,1,21,2,20,-20,20,-20,1506.89697265625
48648,1,18,2,15,-23.5,15,-23.5,1507.2469482421875
48648,1,52,2,-15,-23.5,-15,-23.5,1509.7640380859375
48648,1,53,2,-15,-20,-15,-20,1509.97998046875
48648,1,57,2,-17.5,-17.5,-17.5,-17.5,1510.23095703125
48648,1,60,2,-15,-15,-15,-15,1510.4300537109375
48648,1,64,2,-17.5,-12.5,-17.5,-12.5,1510.6300048828125
48648,1,66,2,-15,-10,-15,-10,1510.8470458984375
48648,1,68,2,-15,-6.5,-15,-6.5,1511.1309814453125
48648,1,65,2,-10,-10,-10,-10,1511.6300048828125
48648,1,63,2,-12.5,-12.5,-12.5,-12.5,1511.8470458984375
48648,1,59,2,-10,-15,-10,-15,1512.030029296875
48648,1,56,2,-12.5,-17.5,-12.5,-17.5,1512.2469482421875
48648,1,54,2,-10,-20,-10,-20,1512.447021484375
48648,1,58,2,-6.5,-15,-6.5,-15,1512.998046875
48648,1,29,2,12.5,-12.5,12.5,-12.5,1514.6800537109375
48648,1,32,2,15,-10,15,-10,1514.9300537109375
48648,1,14,2,10,10,10,10,1516.5970458984375
48648,1,12,2,12.5,12.5,12.5,12.5,1516.8470458984375
48648,1,8,2,10,15,10,15,1516.97998046875
48648,1,5,2,12.5,17.5,12.5,17.5,1517.1800537109375
48648,1,3,2,10,20,10,20,1517.3800048828125
48648,1,1,2,15,23.5,15,23.5,1517.864013671875
48648,1,2,2,15,20,15,20,1518.030029296875
48648,1,6,2,17.5,17.5,17.5,17.5,1518.280029296875
48648,1,9,2,15,15,15,15,1518.47998046875
48648,1,13,2,17.5,12.5,17.5,12.5,1518.6810302734375
48648,1,15,2,15,10,15,10,1518.8800048828125
48648,1,17,2,15,6.5,15,6.5,1519.1800537109375
48648,1,16,2,20,10,20,10,1520.030029296875
48648,1,33,2,20,-10,20,-10,1521.47998046875
48648,1,27,2,20,-15,20,-15,1521.8800048828125
48648,1,21,2,20,-20,20,-20,1522.2969970703125
48648,1,18,2,15,-23.5,15,-23.5,1522.8800048828125
48648,1,22,2,12.5,-17.5,12.5,-17.5,1523.998046875
48648,1,29,2,12.5,-12.5,12.5,-12.5,1524.39697265625
48648,1,32,2,15,-10,15,-10,1524.7650146484375
48648,1,30,2,17.5,-12.5,17.5,-12.5,1525.14697265625
48648,1,26,2,15,-15,15,-15,1525.5469970703125
48648,1,23,2,17.5,-17.5,17.5,-17.5,1525.5799560546875
48648,1,20,2,10,-20,10,-20,1526.0970458984375
48648,1,25,2,6.5,-15,10,-15,1526.9300537109375
48648,1,24,2,6.5,-15,6.5,-15,1526.947021484375
48648,1,12,2,12.5,12.5,12.5,12.5,1529.1639404296875
48648,1,8,2,10,15,10,15,1529.4310302734375
48648,1,5,2,12.5,17.5,12.5,17.5,1529.6300048828125
48648,1,3,2,10,20,10,20,1529.8470458984375
48648,1,1,2,15,23.5,15,23.5,1530.3470458984375
48648,1,2,2,15,20,15,20,1530.5469970703125
48648,1,9,2,15,15,15,15,1530.98095703125
48648,1,15,2,15,10,15,10,1531.39697265625
48648,1,17,2,15,6.5,15,6.5,1531.6800537109375
48648,1,16,2,20,10,20,10,1532.2969970703125
48648,1,13,2,17.5,12.5,17.5,12.5,1532.4969482421875
48648,1,10,2,20,15,20,15,1532.697021484375
48648,1,6,2,17.5,17.5,17.5,17.5,1532.9310302734375
48648,1,4,2,20,20,20,20,1533.1300048828125
48648,1,33,2,20,-10,20,-10,1535.89697265625
48648,1,27,2,20,-15,20,-15,1536.2969970703125
48648,1,21,2,20,-20,20,-20,1536.72998046875
48648,1,23,2,17.5,-17.5,17.5,-17.5,1537.5970458984375
48648,1,30,2,17.5,-12.5,17.5,-12.5,1538.031005859375
48648,1,34,2,15,-6.5,15,-6.5,1538.7640380859375
48648,1,32,2,15,-10,15,-10,1539.0799560546875
48648,1,26,2,15,-15,15,-15,1539.531982421875
48648,1,19,2,15,-20,15,-20,1539.947021484375
48648,1,18,2,15,-23.5,15,-23.5,1540.22998046875
48648,1,20,2,10,-20,10,-20,1541.0469970703125
48648,1,25,2,10,-15,10,-15,1541.447021484375
48648,1,31,2,10,-10,10,-10,1541.864013671875
48648,1,29,2,12.5,-12.5,12.5,-12.5,1542.248046875
48648,1,22,2,12.5,-17.5,12.5,-17.5,1542.64697265625
48648,1,21,2,20,-20,20,-20,1543.8470458984375
48648,1,23,2,17.5,-17.5,17.5,-17.5,1544.031005859375
48648,1,30,2,17.5,-12.5,17.5,-12.5,1544.447021484375
48648,1,33,2,20,-10,20,-10,1544.864013671875
48648,1,34,2,15,-6.5,15,-6.5,1545.06494140625
48648,1,18,2,15,-23.5,15,-23.5,1546.98095703125
48648,1,19,2,15,-20,15,-20,1547.197998046875
48648,1,26,2,15,-15,15,-15,1547.64697265625
48648,1,32,2,15,-10,15,-10,1548.06396484375
48648,1,31,2,10,-10,10,-10,1548.48095703125
48648,1,25,2,10,-15,10,-15,1548.7969970703125
48648,1,20,2,10,-20,10,-20,1549.23095703125
48648,1,21,2,20,-20,20,-20,1550.0980224609375
48648,1,27,2,20,-15,20,-15,1550.56494140625
48648,1,33,2,20,-10,20,-10,1550.98095703125
48648,1,34,2,15,-6.5,15,-6.5,1551.7969970703125
