subject,level,obj_ID,point_value,x,y,new_x,new_y,time
49069,1,31,2,10,-10,10,-10,855.77117919921875
49069,1,29,2,12.5,-12.5,12.5,-12.5,856.090576171875
49069,1,32,2,15,-10,15,-10,856.31298828125
49069,1,30,2,17.5,-12.5,17.5,-12.5,856.70867919921875
49069,1,33,2,20,-10,20,-10,856.75030517578125
49069,1,26,2,15,-15,15,-15,856.9937744140625
49069,1,22,2,12.5,-17.5,12.5,-17.5,857.31292724609375
49069,1,20,2,10,-20,10,-20,857.590576171875
49069,1,58,2,-6.5,-15,-6.5,-15,859.0093994140625
49069,1,59,2,-10,-15,-10,-15,859.2921142578125
49069,1,65,2,-10,-10,-10,-10,859.7716064453125
49069,1,63,2,-12.5,-12.5,-12.5,-12.5,860.111328125
49069,1,66,2,-15,-10,-15,-10,860.3892822265625
49069,1,68,2,-15,-6.5,-15,-6.5,860.6533203125
49069,1,64,2,-17.5,-12.5,-17.5,-12.5,861.007080078125
49069,1,67,2,-20,-10,-20,-10,861.1669921875
49069,1,62,2,-23.5,-15,-23.5,-15,861.7296142578125
49069,1,61,2,-20,-15,-20,-15,861.9520263671875
49069,1,55,2,-20,-20,-20,-20,862.18792724609375
49069,1,57,2,-17.5,-17.5,-17.5,-17.5,862.909912109375
49069,1,60,2,-15,-15,-15,-15,863.1668701171875
49069,1,56,2,-12.5,-17.5,-12.5,-17.5,863.3895874023436
49069,1,53,2,-15,-20,-15,-20,863.57012939453125
49069,1,52,2,-15,-23.5,-15,-23.5,863.93121337890625
49069,1,54,2,-10,-20,-10,-20,864.2918701171875
49069,1,58,2,-6.5,-15,-6.5,-15,864.7918701171875
49069,1,59,2,-10,-15,-10,-15,864.91070556640625
49069,1,63,2,-12.5,-12.5,-12.5,-12.5,865.132080078125
49069,1,65,2,-10,-10,-10,-10,865.2708740234375
49069,1,66,2,-15,-10,-15,-10,865.8333740234375
49069,1,68,2,-15,-6.5,-15,-6.5,866.472412109375
49069,1,67,2,-20,-10,-20,-10,867.15289306640625
49069,1,64,2,-17.5,-12.5,-17.5,-12.5,867.38909912109375
49069,1,61,2,-20,-15,-20,-15,867.59039306640625
49069,1,62,2,-23.5,-15,-23.5,-15,867.9307250976564
49069,1,55,2,-20,-20,-20,-20,868.9102172851564
49069,1,57,2,-17.5,-17.5,-17.5,-17.5,869.20880126953125
49069,1,60,2,-15,-15,-15,-15,869.493408203125
49069,1,56,2,-12.5,-17.5,-12.5,-17.5,869.6875
49069,1,54,2,-10,-20,-10,-20,869.9931030273436
49069,1,52,2,-15,-23.5,-15,-23.5,870.18768310546875
49069,1,59,2,-10,-15,-10,-15,871.16668701171875
49069,1,65,2,-10,-10,-10,-10,871.5487060546875
49069,1,63,2,-12.5,-12.5,-12.5,-12.5,871.70831298828125
49069,1,66,2,-15,-10,-15,-10,871.83380126953125
49069,1,68,2,-15,-6.5,-15,-6.5,872.388916015625
49069,1,67,2,-20,-10,-20,-10,873.25042724609375
49069,1,64,2,-17.5,-12.5,-17.5,-12.5,873.5693969726564
49069,1,61,2,-20,-15,-20,-15,873.6873779296875
49069,1,55,2,-20,-20,-20,-20,874.1317749023436
49069,1,57,2,-17.5,-17.5,-17.5,-17.5,874.2293701171875
49069,1,53,2,-15,-20,-15,-20,874.40972900390625
49069,1,56,2,-12.5,-17.5,-12.5,-17.5,874.70819091796875
49069,1,58,2,-6.5,-15,-6.5,-15,875.33331298828125
49069,1,60,2,-15,-15,-15,-15,876.54901123046875
49069,1,63,2,-12.5,-12.5,-12.5,-12.5,876.7293701171875
49069,1,59,2,-10,-15,-10,-15,876.7916259765625
49069,1,52,2,-15,-23.5,-15,-23.5,877.9935302734375
49069,1,62,2,-23.5,-15,-23.5,-15,878.97210693359375
49069,1,64,2,-17.5,-12.5,-17.5,-12.5,879.5277099609375
49069,1,57,2,-17.5,-17.5,-17.5,-17.5,879.84710693359375
49069,1,61,2,-20,-15,-20,-15,879.90960693359375
49069,1,67,2,-20,-10,-20,-10,880.3125
49069,1,66,2,-15,-10,-15,-10,880.75
49069,1,65,2,-10,-10,-10,-10,881.1527099609375
49069,1,59,2,-10,-15,-10,-15,881.81219482421875
49069,1,54,2,-10,-20,-10,-20,881.97198486328125
49069,1,56,2,-12.5,-17.5,-12.5,-17.5,882.0693969726564
49069,1,53,2,-15,-20,-15,-20,882.24969482421875
49069,1,60,2,-15,-15,-15,-15,882.47210693359375
49069,1,58,2,-6.5,-15,-6.5,-15,883.09002685546875
49069,1,52,2,-15,-23.5,-15,-23.5,884.2708740234375
49069,1,55,2,-20,-20,-20,-20,884.6875
49069,1,62,2,-23.5,-15,-23.5,-15,885.2293701171875
49069,1,61,2,-20,-15,-20,-15,885.24981689453125
49069,1,57,2,-17.5,-17.5,-17.5,-17.5,885.61151123046875
49069,1,64,2,-17.5,-12.5,-17.5,-12.5,886.652587890625
49069,1,67,2,-20,-10,-20,-10,886.7080078125
49069,1,66,2,-15,-10,-15,-10,886.9306030273436
49069,1,68,2,-15,-6.5,-15,-6.5,887.24969482421875
49069,1,65,2,-10,-10,-10,-10,887.6663818359375
