subject,level,obj_ID,point_value,x,y,new_x,new_y,time
48683,1,65,2,-10,-10,-10,-10,1494.0450439453125
48683,1,66,2,-15,-10,-15,-10,1494.4449462890625
48683,1,63,2,-12.5,-12.5,-12.5,-12.5,1494.6490478515625
48683,1,56,2,-12.5,-17.5,-12.5,-17.5,1495.06201171875
48683,1,52,2,-15,-23.5,-15,-23.5,1495.781005859375
48683,1,60,2,-15,-15,-15,-15,1496.4119873046875
48683,1,61,2,-20,-15,-20,-15,1496.8289794921875
48683,1,64,2,-17.5,-12.5,-17.5,-12.5,1496.9620361328125
48683,1,55,2,-20,-20,-20,-20,1497.261962890625
48683,1,57,2,-17.5,-17.5,-17.5,-17.5,1497.7779541015625
48683,1,53,2,-15,-20,-15,-20,1497.97900390625
48683,1,54,2,-10,-20,-10,-20,1498.4119873046875
48683,1,58,2,-6.5,-15,-6.5,-15,1501.22900390625
48683,1,63,2,-12.5,-12.5,-12.5,-12.5,1501.9119873046875
48683,1,66,2,-15,-10,-15,-10,1502.261962890625
48683,1,68,2,-15,-6.5,-15,-6.5,1502.5460205078125
48683,1,67,2,-20,-10,-20,-10,1503.1290283203125
48683,1,61,2,-20,-15,-20,-15,1503.56298828125
48683,1,62,2,-23.5,-15,-23.5,-15,1503.928955078125
48683,1,57,2,-17.5,-17.5,-17.5,-17.5,1504.178955078125
48683,1,60,2,-15,-15,-15,-15,1504.4119873046875
48683,1,56,2,-12.5,-17.5,-12.5,-17.5,1504.613037109375
48683,1,52,2,-15,-23.5,-15,-23.5,1505.2459716796875
48683,1,53,2,-15,-20,-15,-20,1505.6619873046875
48683,1,54,2,-10,-20,-10,-20,1506.0460205078125
48683,1,59,2,-10,-15,-10,-15,1508.06201171875
48683,1,63,2,-12.5,-12.5,-12.5,-12.5,1508.363037109375
48683,1,64,2,-17.5,-12.5,-17.5,-12.5,1508.7459716796875
48683,1,61,2,-20,-15,-20,-15,1508.946044921875
48683,1,60,2,-15,-15,-15,-15,1512.97998046875
48683,1,63,2,-12.5,-12.5,-12.5,-12.5,1513.3790283203125
48683,1,53,2,-15,-20,-15,-20,1513.72998046875
48683,1,57,2,-17.5,-17.5,-17.5,-17.5,1514.3289794921875
48683,1,56,2,-12.5,-17.5,-12.5,-17.5,1514.4129638671875
48683,1,59,2,-10,-15,-10,-15,1514.6629638671875
