subject,level,obj_ID,point_value,x,y,new_x,new_y,time
48490,1,65,2,-10,-10,-10,-10,240.0623016357422
48490,1,66,2,-15,-10,-15,-10,240.47900390625
48490,1,64,2,-17.5,-12.5,-17.5,-12.5,240.86199951171875
48490,1,60,2,-15,-15,-15,-15,241.1123046875
48490,1,63,2,-12.5,-12.5,-12.5,-12.5,241.2290954589844
48490,1,59,2,-10,-15,-10,-15,241.44569396972656
48490,1,56,2,-12.5,-17.5,-12.5,-17.5,241.7790069580078
48490,1,53,2,-15,-20,-15,-20,241.97900390625
48490,1,52,2,-15,-23.5,-15,-23.5,242.2790985107422
48490,1,55,2,-20,-20,-20,-20,242.74560546875
48490,1,62,2,-23.5,-15,-23.5,-15,243.2624969482422
48490,1,61,2,-20,-15,-20,-15,243.32899475097656
48490,1,58,2,-6.5,-15,-6.5,-15,244.46170043945313
48490,1,24,2,6.5,-15,6.5,-15,245.54580688476565
48490,1,20,2,10,-20,10,-20,246.0124053955078
48490,1,19,2,15,-20,15,-20,246.4122009277344
48490,1,23,2,17.5,-17.5,17.5,-17.5,246.8121032714844
48490,1,27,2,20,-15,20,-15,247.0791015625
48490,1,30,2,17.5,-12.5,17.5,-12.5,247.3289031982422
48490,1,26,2,15,-15,15,-15,247.42909240722656
48490,1,29,2,12.5,-12.5,12.5,-12.5,247.66229248046875
48490,1,31,2,10,-10,10,-10,247.97869873046875
48490,1,32,2,15,-10,15,-10,248.1457061767578
48490,1,33,2,20,-10,20,-10,248.5623016357422
48490,1,17,2,15,6.5,15,6.5,250.06190490722656
48490,1,15,2,15,10,15,10,250.32899475097656
48490,1,16,2,20,10,20,10,250.5457000732422
48490,1,13,2,17.5,12.5,17.5,12.5,251.2124938964844
48490,1,9,2,15,15,15,15,251.47900390625
48490,1,10,2,20,15,20,15,251.67860412597656
48490,1,11,2,23.5,15,23.5,15,251.97900390625
48490,1,4,2,20,20,20,20,252.2124938964844
48490,1,6,2,17.5,17.5,17.5,17.5,252.2624053955078
48490,1,2,2,15,20,15,20,252.57899475097656
48490,1,3,2,10,20,10,20,252.92909240722656
48490,1,37,2,-10,20,-10,20,254.62820434570313
48490,1,36,2,-15,20,-15,20,255.04580688476565
48490,1,40,2,-17.5,17.5,-17.5,17.5,255.31239318847656
48490,1,44,2,-20,15,-20,15,255.5791015625
48490,1,47,2,-17.5,12.5,-17.5,12.5,255.87879943847656
48490,1,46,2,-12.5,12.5,-12.5,12.5,256.3122863769531
48490,1,48,2,-10,10,-10,10,256.5788879394531
48490,1,49,2,-15,10,-15,10,257.0115966796875
48490,1,51,2,-15,6.5,-15,6.5,257.6791076660156
48490,1,66,2,-15,-10,-15,-10,259.5622863769531
48490,1,64,2,-17.5,-12.5,-17.5,-12.5,259.8616027832031
48490,1,61,2,-20,-15,-20,-15,260.16229248046875
48490,1,55,2,-20,-20,-20,-20,260.52911376953125
48490,1,52,2,-15,-23.5,-15,-23.5,260.9787902832031
48490,1,54,2,-10,-20,-10,-20,261.3623962402344
48490,1,56,2,-12.5,-17.5,-12.5,-17.5,261.4289855957031
48490,1,63,2,-10,-15,-12.5,-12.5,261.8623962402344
48490,1,59,2,-10,-15,-10,-15,261.8793029785156
48490,1,58,2,-6.5,-15,-6.5,-15,262.3456115722656
48490,1,24,2,6.5,-15,6.5,-15,263.5791015625
48490,1,25,2,10,-15,10,-15,263.74560546875
48490,1,22,2,12.5,-17.5,12.5,-17.5,263.9454040527344
48490,1,19,2,15,-20,15,-20,264.2453918457031
48490,1,18,2,15,-23.5,15,-23.5,264.51239013671875
48490,1,23,2,17.5,-17.5,17.5,-17.5,266.3290100097656
48490,1,21,2,20,-20,20,-20,266.5622863769531
48490,1,28,2,23.5,-15,23.5,-15,266.8124084472656
48490,1,27,2,20,-15,20,-15,267.3456115722656
48490,1,30,2,15,-15,17.5,-12.5,267.72900390625
48490,1,26,2,15,-15,15,-15,267.74578857421875
48490,1,29,2,12.5,-12.5,12.5,-12.5,268.16241455078125
48490,1,33,2,20,-10,20,-10,268.7786865234375
48490,1,34,2,15,-6.5,15,-6.5,269.27899169921875
48490,1,17,2,15,6.5,15,6.5,270.9291076660156
48490,1,11,2,23.5,15,23.5,15,272.3291015625
48490,1,10,2,20,15,20,15,272.52911376953125
48490,1,6,2,17.5,17.5,17.5,17.5,272.74560546875
48490,1,9,2,15,15,15,15,272.96240234375
48490,1,5,2,12.5,17.5,12.5,17.5,273.16229248046875
