subject,level,obj_ID,point_value,x,y,new_x,new_y,time
49074,1,65,2,-10,-10,-10,-10,521.96710205078125
49074,1,63,2,-12.5,-12.5,-12.5,-12.5,522.45037841796875
49074,1,56,2,-12.5,-17.5,-12.5,-17.5,522.88348388671875
49074,1,66,2,-15,-10,-15,-10,523.6669921875
49074,1,64,2,-17.5,-12.5,-17.5,-12.5,523.90032958984375
49074,1,67,2,-20,-10,-20,-10,524.20037841796875
49074,1,50,2,-20,10,-20,10,526.71710205078125
49074,1,47,2,-17.5,12.5,-17.5,12.5,526.9163818359375
49074,1,44,2,-20,15,-20,15,527.1171875
49074,1,40,2,-17.5,17.5,-17.5,17.5,527.60028076171875
49074,1,38,2,-20,20,-20,20,527.8004150390625
49074,1,67,2,-20,-10,-20,-10,530.1669921875
49074,1,64,2,-17.5,-12.5,-17.5,-12.5,530.38330078125
49074,1,61,2,-20,-15,-20,-15,530.58380126953125
49074,1,57,2,-17.5,-17.5,-17.5,-17.5,530.80029296875
49074,1,60,2,-15,-15,-15,-15,531.06707763671875
49074,1,63,2,-12.5,-12.5,-12.5,-12.5,531.3499755859375
49074,1,59,2,-10,-15,-10,-15,531.5504150390625
49074,1,54,2,-10,-20,-10,-20,532.0833740234375
49074,1,52,2,-15,-23.5,-15,-23.5,532.58367919921875
49074,1,53,2,-15,-20,-15,-20,533.00018310546875
49074,1,56,2,-12.5,-17.5,-12.5,-17.5,533.30029296875
49074,1,65,2,-10,-10,-10,-10,534.25
49074,1,66,2,-15,-10,-15,-10,534.6829833984375
49074,1,64,2,-17.5,-12.5,-17.5,-12.5,535.40032958984375
49074,1,57,2,-17.5,-17.5,-17.5,-17.5,536.99951171875
49074,1,52,2,-15,-23.5,-15,-23.5,537.60052490234375
49074,1,19,2,15,-20,15,-20,540.10028076171875
49074,1,23,2,17.5,-17.5,17.5,-17.5,540.38372802734375
49074,1,27,2,20,-15,20,-15,540.68359375
49074,1,33,2,20,-10,20,-10,541.0836181640625
49074,1,32,2,15,-10,15,-10,541.45062255859375
49074,1,31,2,10,-10,10,-10,541.86688232421875
49074,1,26,2,15,-15,15,-15,542.15057373046875
49074,1,28,2,23.5,-15,23.5,-15,543.05010986328125
49074,1,21,2,20,-20,20,-20,543.55059814453125
49074,1,18,2,15,-23.5,15,-23.5,543.85028076171875
49074,1,22,2,12.5,-17.5,12.5,-17.5,544.1171875
49074,1,25,2,10,-15,10,-15,544.36700439453125
49074,1,65,2,-10,-10,-10,-10,546.4835205078125
49074,1,66,2,-15,-10,-15,-10,546.90032958984375
49074,1,63,2,-12.5,-12.5,-12.5,-12.5,547.1005859375
49074,1,60,2,-15,-15,-15,-15,547.25048828125
49074,1,56,2,-12.5,-17.5,-12.5,-17.5,547.4503173828125
49074,1,53,2,-15,-20,-15,-20,547.66717529296875
49074,1,52,2,-15,-23.5,-15,-23.5,547.95037841796875
49074,1,55,2,-20,-20,-20,-20,548.4503173828125
49074,1,61,2,-20,-15,-20,-15,548.8839111328125
49074,1,67,2,-20,-10,-20,-10,549.30047607421875
49074,1,68,2,-15,-6.5,-15,-6.5,549.76702880859375
49074,1,22,2,12.5,-17.5,12.5,-17.5,552.38372802734375
49074,1,23,2,17.5,-17.5,17.5,-17.5,552.78387451171875
49074,1,27,2,20,-15,20,-15,553.28387451171875
49074,1,28,2,23.5,-15,23.5,-15,553.35028076171875
49074,1,34,2,15,-6.5,15,-6.5,554.56719970703125
49074,1,31,2,10,-10,10,-10,555.25030517578125
49074,1,25,2,10,-15,10,-15,555.7003173828125
49074,1,20,2,10,-20,10,-20,556.1005859375
49074,1,18,2,15,-23.5,15,-23.5,556.5670166015625
49074,1,19,2,15,-20,15,-20,556.60040283203125
49074,1,21,2,20,-20,20,-20,556.96722412109375
49074,1,33,2,20,-10,20,-10,557.95062255859375
49074,1,32,2,15,-10,15,-10,558.38360595703125
49074,1,29,2,12.5,-12.5,12.5,-12.5,558.6171875
49074,1,22,2,12.5,-17.5,12.5,-17.5,559.3828125
49074,1,23,2,17.5,-17.5,17.5,-17.5,559.80059814453125
49074,1,27,2,20,-15,20,-15,560.38348388671875
49074,1,26,2,15,-15,15,-15,561.6505126953125
49074,1,29,2,15,-10,12.5,-12.5,563.6500244140625
49074,1,32,2,15,-10,15,-10,563.6671142578125
49074,1,34,2,15,-6.5,15,-6.5,563.96728515625
49074,1,17,2,15,6.5,15,6.5,565.05059814453125
49074,1,15,2,15,10,15,10,565.31719970703125
49074,1,12,2,12.5,12.5,12.5,12.5,565.5504150390625
49074,1,9,2,15,15,15,15,565.75030517578125
49074,1,5,2,12.5,17.5,12.5,17.5,565.96722412109375
49074,1,16,2,20,10,20,10,566.91729736328125
49074,1,11,2,23.5,15,23.5,15,567.56719970703125
49074,1,4,2,20,20,20,20,570.10040283203125
49074,1,2,2,15,20,15,20,570.50042724609375
49074,1,1,2,15,23.5,15,23.5,570.55059814453125
49074,1,5,2,12.5,17.5,12.5,17.5,571.51702880859375
49074,1,12,2,12.5,12.5,12.5,12.5,571.95037841796875
49074,1,15,2,15,10,15,10,572.38348388671875
49074,1,14,2,10,10,10,10,572.56719970703125
49074,1,48,2,-10,10,-10,10,574.15032958984375
49074,1,49,2,-15,10,-15,10,574.56707763671875
49074,1,51,2,-15,6.5,-15,6.5,574.81732177734375
49074,1,42,2,-10,15,-10,15,575.3673095703125
49074,1,39,2,-12.5,17.5,-12.5,17.5,575.58380126953125
49074,1,40,2,-17.5,17.5,-17.5,17.5,576.01727294921875
49074,1,38,2,-20,20,-20,20,576.3505859375
49074,1,44,2,-20,15,-20,15,577.150390625
49074,1,50,2,-20,10,-20,10,577.5673828125
49074,1,64,2,-17.5,-12.5,-17.5,-12.5,579.66680908203125
49074,1,57,2,-17.5,-17.5,-17.5,-17.5,580.0841064453125
49074,1,56,2,-12.5,-17.5,-12.5,-17.5,580.51727294921875
49074,1,54,2,-10,-20,-10,-20,581.083984375
