subject,level,obj_ID,point_value,x,y,new_x,new_y,time
49098,1,24,2,6.5,-15,6.5,-15,1327.968017578125
49098,1,25,2,10,-15,10,-15,1328.3680419921875
49098,1,29,2,12.5,-12.5,12.5,-12.5,1328.637939453125
49098,1,26,2,15,-15,15,-15,1328.9239501953125
49098,1,30,2,17.5,-12.5,17.5,-12.5,1329.1920166015625
49098,1,32,2,15,-10,15,-10,1329.3719482421875
49098,1,34,2,15,-6.5,15,-6.5,1329.7740478515625
49098,1,17,2,15,6.5,15,6.5,1331.2220458984375
49098,1,15,2,15,10,15,10,1331.614990234375
49098,1,13,2,17.5,12.5,17.5,12.5,1331.883056640625
49098,1,9,2,15,15,15,15,1332.2060546875
49098,1,6,2,17.5,17.5,17.5,17.5,1332.5050048828125
49098,1,2,2,15,20,15,20,1332.8050537109375
49098,1,1,2,15,23.5,15,23.5,1333.1669921875
49098,1,3,2,10,20,10,20,1333.9730224609375
49098,1,5,2,12.5,17.5,12.5,17.5,1334.2080078125
49098,1,12,2,12.5,12.5,12.5,12.5,1334.8790283203125
49098,1,8,2,10,15,10,15,1335.1409912109375
49098,1,7,2,6.5,15,6.5,15,1335.47802734375
49098,1,37,2,-10,20,-10,20,1340.0810546875
49098,1,39,2,-12.5,17.5,-12.5,17.5,1340.383056640625
49098,1,43,2,-15,15,-15,15,1340.822021484375
49098,1,47,2,-17.5,12.5,-17.5,12.5,1341.2110595703125
49098,1,49,2,-15,10,-15,10,1341.633056640625
49098,1,46,2,-12.5,12.5,-12.5,12.5,1341.947021484375
49098,1,48,2,-10,10,-10,10,1342.197998046875
49098,1,51,2,-15,6.5,-15,6.5,1342.583984375
49098,1,68,2,-15,-6.5,-15,-6.5,1344.7869873046875
49098,1,67,2,-20,-10,-20,-10,1345.3480224609375
49098,1,61,2,-20,-15,-20,-15,1345.9840087890625
49098,1,55,2,-20,-20,-20,-20,1346.4859619140625
49098,1,53,2,-15,-20,-15,-20,1346.905029296875
49098,1,56,2,-12.5,-17.5,-12.5,-17.5,1347.281982421875
49098,1,60,2,-15,-15,-15,-15,1347.552001953125
49098,1,63,2,-12.5,-12.5,-12.5,-12.5,1347.7650146484375
49098,1,66,2,-15,-10,-15,-10,1348.1090087890625
49098,1,65,2,-10,-10,-10,-10,1352.35205078125
49098,1,31,2,10,-10,10,-10,1354.6240234375
49098,1,32,2,15,-10,15,-10,1355.18505859375
49098,1,26,2,15,-15,15,-15,1355.501953125
49098,1,22,2,12.5,-17.5,12.5,-17.5,1355.748046875
49098,1,19,2,15,-20,15,-20,1356.031982421875
49098,1,18,2,15,-23.5,15,-23.5,1356.4300537109375
49098,1,21,2,20,-20,20,-20,1357.10205078125
49098,1,27,2,20,-15,20,-15,1357.718017578125
49098,1,33,2,20,-10,20,-10,1358.2869873046875
49098,1,34,2,15,-6.5,15,-6.5,1358.8270263671875
49098,1,31,2,10,-10,10,-10,1359.68603515625
49098,1,25,2,10,-15,10,-15,1360.2220458984375
49098,1,30,2,17.5,-12.5,17.5,-12.5,1363.1240234375
49098,1,26,2,15,-15,15,-15,1363.2060546875
49098,1,23,2,17.5,-17.5,17.5,-17.5,1363.4560546875
49098,1,19,2,15,-20,15,-20,1363.81201171875
49098,1,20,2,10,-20,10,-20,1364.365966796875
49098,1,29,2,12.5,-12.5,12.5,-12.5,1365.2569580078125
49098,1,32,2,15,-10,15,-10,1365.3360595703125
49098,1,31,2,10,-10,10,-10,1365.8809814453125
49098,1,25,2,10,-15,10,-15,1366.654052734375
49098,1,27,2,20,-15,20,-15,1367.7950439453125
49098,1,28,2,23.5,-15,23.5,-15,1368.1929931640625
49098,1,33,2,20,-10,20,-10,1368.6109619140625
49098,1,30,2,17.5,-12.5,17.5,-12.5,1368.824951171875
49098,1,26,2,15,-15,15,-15,1369.2860107421875
49098,1,23,2,17.5,-17.5,17.5,-17.5,1369.592041015625
49098,1,21,2,20,-20,20,-20,1370.2860107421875
49098,1,22,2,12.5,-17.5,12.5,-17.5,1370.8310546875
49098,1,25,2,10,-15,10,-15,1371.7110595703125
49098,1,29,2,12.5,-12.5,12.5,-12.5,1371.886962890625
49098,1,32,2,15,-10,15,-10,1372.20703125
49098,1,34,2,15,-6.5,15,-6.5,1372.68505859375
49098,1,65,2,-10,-10,-10,-10,1375.93505859375
49098,1,59,2,-10,-15,-10,-15,1376.5550537109375
49098,1,56,2,-12.5,-17.5,-12.5,-17.5,1376.9759521484375
49098,1,60,2,-15,-15,-15,-15,1377.2120361328125
49098,1,57,2,-17.5,-17.5,-17.5,-17.5,1377.4659423828125
49098,1,64,2,-17.5,-12.5,-17.5,-12.5,1377.782958984375
49098,1,68,2,-15,-6.5,-15,-6.5,1378.7230224609375
49098,1,63,2,-12.5,-12.5,-12.5,-12.5,1379.6280517578125
49098,1,53,2,-15,-20,-15,-20,1380.531005859375
49098,1,52,2,-15,-23.5,-15,-23.5,1380.823974609375
49098,1,55,2,-20,-20,-20,-20,1381.1739501953125
49098,1,62,2,-23.5,-15,-23.5,-15,1381.9959716796875
49098,1,61,2,-20,-15,-20,-15,1382.2320556640625
49098,1,60,2,-17.5,-12.5,-15,-15,1382.8070068359375
49098,1,64,2,-17.5,-12.5,-17.5,-12.5,1382.8330078125
49098,1,59,2,-10,-15,-10,-15,1383.35205078125
49098,1,58,2,-6.5,-15,-6.5,-15,1383.7509765625
49098,1,56,2,-12.5,-17.5,-12.5,-17.5,1384.2010498046875
49098,1,66,2,-15,-10,-15,-10,1385.22900390625
49098,1,68,2,-15,-6.5,-15,-6.5,1385.6300048828125
49098,1,51,2,-15,6.5,-15,6.5,1387.0870361328125
49098,1,49,2,-15,10,-15,10,1387.4539794921875
49098,1,43,2,-15,15,-15,15,1388.032958984375
49098,1,36,2,-15,20,-15,20,1388.573974609375
49098,1,35,2,-15,23.5,-15,23.5,1388.9630126953125
49098,1,38,2,-20,20,-20,20,1389.5880126953125
49098,1,44,2,-20,15,-20,15,1390.1689453125
49098,1,40,2,-17.5,17.5,-17.5,17.5,1390.3330078125
49098,1,39,2,-12.5,17.5,-12.5,17.5,1390.866943359375
49098,1,42,2,-10,15,-10,15,1391.1519775390625
49098,1,41,2,-6.5,15,-6.5,15,1391.5450439453125
49098,1,7,2,6.5,15,6.5,15,1392.990966796875
49098,1,8,2,10,15,10,15,1393.406005859375
49098,1,12,2,12.5,12.5,12.5,12.5,1393.666015625
49098,1,9,2,15,15,15,15,1393.928955078125
49098,1,13,2,17.5,12.5,17.5,12.5,1394.2159423828125
49098,1,10,2,20,15,20,15,1394.510009765625
49098,1,11,2,23.5,15,23.5,15,1394.8759765625
49098,1,6,2,17.5,17.5,17.5,17.5,1395.64599609375
49098,1,5,2,12.5,17.5,12.5,17.5,1396.1829833984375
49098,1,2,2,15,20,15,20,1396.4010009765625
49098,1,4,2,20,20,20,20,1396.9739990234375
49098,1,1,2,15,23.5,15,23.5,1397.6490478515625
49098,1,8,2,10,15,10,15,1399.416015625
49098,1,14,2,10,10,10,10,1400.010986328125
49098,1,15,2,15,10,15,10,1400.5150146484375
49098,1,13,2,17.5,12.5,17.5,12.5,1400.8580322265625
49098,1,6,2,17.5,17.5,17.5,17.5,1401.4229736328125
49098,1,2,2,15,20,15,20,1401.6920166015625
49098,1,5,2,12.5,17.5,12.5,17.5,1401.8470458984375
49098,1,3,2,10,20,10,20,1402.1319580078125
49098,1,12,2,12.5,12.5,12.5,12.5,1402.73095703125
49098,1,9,2,15,15,15,15,1402.8890380859375
49098,1,10,2,20,15,20,15,1403.4169921875
49098,1,4,2,20,20,20,20,1403.887939453125
49098,1,8,2,10,15,10,15,1405.1929931640625
49098,1,7,2,6.5,15,6.5,15,1405.35498046875
49098,1,14,2,10,10,10,10,1405.873046875
49098,1,15,2,15,10,15,10,1406.4210205078125
49098,1,13,2,17.5,12.5,17.5,12.5,1406.822998046875
49098,1,6,2,17.5,17.5,17.5,17.5,1407.3699951171875
49098,1,2,2,15,20,15,20,1407.6300048828125
49098,1,1,2,15,23.5,15,23.5,1408.0450439453125
49098,1,3,2,10,20,10,20,1408.8480224609375
49098,1,4,2,20,20,20,20,1409.876953125
49098,1,10,2,20,15,20,15,1410.2359619140625
49098,1,9,2,15,15,15,15,1410.6529541015625
49098,1,8,2,10,15,10,15,1411.2049560546875
49098,1,7,2,6.5,15,6.5,15,1411.56396484375
49098,1,41,2,-6.5,15,-6.5,15,1413.008056640625
49098,1,42,2,-10,15,-10,15,1413.406005859375
49098,1,43,2,-15,15,-15,15,1413.989013671875
49098,1,44,2,-20,15,-20,15,1414.56005859375
49098,1,45,2,-23.5,15,-23.5,15,1414.905029296875
49098,1,50,2,-20,10,-20,10,1415.7459716796875
49098,1,47,2,-17.5,12.5,-17.5,12.5,1416.0069580078125
49098,1,49,2,-15,10,-15,10,1416.345947265625
49098,1,46,2,-12.5,12.5,-12.5,12.5,1416.5369873046875
49098,1,48,2,-10,10,-10,10,1416.81201171875
49098,1,37,2,-10,20,-10,20,1417.7919921875
49098,1,36,2,-15,20,-15,20,1418.3709716796875
49098,1,40,2,-17.5,17.5,-17.5,17.5,1418.7430419921875
49098,1,39,2,-12.5,17.5,-12.5,17.5,1419.0830078125
49098,1,7,2,6.5,15,6.5,15,1421.29296875
49098,1,8,2,10,15,10,15,1421.6510009765625
49098,1,9,2,15,15,15,15,1422.18505859375
49098,1,10,2,20,15,20,15,1422.7159423828125
49098,1,11,2,23.5,15,23.5,15,1423.1099853515625
49098,1,4,2,20,20,20,20,1423.447998046875
49098,1,6,2,17.5,17.5,17.5,17.5,1423.656982421875
49098,1,5,2,12.5,17.5,12.5,17.5,1424.20703125
49098,1,12,2,12.5,12.5,12.5,12.5,1424.7049560546875
49098,1,15,2,15,10,15,10,1425.281005859375
49098,1,17,2,15,6.5,15,6.5,1425.4119873046875
49098,1,34,2,15,-6.5,15,-6.5,1427.02099609375
49098,1,32,2,15,-10,15,-10,1427.385009765625
49098,1,26,2,15,-15,15,-15,1427.9639892578125
49098,1,19,2,15,-20,15,-20,1428.511962890625
49098,1,18,2,15,-23.5,15,-23.5,1428.9090576171875
49098,1,20,2,10,-20,10,-20,1430.364990234375
49098,1,25,2,12.5,-17.5,10,-15,1430.9510498046875
49098,1,22,2,12.5,-17.5,12.5,-17.5,1430.9720458984375
49098,1,29,2,12.5,-12.5,12.5,-12.5,1431.387939453125
49098,1,30,2,17.5,-12.5,17.5,-12.5,1431.7530517578125
49098,1,34,2,15,-6.5,15,-6.5,1432.470947265625
49098,1,31,2,10,-10,10,-10,1433.7130126953125
49098,1,26,2,15,-15,15,-15,1434.4940185546875
49098,1,27,2,20,-15,20,-15,1435.1080322265625
49098,1,33,2,20,-10,20,-10,1435.446044921875
49098,1,30,2,17.5,-12.5,17.5,-12.5,1436.7840576171875
49098,1,23,2,17.5,-17.5,17.5,-17.5,1436.9420166015625
49098,1,21,2,20,-20,20,-20,1437.2540283203125
49098,1,19,2,15,-20,15,-20,1437.5810546875
49098,1,20,2,10,-20,10,-20,1438.1290283203125
49098,1,25,2,10,-15,10,-15,1438.573974609375
49098,1,24,2,6.5,-15,6.5,-15,1438.7679443359375
49098,1,29,2,12.5,-12.5,12.5,-12.5,1439.1319580078125
49098,1,26,2,15,-15,15,-15,1439.52197265625
49098,1,32,2,15,-10,15,-10,1439.8089599609375
49098,1,34,2,15,-6.5,15,-6.5,1440.178955078125
49098,1,17,2,15,6.5,15,6.5,1441.583984375
49098,1,15,2,15,10,15,10,1442.001953125
49098,1,13,2,17.5,12.5,17.5,12.5,1442.261962890625
49098,1,9,2,15,15,15,15,1442.552001953125
49098,1,6,2,17.5,17.5,17.5,17.5,1442.7969970703125
49098,1,2,2,15,20,15,20,1443.1080322265625
49098,1,1,2,15,23.5,15,23.5,1443.47802734375
49098,1,3,2,10,20,10,20,1444.7049560546875
49098,1,5,2,12.5,17.5,12.5,17.5,1445.0179443359375
49098,1,12,2,12.5,12.5,12.5,12.5,1445.64404296875
49098,1,7,2,6.5,15,6.5,15,1446.3470458984375
49098,1,42,2,-10,15,-10,15,1448.4820556640625
49098,1,46,2,-12.5,12.5,-12.5,12.5,1448.833984375
49098,1,49,2,-15,10,-15,10,1449.2659912109375
49098,1,47,2,-17.5,12.5,-17.5,12.5,1449.68896484375
49098,1,50,2,-20,10,-20,10,1449.7939453125
49098,1,43,2,-15,15,-15,15,1450.06103515625
49098,1,39,2,-12.5,17.5,-12.5,17.5,1450.427001953125
49098,1,37,2,-10,20,-10,20,1450.844970703125
49098,1,36,2,-15,20,-15,20,1451.5030517578125
49098,1,38,2,-17.5,17.5,-20,20,1452.06396484375
49098,1,40,2,-17.5,17.5,-17.5,17.5,1452.095947265625
49098,1,44,2,-20,15,-20,15,1452.488037109375
49098,1,45,2,-23.5,15,-23.5,15,1452.6490478515625
49098,1,46,2,-12.5,12.5,-12.5,12.5,1453.9630126953125
49098,1,7,2,6.5,15,6.5,15,1456.083984375
49098,1,8,2,10,15,10,15,1456.4429931640625
49098,1,9,2,15,15,15,15,1456.97802734375
49098,1,10,2,20,15,20,15,1457.52001953125
49098,1,11,2,23.5,15,23.5,15,1457.8819580078125
49098,1,12,2,12.5,12.5,12.5,12.5,1458.862060546875
49098,1,15,2,15,10,15,10,1459.14794921875
49098,1,16,2,20,10,20,10,1459.947998046875
49098,1,4,2,20,20,20,20,1461.0999755859375
49098,1,2,2,15,20,15,20,1461.7010498046875
49098,1,5,2,12.5,17.5,12.5,17.5,1462.1610107421875
