subject,level,obj_ID,point_value,x,y,new_x,new_y,time
49061,1,68,2,-15,-6.5,-15,-6.5,40.71670150756836
49061,1,66,2,-15,-10,-15,-10,40.93870162963867
49061,1,64,2,-17.5,-12.5,-17.5,-12.5,41.21630096435547
49061,1,67,2,-20,-10,-20,-10,41.23939895629883
49061,1,61,2,-20,-15,-20,-15,41.51639938354492
49061,1,62,2,-23.5,-15,-23.5,-15,41.66130065917969
49061,1,55,2,-20,-20,-20,-20,42.29460144042969
49061,1,53,2,-15,-20,-15,-20,42.73889923095703
49061,1,52,2,-15,-23.5,-15,-23.5,43.19430160522461
49061,1,57,2,-17.5,-17.5,-17.5,-17.5,44.16109848022461
49061,1,60,2,-15,-15,-15,-15,44.41680145263672
49061,1,59,2,-10,-15,-10,-15,44.77220153808594
49061,1,54,2,-10,-20,-10,-20,45.06100082397461
49061,1,58,2,-6.5,-15,-6.5,-15,45.66109848022461
49061,1,65,2,-10,-10,-10,-10,46.172401428222656
49061,1,68,2,-15,-6.5,-15,-6.5,46.67219924926758
49061,1,66,2,-15,-10,-15,-10,46.91659927368164
49061,1,63,2,-12.5,-12.5,-12.5,-12.5,47.21649932861328
49061,1,24,2,6.5,-15,6.5,-15,48.894901275634766
49061,1,25,2,10,-15,10,-15,49.39469909667969
49061,1,29,2,12.5,-12.5,12.5,-12.5,49.69419860839844
49061,1,31,2,10,-10,10,-10,50.13869857788086
49061,1,34,2,15,-6.5,15,-6.5,50.372100830078125
49061,1,33,2,20,-10,20,-10,51.13890075683594
49061,1,27,2,20,-15,20,-15,51.59439849853515
49061,1,23,2,17.5,-17.5,17.5,-17.5,51.872501373291016
49061,1,26,2,15,-15,15,-15,52.01620101928711
49061,1,22,2,12.5,-17.5,12.5,-17.5,52.238399505615234
49061,1,20,2,10,-20,10,-20,52.51750183105469
49061,1,56,2,-12.5,-17.5,-12.5,-17.5,54.63890075683594
49061,1,60,2,-15,-15,-15,-15,54.938201904296875
49061,1,64,2,-17.5,-12.5,-17.5,-12.5,55.216800689697266
49061,1,66,2,-15,-10,-15,-10,55.46099853515625
49061,1,65,2,-10,-10,-10,-10,55.81650161743164
49061,1,51,2,-15,6.5,-15,6.5,57.23860168457031
49061,1,49,2,-15,10,-15,10,57.571998596191406
49061,1,43,2,-15,15,-15,15,58.06209945678711
49061,1,36,2,-15,20,-15,20,58.4724006652832
49061,1,35,2,-15,23.5,-15,23.5,58.760799407958984
