subject,level,obj_ID,point_value,x,y,new_x,new_y,time
49221,1,24,2,6.5,-15,6.5,-15,1110.2359619140625
49221,1,25,2,10,-15,10,-15,1110.5849609375
49221,1,22,2,12.5,-17.5,12.5,-17.5,1110.885009765625
49221,1,20,2,10,-20,10,-20,1111.302001953125
49221,1,19,2,15,-20,15,-20,1111.5679931640625
49221,1,23,2,17.5,-17.5,17.5,-17.5,1111.85205078125
49221,1,21,2,20,-20,20,-20,1112.052001953125
49221,1,27,2,20,-15,20,-15,1112.3680419921875
49221,1,30,2,17.5,-12.5,17.5,-12.5,1112.6180419921875
49221,1,26,2,15,-15,15,-15,1112.66796875
49221,1,33,2,20,-10,20,-10,1112.9849853515625
49221,1,34,2,15,-6.5,15,-6.5,1113.26904296875
49221,1,31,2,10,-10,10,-10,1113.66796875
49221,1,29,2,12.5,-12.5,12.5,-12.5,1113.7850341796875
49221,1,58,2,-6.5,-15,-6.5,-15,1115.218017578125
49221,1,54,2,-10,-20,-10,-20,1115.7020263671875
49221,1,52,2,-15,-23.5,-15,-23.5,1116.2010498046875
49221,1,57,2,-17.5,-17.5,-17.5,-17.5,1116.801025390625
49221,1,61,2,-20,-15,-20,-15,1117.0679931640625
49221,1,64,2,-17.5,-12.5,-17.5,-12.5,1117.2850341796875
49221,1,66,2,-15,-10,-15,-10,1117.5849609375
49221,1,63,2,-12.5,-12.5,-12.5,-12.5,1117.7679443359375
49221,1,60,2,-15,-15,-15,-15,1117.9010009765625
49221,1,56,2,-12.5,-17.5,-12.5,-17.5,1118.4010009765625
49221,1,59,2,-10,-15,-10,-15,1118.68505859375
49221,1,65,2,-10,-10,-10,-10,1119.16796875
49221,1,68,2,-15,-6.5,-15,-6.5,1119.66796875
49221,1,67,2,-20,-10,-20,-10,1120.1009521484375
49221,1,62,2,-23.5,-15,-23.5,-15,1120.6180419921875
49221,1,55,2,-20,-20,-20,-20,1121.2010498046875
49221,1,53,2,-15,-20,-15,-20,1121.6510009765625
49221,1,54,2,-10,-20,-10,-20,1122.051025390625
49221,1,58,2,-6.5,-15,-6.5,-15,1122.551025390625
49221,1,66,2,-15,-10,-15,-10,1123.4010009765625
49221,1,64,2,-17.5,-12.5,-17.5,-12.5,1123.6839599609375
49221,1,61,2,-20,-15,-20,-15,1124.051025390625
49221,1,63,2,-12.5,-12.5,-12.5,-12.5,1124.801025390625
49221,1,59,2,-10,-15,-10,-15,1125.0849609375
49221,1,56,2,-12.5,-17.5,-12.5,-17.5,1125.3179931640625
49221,1,57,2,-17.5,-17.5,-17.5,-17.5,1125.718017578125
49221,1,60,2,-15,-15,-15,-15,1125.7669677734375
49221,1,52,2,-15,-23.5,-15,-23.5,1126.2679443359375
49221,1,53,2,-15,-20,-15,-20,1126.6839599609375
49221,1,55,2,-20,-20,-20,-20,1127.2509765625
49221,1,62,2,-23.5,-15,-23.5,-15,1127.6510009765625
49221,1,67,2,-20,-10,-20,-10,1128.16796875
49221,1,68,2,-15,-6.5,-15,-6.5,1128.6839599609375
49221,1,65,2,-10,-10,-10,-10,1129.1519775390625
49221,1,58,2,-6.5,-15,-6.5,-15,1129.9840087890625
49221,1,54,2,-10,-20,-10,-20,1130.9510498046875
49221,1,57,2,-17.5,-17.5,-17.5,-17.5,1131.699951171875
49221,1,64,2,-17.5,-12.5,-17.5,-12.5,1132.1510009765625
49221,1,66,2,-15,-10,-15,-10,1132.7010498046875
49221,1,63,2,-12.5,-12.5,-12.5,-12.5,1133.116943359375
49221,1,60,2,-15,-15,-15,-15,1133.41796875
49221,1,52,2,-15,-23.5,-15,-23.5,1134.217041015625
49221,1,55,2,-20,-20,-20,-20,1134.782958984375
49221,1,61,2,-20,-15,-20,-15,1135.199951171875
49221,1,62,2,-23.5,-15,-23.5,-15,1135.449951171875
49221,1,67,2,-20,-10,-20,-10,1136.884033203125
49221,1,65,2,-10,-10,-10,-10,1137.550048828125
49221,1,59,2,-10,-15,-10,-15,1137.9169921875
49221,1,58,2,-6.5,-15,-6.5,-15,1138.217041015625
49221,1,54,2,-10,-20,-10,-20,1138.616943359375
49221,1,53,2,-15,-20,-15,-20,1139.050048828125
49221,1,56,2,-12.5,-17.5,-12.5,-17.5,1139.0999755859375
49221,1,57,2,-17.5,-17.5,-17.5,-17.5,1139.2840576171875
49221,1,60,2,-15,-15,-15,-15,1139.9000244140625
49221,1,63,2,-12.5,-12.5,-12.5,-12.5,1140.116943359375
49221,1,64,2,-17.5,-12.5,-17.5,-12.5,1140.3499755859375
49221,1,66,2,-15,-10,-15,-10,1140.4759521484375
49221,1,68,2,-15,-6.5,-15,-6.5,1140.75
49221,1,62,2,-23.5,-15,-23.5,-15,1141.9830322265625
49221,1,61,2,-20,-15,-20,-15,1142.1669921875
49221,1,55,2,-20,-20,-20,-20,1142.5830078125
49221,1,52,2,-15,-23.5,-15,-23.5,1143.0999755859375
49221,1,54,2,-10,-20,-10,-20,1143.6500244140625
49221,1,58,2,-6.5,-15,-6.5,-15,1144.1669921875
49221,1,59,2,-10,-15,-10,-15,1144.25
49221,1,65,2,-10,-10,-10,-10,1144.634033203125
49221,1,67,2,-20,-10,-20,-10,1145.4659423828125
49221,1,61,2,-15,-15,-20,-15,1146.1669921875
49221,1,60,2,-15,-15,-15,-15,1146.1829833984375
49221,1,63,2,-12.5,-12.5,-12.5,-12.5,1146.383056640625
49221,1,56,2,-12.5,-17.5,-12.5,-17.5,1146.6500244140625
49221,1,53,2,-15,-20,-15,-20,1146.8499755859375
49221,1,57,2,-17.5,-17.5,-17.5,-17.5,1146.967041015625
49221,1,61,2,-20,-15,-20,-15,1147.366943359375
49221,1,66,2,-15,-10,-15,-10,1147.865966796875
49221,1,68,2,-15,-6.5,-15,-6.5,1148.198974609375
49221,1,62,2,-23.5,-15,-23.5,-15,1149.198974609375
49221,1,55,2,-20,-20,-20,-20,1149.800048828125
49221,1,52,2,-15,-23.5,-15,-23.5,1150.3330078125
49221,1,54,2,-10,-20,-10,-20,1150.7659912109375
49221,1,58,2,-6.5,-15,-6.5,-15,1151.282958984375
49221,1,59,2,-10,-15,-10,-15,1151.3330078125
49221,1,63,2,-12.5,-12.5,-12.5,-12.5,1151.666015625
49221,1,64,2,-17.5,-12.5,-17.5,-12.5,1152.133056640625
49221,1,61,2,-20,-15,-20,-15,1152.4000244140625
49221,1,67,2,-20,-10,-20,-10,1152.633056640625
49221,1,66,2,-15,-10,-15,-10,1153.032958984375
49221,1,65,2,-10,-10,-10,-10,1153.448974609375
49221,1,60,2,-15,-15,-15,-15,1154.383056640625
49221,1,57,2,-17.5,-17.5,-17.5,-17.5,1154.5830078125
49221,1,53,2,-15,-20,-15,-20,1154.8499755859375
49221,1,56,2,-12.5,-17.5,-12.5,-17.5,1154.9659423828125
49221,1,68,2,-15,-6.5,-15,-6.5,1156
49221,1,62,2,-23.5,-15,-23.5,-15,1157.051025390625
49221,1,64,2,-17.5,-12.5,-17.5,-12.5,1157.4000244140625
49221,1,61,2,-20,-15,-20,-15,1157.4329833984375
49221,1,55,2,-20,-20,-20,-20,1158.365966796875
49221,1,52,2,-15,-23.5,-15,-23.5,1158.5009765625
49221,1,54,2,-10,-20,-10,-20,1159.0489501953125
49221,1,58,2,-10,-15,-6.5,-15,1159.5489501953125
49221,1,59,2,-10,-15,-10,-15,1159.5660400390625
49221,1,63,2,-12.5,-12.5,-12.5,-12.5,1159.8819580078125
49221,1,60,2,-15,-15,-15,-15,1160.0660400390625
49221,1,65,2,-10,-10,-10,-10,1160.6820068359375
