subject,level,obj_ID,point_value,x,y,new_x,new_y,time
48609,1,58,2,-6.5,-15,-6.5,-15,1001.0980224609376
48609,1,56,2,-12.5,-17.5,-12.5,-17.5,1001.531005859375
48609,1,57,2,-17.5,-17.5,-17.5,-17.5,1001.947998046875
48609,1,53,2,-15,-20,-15,-20,1002.364013671875
48609,1,52,2,-15,-23.5,-15,-23.5,1002.3980102539064
48609,1,54,2,-10,-20,-10,-20,1002.7979736328124
48609,1,59,2,-10,-15,-10,-15,1003.197998046875
48609,1,63,2,-12.5,-12.5,-12.5,-12.5,1003.4310302734376
48609,1,65,2,-10,-10,-10,-10,1003.6309814453124
48609,1,68,2,-15,-6.5,-15,-6.5,1003.9970092773438
48609,1,66,2,-15,-10,-15,-10,1004.8809814453124
48609,1,64,2,-17.5,-12.5,-17.5,-12.5,1005.0969848632813
48609,1,61,2,-20,-15,-20,-15,1005.3800048828124
48609,1,62,2,-23.5,-15,-23.5,-15,1006.030029296875
48609,1,67,2,-20,-10,-20,-10,1006.5469970703124
48609,1,60,2,-15,-15,-15,-15,1007.1799926757813
48609,1,57,2,-17.5,-17.5,-17.5,-17.5,1007.2470092773438
48609,1,56,2,-12.5,-17.5,-12.5,-17.5,1007.447021484375
48609,1,54,2,-10,-20,-10,-20,1008.1300048828124
48609,1,59,2,-12.5,-12.5,-10,-15,1009.9130249023438
48609,1,63,2,-12.5,-12.5,-12.5,-12.5,1009.9299926757813
48609,1,65,2,-10,-10,-10,-10,1010.1300048828124
48609,1,24,2,6.5,-15,6.5,-15,1012.6619873046876
48609,1,20,2,10,-20,10,-20,1014.0120239257813
48609,1,22,2,12.5,-17.5,12.5,-17.5,1014.2119750976564
48609,1,25,2,10,-15,10,-15,1014.4119873046876
48609,1,29,2,12.5,-12.5,12.5,-12.5,1014.6290283203124
48609,1,31,2,10,-10,10,-10,1014.8289794921876
48609,1,34,2,15,-6.5,15,-6.5,1015.9450073242188
48609,1,32,2,15,-10,15,-10,1016.260986328125
48609,1,26,2,15,-15,15,-15,1016.677978515625
