subject,level,obj_ID,point_value,x,y,new_x,new_y,time
47601,1,58,2,-6.5,-15,-6.5,-15,51.12289810180664
47601,1,59,2,-10,-15,-10,-15,51.62239837646485
47601,1,56,2,-12.5,-17.5,-12.5,-17.5,51.67279815673828
47601,1,63,2,-12.5,-12.5,-12.5,-12.5,51.88970184326172
47601,1,65,2,-10,-10,-10,-10,52.13949966430664
47601,1,66,2,-15,-10,-15,-10,52.589698791503906
47601,1,64,2,-17.5,-12.5,-17.5,-12.5,53.00619888305664
47601,1,60,2,-15,-15,-15,-15,53.38909912109375
47601,1,57,2,-17.5,-17.5,-17.5,-17.5,53.42300033569336
47601,1,53,2,-15,-20,-15,-20,53.67250061035156
47601,1,52,2,-15,-23.5,-15,-23.5,54.18920135498047
47601,1,54,2,-10,-20,-10,-20,54.63970184326172
47601,1,67,2,-20,-10,-20,-10,55.706298828125
47601,1,68,2,-15,-6.5,-15,-6.5,56.222999572753906
47601,1,51,2,-15,6.5,-15,6.5,57.38909912109375
47601,1,49,2,-15,10,-15,10,57.7057991027832
47601,1,46,2,-12.5,12.5,-12.5,12.5,57.972999572753906
47601,1,43,2,-15,15,-15,15,58.13970184326172
47601,1,39,2,-12.5,17.5,-12.5,17.5,58.37289810180664
47601,1,37,2,-10,20,-10,20,58.67250061035156
47601,1,3,2,10,20,10,20,60.30630111694336
47601,1,5,2,12.5,17.5,12.5,17.5,60.50640106201172
47601,1,2,2,15,20,15,20,60.70640182495117
47601,1,9,2,15,15,15,15,60.90629959106445
47601,1,13,2,17.5,12.5,17.5,12.5,61.189701080322266
47601,1,15,2,15,10,15,10,61.37289810180664
47601,1,12,2,12.5,12.5,12.5,12.5,61.5718994140625
47601,1,14,2,10,10,10,10,61.6890983581543
47601,1,34,2,15,-6.5,15,-6.5,63.52220153808594
47601,1,32,2,15,-10,15,-10,63.8223991394043
47601,1,26,2,15,-15,15,-15,64.2396011352539
47601,1,22,2,12.5,-17.5,12.5,-17.5,64.5728988647461
47601,1,20,2,10,-20,10,-20,64.839599609375
47601,1,59,2,-10,-15,-10,-15,66.589599609375
47601,1,65,2,-10,-10,-10,-10,67.072998046875
47601,1,66,2,-15,-10,-15,-10,67.572998046875
47601,1,60,2,-15,-15,-15,-15,67.97229766845703
47601,1,53,2,-15,-20,-15,-20,68.38970184326172
47601,1,52,2,-15,-23.5,-15,-23.5,68.689697265625
47601,1,55,2,-20,-20,-20,-20,69.03949737548828
47601,1,61,2,-20,-15,-20,-15,69.40619659423828
47601,1,64,2,-17.5,-12.5,-17.5,-12.5,69.63970184326172
47601,1,63,2,-12.5,-12.5,-12.5,-12.5,70.0728988647461
47601,1,56,2,-12.5,-17.5,-12.5,-17.5,70.40619659423828
47601,1,58,2,-6.5,-15,-6.5,-15,71.12300109863281
47601,1,24,2,6.5,-15,6.5,-15,72.33940124511719
47601,1,29,2,12.5,-12.5,12.5,-12.5,72.722198486328125
47601,1,30,2,17.5,-12.5,17.5,-12.5,73.1229019165039
47601,1,27,2,20,-15,20,-15,73.3895034790039
47601,1,21,2,20,-20,20,-20,73.88960266113281
47601,1,18,2,15,-23.5,15,-23.5,74.02259826660156
47601,1,19,2,15,-20,15,-20,74.28900146484375
47601,1,22,2,12.5,-17.5,12.5,-17.5,74.43939971923828
47601,1,32,2,15,-10,15,-10,75.12239837646484
47601,1,17,2,15,6.5,15,6.5,76.4896011352539
47601,1,15,2,15,10,15,10,76.77249908447266
47601,1,12,2,12.5,12.5,12.5,12.5,76.98930358886719
47601,1,8,2,10,15,10,15,77.3062973022461
47601,1,5,2,12.5,17.5,12.5,17.5,77.6729965209961
47601,1,2,2,15,20,15,20,77.93900299072266
47601,1,1,2,15,23.5,15,23.5,78.12239837646484
47601,1,4,2,20,20,20,20,78.4229965209961
47601,1,6,2,17.5,17.5,17.5,17.5,78.58899688720703
47601,1,10,2,20,15,20,15,78.7229995727539
47601,1,16,2,20,10,20,10,79.1395034790039
47601,1,32,2,15,-10,15,-10,80.972900390625
47601,1,29,2,12.5,-12.5,12.5,-12.5,81.239501953125
47601,1,22,2,12.5,-17.5,12.5,-17.5,81.6395034790039
47601,1,19,2,15,-20,15,-20,81.9229965209961
47601,1,21,2,20,-20,20,-20,82.3729019165039
47601,1,27,2,20,-15,20,-15,82.5896987915039
47601,1,30,2,17.5,-12.5,17.5,-12.5,82.78959655761719
47601,1,17,2,15,6.5,15,6.5,84.58910369873047
47601,1,15,2,15,10,15,10,84.8729019165039
47601,1,12,2,12.5,12.5,12.5,12.5,85.0728988647461
47601,1,9,2,15,15,15,15,85.28959655761719
47601,1,5,2,12.5,17.5,12.5,17.5,85.506103515625
47601,1,3,2,10,20,10,20,85.77300262451172
47601,1,37,2,-10,20,-10,20,87.42289733886719
47601,1,36,2,-15,20,-15,20,87.839599609375
47601,1,40,2,-17.5,17.5,-17.5,17.5,88.1063003540039
47601,1,43,2,-15,15,-15,15,88.27300262451172
47601,1,49,2,-15,10,-15,10,88.68949890136719
47601,1,47,2,-17.5,12.5,-17.5,12.5,88.8228988647461
47601,1,51,2,-15,6.5,-15,6.5,88.97239685058594
47601,1,68,2,-15,-6.5,-15,-6.5,90.0728988647461
47601,1,66,2,-15,-10,-15,-10,90.3730010986328
47601,1,60,2,-15,-15,-15,-15,90.78949737548828
47601,1,53,2,-15,-20,-15,-20,91.2061996459961
47601,1,52,2,-15,-23.5,-15,-23.5,91.48979949951172
47601,1,63,2,-12.5,-12.5,-12.5,-12.5,92.1395034790039
47601,1,58,2,-6.5,-15,-6.5,-15,93.089599609375
47601,1,59,2,-10,-15,-10,-15,93.1728973388672
47601,1,56,2,-12.5,-17.5,-12.5,-17.5,94.039398193359375
47601,1,54,2,-10,-20,-10,-20,94.88899993896484
47601,1,65,2,-10,-10,-10,-10,95.6395034790039
47601,1,68,2,-15,-6.5,-15,-6.5,96.0728988647461
47601,1,64,2,-17.5,-12.5,-17.5,-12.5,96.738800048828125
47601,1,57,2,-17.5,-17.5,-17.5,-17.5,97.1728973388672
47601,1,55,2,-15,-20,-20,-20,97.82250213623048
47601,1,53,2,-15,-20,-15,-20,97.839599609375
47601,1,60,2,-15,-15,-15,-15,98.1894989013672
47601,1,63,2,-12.5,-12.5,-12.5,-12.5,98.4228973388672
47601,1,66,2,-15,-10,-15,-10,98.62239837646484
47601,1,67,2,-20,-10,-20,-10,98.989501953125
47601,1,62,2,-23.5,-15,-23.5,-15,99.58910369873048
47601,1,56,2,-12.5,-17.5,-12.5,-17.5,100.5727996826172
47601,1,54,2,-10,-20,-10,-20,100.77239990234376
47601,1,59,2,-10,-15,-10,-15,100.989501953125
47601,1,58,2,-6.5,-15,-6.5,-15,101.12239837646484
47601,1,65,2,-10,-10,-10,-10,101.53900146484376
47601,1,68,2,-15,-6.5,-15,-6.5,102.106201171875
47601,1,51,2,-15,6.5,-15,6.5,103.07240295410156
47601,1,49,2,-15,10,-15,10,103.339599609375
47601,1,46,2,-12.5,12.5,-12.5,12.5,103.57230377197266
47601,1,42,2,-10,15,-10,15,103.8895034790039
47601,1,3,2,10,20,10,20,105.706298828125
47601,1,1,2,15,23.5,15,23.5,106.2729034423828
47601,1,4,2,20,20,20,20,106.7895965576172
47601,1,10,2,20,15,20,15,107.1728973388672
47601,1,13,2,17.5,12.5,17.5,12.5,107.38860321044922
47601,1,15,2,15,10,15,10,107.7061004638672
47601,1,17,2,15,6.5,15,6.5,107.9394989013672
47601,1,30,2,17.5,-12.5,17.5,-12.5,109.6229019165039
47601,1,23,2,17.5,-17.5,17.5,-17.5,110.03949737548828
47601,1,19,2,15,-20,15,-20,110.28929901123048
47601,1,22,2,12.5,-17.5,12.5,-17.5,110.48899841308594
