subject,level,obj_ID,point_value,x,y,new_x,new_y,time
48607,1,34,2,15,-6.5,15,-6.5,809.04241943359375
48607,1,32,2,15,-10,15,-10,809.226318359375
48607,1,29,2,12.5,-12.5,12.5,-12.5,809.409423828125
48607,1,25,2,10,-15,10,-15,809.6934204101564
48607,1,24,2,6.5,-15,6.5,-15,809.893310546875
48607,1,20,2,10,-20,10,-20,810.20941162109375
48607,1,19,2,15,-20,15,-20,810.6093139648436
48607,1,23,2,17.5,-17.5,17.5,-17.5,810.8593139648436
48607,1,26,2,15,-15,15,-15,810.92626953125
48607,1,30,2,17.5,-12.5,17.5,-12.5,811.159423828125
48607,1,33,2,20,-10,20,-10,811.4923095703125
48607,1,28,2,23.5,-15,23.5,-15,811.8593139648436
48607,1,27,2,20,-15,20,-15,812.1093139648436
48607,1,21,2,20,-20,20,-20,812.25927734375
48607,1,18,2,15,-23.5,15,-23.5,812.7423095703125
48607,1,22,2,12.5,-17.5,12.5,-17.5,813.20941162109375
48607,1,31,2,10,-10,10,-10,813.8593139648436
48607,1,58,2,-6.5,-15,-6.5,-15,815.29241943359375
48607,1,59,2,-10,-15,-10,-15,815.50927734375
48607,1,63,2,-12.5,-12.5,-12.5,-12.5,815.75927734375
48607,1,65,2,-10,-10,-10,-10,815.9423217773436
48607,1,68,2,-15,-6.5,-15,-6.5,816.29241943359375
48607,1,66,2,-15,-10,-15,-10,816.326416015625
48607,1,64,2,-17.5,-12.5,-17.5,-12.5,816.659423828125
48607,1,61,2,-20,-15,-20,-15,816.9434204101564
48607,1,55,2,-20,-20,-20,-20,817.393310546875
48607,1,53,2,-15,-20,-15,-20,817.92626953125
48607,1,57,2,-17.5,-17.5,-17.5,-17.5,818.1934204101564
48607,1,60,2,-15,-15,-15,-15,818.409423828125
48607,1,56,2,-12.5,-17.5,-12.5,-17.5,818.59228515625
48607,1,52,2,-15,-23.5,-15,-23.5,819.12628173828125
48607,1,54,2,-10,-20,-10,-20,819.59228515625
48607,1,24,2,6.5,-15,6.5,-15,821.09228515625
48607,1,31,2,10,-10,10,-10,821.50927734375
48607,1,32,2,15,-10,15,-10,821.9923095703125
48607,1,30,2,17.5,-12.5,17.5,-12.5,822.326416015625
48607,1,23,2,17.5,-17.5,17.5,-17.5,822.75927734375
48607,1,22,2,12.5,-17.5,12.5,-17.5,823.1093139648436
48607,1,25,2,10,-15,10,-15,823.326416015625
48607,1,20,2,10,-20,10,-20,823.559326171875
48607,1,19,2,15,-20,15,-20,824.12628173828125
48607,1,21,2,20,-20,20,-20,824.559326171875
48607,1,26,2,15,-15,15,-15,825.12628173828125
