subject,level,obj_ID,point_value,x,y,new_x,new_y,time
48543,1,31,2,10,-10,10,-10,968.9635009765624
48543,1,29,2,12.5,-12.5,12.5,-12.5,969.263671875
48543,1,26,2,15,-15,15,-15,969.56378173828125
48543,1,30,2,17.5,-12.5,17.5,-12.5,969.8302001953124
48543,1,32,2,15,-10,15,-10,970.06378173828125
48543,1,34,2,15,-6.5,15,-6.5,970.6304931640624
48543,1,22,2,12.5,-17.5,12.5,-17.5,971.763916015625
48543,1,20,2,10,-20,10,-20,972.06378173828125
48543,1,19,2,15,-20,15,-20,972.5631103515624
48543,1,27,2,20,-15,20,-15,973.33050537109375
48543,1,28,2,23.5,-15,23.5,-15,973.6304931640624
48543,1,33,2,20,-10,20,-10,973.9970703125
48543,1,26,2,15,-15,15,-15,974.5968017578124
48543,1,23,2,17.5,-17.5,17.5,-17.5,974.74688720703125
48543,1,18,2,15,-23.5,15,-23.5,975.34722900390625
48543,1,29,2,12.5,-12.5,12.5,-12.5,976.3970947265624
48543,1,32,2,15,-10,15,-10,976.6304931640624
48543,1,34,2,15,-6.5,15,-6.5,976.9638061523436
48543,1,31,2,10,-10,10,-10,977.2625732421876
48543,1,22,2,12.5,-17.5,12.5,-17.5,977.780517578125
48543,1,25,2,10,-15,10,-15,978.19708251953125
48543,1,30,2,17.5,-12.5,17.5,-12.5,978.83050537109375
48543,1,27,2,20,-15,20,-15,979.08062744140625
48543,1,21,2,20,-20,20,-20,979.4638061523436
48543,1,20,2,10,-20,10,-20,980.34710693359375
48543,1,24,2,6.5,-15,6.5,-15,980.846923828125
48543,1,26,2,15,-15,15,-15,981.36376953125
48543,1,23,2,17.5,-17.5,17.5,-17.5,981.58050537109375
48543,1,19,2,15,-20,15,-20,981.89691162109375
48543,1,18,2,15,-23.5,15,-23.5,982.04718017578125
48543,1,28,2,23.5,-15,23.5,-15,982.663818359375
48543,1,32,2,15,-10,15,-10,983.4472045898436
48543,1,33,2,20,-10,20,-10,983.647216796875
48543,1,34,2,15,-6.5,15,-6.5,984.09710693359375
48543,1,30,2,17.5,-12.5,17.5,-12.5,984.59710693359375
48543,1,29,2,12.5,-12.5,12.5,-12.5,985.0302734375
48543,1,31,2,10,-10,10,-10,985.8970947265624
48543,1,26,2,15,-15,15,-15,986.6972045898436
48543,1,22,2,12.5,-17.5,12.5,-17.5,986.93048095703125
48543,1,25,2,10,-15,10,-15,987.297119140625
48543,1,24,2,6.5,-15,6.5,-15,987.86376953125
48543,1,20,2,10,-20,10,-20,988.2802124023436
48543,1,19,2,15,-20,15,-20,988.64691162109375
48543,1,21,2,20,-20,20,-20,989.1304931640624
48543,1,23,2,17.5,-17.5,17.5,-17.5,989.26348876953125
48543,1,27,2,20,-15,20,-15,989.5303955078124
48543,1,28,2,23.5,-15,23.5,-15,989.84710693359375
48543,1,30,2,17.5,-12.5,17.5,-12.5,990.280517578125
48543,1,33,2,20,-10,20,-10,990.6968994140624
48543,1,32,2,15,-10,15,-10,991.430419921875
48543,1,31,2,10,-10,10,-10,991.84722900390625
48543,1,25,2,10,-15,10,-15,992.33038330078125
48543,1,26,2,15,-15,15,-15,992.68048095703125
48543,1,29,2,12.5,-12.5,12.5,-12.5,993.047119140625
48543,1,22,2,12.5,-17.5,12.5,-17.5,993.146728515625
48543,1,19,2,15,-20,15,-20,993.663818359375
48543,1,18,2,15,-23.5,15,-23.5,993.86376953125
48543,1,20,2,10,-20,10,-20,994.2470703125
48543,1,24,2,6.5,-15,6.5,-15,994.74639892578125
48543,1,27,2,20,-15,20,-15,995.88037109375
48543,1,21,2,20,-20,20,-20,996.2802124023436
48543,1,23,2,17.5,-17.5,17.5,-17.5,996.34722900390625
48543,1,26,2,15,-15,15,-15,997.7633056640624
48543,1,30,2,17.5,-12.5,17.5,-12.5,997.96368408203125
48543,1,33,2,20,-10,20,-10,998.2470703125
48543,1,34,2,15,-6.5,15,-6.5,998.64691162109375
48543,1,32,2,15,-10,15,-10,998.780517578125
48543,1,22,2,12.5,-17.5,12.5,-17.5,999.4971923828124
48543,1,25,2,10,-15,10,-15,999.68011474609375
48543,1,29,2,12.5,-12.5,12.5,-12.5,999.89678955078125
48543,1,19,2,15,-20,15,-20,1001.14697265625
48543,1,23,2,17.5,-17.5,17.5,-17.5,1001.39599609375
48543,1,27,2,20,-15,20,-15,1001.8300170898438
48543,1,28,2,23.5,-15,23.5,-15,1002.1300048828124
48543,1,26,2,15,-15,15,-15,1002.8800048828124
48543,1,21,2,20,-20,20,-20,1003.3800048828124
48543,1,22,2,12.5,-17.5,12.5,-17.5,1004.531005859375
48543,1,25,2,10,-15,10,-15,1004.697021484375
48543,1,24,2,6.5,-15,6.5,-15,1004.9299926757813
48543,1,31,2,10,-10,10,-10,1005.4639892578124
48543,1,32,2,15,-10,15,-10,1005.9299926757813
48543,1,30,2,17.5,-12.5,17.5,-12.5,1006.22998046875
48543,1,23,2,17.5,-17.5,17.5,-17.5,1006.6640014648438
48543,1,19,2,15,-20,15,-20,1006.947021484375
48543,1,28,2,20,-15,23.5,-15,1007.8469848632813
48543,1,27,2,20,-15,20,-15,1007.864013671875
48543,1,33,2,20,-10,20,-10,1008.39697265625
48543,1,26,2,15,-15,15,-15,1009.0800170898438
48543,1,21,2,20,-20,20,-20,1009.6799926757813
48543,1,18,2,15,-23.5,15,-23.5,1009.97998046875
48543,1,19,2,12.5,-17.5,15,-20,1010.364013671875
48543,1,22,2,12.5,-17.5,12.5,-17.5,1010.3800048828124
48543,1,25,2,10,-15,10,-15,1010.6799926757813
48543,1,29,2,12.5,-12.5,12.5,-12.5,1010.9630126953124
48543,1,32,2,15,-10,15,-10,1011.3300170898438
48543,1,34,2,15,-6.5,15,-6.5,1011.47998046875
48543,1,30,2,17.5,-12.5,17.5,-12.5,1012.1300048828124
48543,1,23,2,17.5,-17.5,17.5,-17.5,1012.6300048828124
48543,1,19,2,15,-20,15,-20,1012.8469848632813
48543,1,27,2,20,-15,20,-15,1013.97998046875
48543,1,28,2,23.5,-15,23.5,-15,1014.2639770507813
48543,1,33,2,20,-10,20,-10,1014.4970092773438
48543,1,26,2,15,-15,15,-15,1015.97998046875
48543,1,22,2,12.5,-17.5,12.5,-17.5,1016.2630004882813
48543,1,25,2,10,-15,10,-15,1016.531005859375
48543,1,31,2,10,-10,10,-10,1016.9810180664064
48543,1,32,2,15,-10,15,-10,1017.3469848632813
48543,1,30,2,17.5,-12.5,17.5,-12.5,1017.56298828125
48543,1,29,2,12.5,-12.5,12.5,-12.5,1017.8300170898438
48543,1,19,2,15,-20,15,-20,1018.2969970703124
48543,1,21,2,20,-20,20,-20,1018.72998046875
48543,1,23,2,17.5,-17.5,17.5,-17.5,1018.7639770507813
48543,1,27,2,20,-15,20,-15,1020.280029296875
48543,1,28,2,23.5,-15,23.5,-15,1020.6640014648438
48543,1,33,2,20,-10,20,-10,1021.0640258789064
48543,1,26,2,15,-15,15,-15,1021.8469848632813
48543,1,22,2,12.5,-17.5,12.5,-17.5,1022.0800170898438
48543,1,25,2,10,-15,10,-15,1022.2470092773438
48543,1,31,2,10,-10,10,-10,1022.6799926757813
48543,1,29,2,12.5,-12.5,12.5,-12.5,1022.8469848632813
