subject,level,obj_ID,point_value,x,y,new_x,new_y,time
49024,1,49,2,-15,10,-15,10,272.28271484375
49024,1,51,2,-15,6.5,-15,6.5,272.3494873046875
49024,1,47,2,-17.5,12.5,-17.5,12.5,272.71630859375
49024,1,40,2,-17.5,17.5,-17.5,17.5,273.1513977050781
49024,1,36,2,-15,20,-15,20,273.4328918457031
49024,1,39,2,-12.5,17.5,-12.5,17.5,273.8163146972656
49024,1,37,2,-10,20,-10,20,273.8503112792969
49024,1,42,2,-10,15,-10,15,274.0664978027344
49024,1,46,2,-12.5,12.5,-12.5,12.5,274.26629638671875
49024,1,48,2,-10,10,-10,10,274.4661865234375
49024,1,50,2,-20,10,-20,10,275.0828857421875
49024,1,44,2,-20,15,-20,15,275.54998779296875
49024,1,38,2,-20,20,-20,20,275.9660949707031
49024,1,43,2,-15,15,-15,15,276.71600341796875
49024,1,41,2,-6.5,15,-6.5,15,277.3822937011719
49024,1,7,2,6.5,15,6.5,15,278.4660949707031
49024,1,8,2,10,15,10,15,278.76580810546875
49024,1,12,2,12.5,12.5,12.5,12.5,278.9660949707031
49024,1,9,2,15,15,15,15,279.1828918457031
49024,1,6,2,17.5,17.5,17.5,17.5,279.4827880859375
49024,1,2,2,15,20,15,20,279.70098876953125
49024,1,4,2,20,20,20,20,279.7502136230469
49024,1,11,2,23.5,15,23.5,15,280.2659912109375
49024,1,16,2,20,10,20,10,280.8663024902344
49024,1,13,2,17.5,12.5,17.5,12.5,281.0663146972656
49024,1,5,2,12.5,17.5,12.5,17.5,281.8662109375
49024,1,3,2,10,20,10,20,282.0657043457031
49024,1,14,2,10,10,10,10,282.7499084472656
49024,1,17,2,15,6.5,15,6.5,283.2828063964844
49024,1,34,2,15,-6.5,15,-6.5,284.41619873046875
49024,1,32,2,15,-10,15,-10,284.71630859375
49024,1,26,2,15,-15,15,-15,285.1496887207031
49024,1,19,2,15,-20,15,-20,285.55010986328125
49024,1,18,2,15,-23.5,15,-23.5,285.81610107421875
49024,1,21,2,20,-20,20,-20,286.2666015625
49024,1,27,2,20,-15,20,-15,286.7001037597656
49024,1,33,2,20,-10,20,-10,287.1328125
49024,1,30,2,17.5,-12.5,17.5,-12.5,287.7001037597656
49024,1,23,2,17.5,-17.5,17.5,-17.5,288.06610107421875
49024,1,28,2,23.5,-15,23.5,-15,289
49024,1,25,2,10,-15,10,-15,290.0827941894531
49024,1,24,2,6.5,-15,6.5,-15,290.3828125
49024,1,20,2,10,-20,10,-20,290.9830017089844
49024,1,19,2,15,-20,15,-20,291.4002990722656
49024,1,26,2,15,-15,15,-15,291.71600341796875
49024,1,32,2,15,-10,15,-10,292.16619873046875
49024,1,34,2,15,-6.5,15,-6.5,292.4660949707031
49024,1,31,2,10,-10,10,-10,293.09979248046875
49024,1,22,2,12.5,-17.5,12.5,-17.5,293.80010986328125
49024,1,18,2,15,-23.5,15,-23.5,294.3658142089844
49024,1,21,2,20,-20,20,-20,295.3829040527344
49024,1,27,2,20,-15,20,-15,295.8002014160156
49024,1,33,2,20,-10,20,-10,296.23309326171875
