subject,level,obj_ID,point_value,x,y,new_x,new_y,time
48604,1,34,2,15,-6.5,15,-6.5,753.7025146484375
48604,1,32,2,15,-10,15,-10,754.0028076171875
48604,1,33,2,20,-10,20,-10,754.26898193359375
48604,1,30,2,17.5,-12.5,17.5,-12.5,754.30242919921875
48604,1,27,2,20,-15,20,-15,754.5858764648436
48604,1,23,2,17.5,-17.5,17.5,-17.5,754.8861083984375
48604,1,22,2,12.5,-17.5,12.5,-17.5,755.3026733398436
48604,1,25,2,10,-15,10,-15,755.55291748046875
48604,1,24,2,6.5,-15,6.5,-15,755.8861083984375
48604,1,58,2,-6.5,-15,-6.5,-15,757.00238037109375
48604,1,63,2,-12.5,-12.5,-12.5,-12.5,757.5194702148436
48604,1,66,2,-15,-10,-15,-10,757.78631591796875
48604,1,64,2,-17.5,-12.5,-17.5,-12.5,757.986083984375
48604,1,61,2,-20,-15,-20,-15,758.2528076171875
48604,1,57,2,-17.5,-17.5,-17.5,-17.5,758.6029052734375
48604,1,56,2,-12.5,-17.5,-12.5,-17.5,759.002685546875
48604,1,54,2,-10,-20,-10,-20,759.38623046875
48604,1,20,2,10,-20,10,-20,760.91961669921875
48604,1,19,2,15,-20,15,-20,761.36981201171875
48604,1,21,2,20,-20,20,-20,761.7860717773436
48604,1,23,2,17.5,-17.5,17.5,-17.5,762.11962890625
48604,1,27,2,20,-15,20,-15,762.15301513671875
48604,1,30,2,17.5,-12.5,17.5,-12.5,762.3695068359375
48604,1,33,2,20,-10,20,-10,762.60272216796875
48604,1,34,2,15,-6.5,15,-6.5,762.9697265625
48604,1,32,2,15,-10,15,-10,763.00311279296875
48604,1,29,2,12.5,-12.5,12.5,-12.5,763.28631591796875
48604,1,25,2,10,-15,10,-15,763.56951904296875
48604,1,24,2,6.5,-15,6.5,-15,763.802978515625
48604,1,58,2,-6.5,-15,-6.5,-15,765.20257568359375
48604,1,59,2,-10,-15,-10,-15,765.486328125
48604,1,63,2,-12.5,-12.5,-12.5,-12.5,765.76898193359375
48604,1,64,2,-17.5,-12.5,-17.5,-12.5,766.302978515625
48604,1,62,2,-23.5,-15,-23.5,-15,766.8529052734375
48604,1,57,2,-17.5,-17.5,-17.5,-17.5,767.41961669921875
48604,1,53,2,-15,-20,-15,-20,767.7689208984375
48604,1,54,2,-10,-20,-10,-20,768.11981201171875
48604,1,20,2,10,-20,10,-20,769.81982421875
48604,1,19,2,15,-20,15,-20,770.25311279296875
48604,1,23,2,17.5,-17.5,17.5,-17.5,770.50311279296875
48604,1,27,2,20,-15,20,-15,770.7860107421875
48604,1,30,2,17.5,-12.5,17.5,-12.5,770.95281982421875
48604,1,29,2,12.5,-12.5,12.5,-12.5,771.35308837890625
48604,1,31,2,10,-10,10,-10,771.602783203125
48604,1,34,2,15,-6.5,15,-6.5,771.9697875976564
48604,1,32,2,15,-10,15,-10,772.06982421875
48604,1,26,2,15,-15,15,-15,772.519775390625
48604,1,22,2,12.5,-17.5,12.5,-17.5,772.81988525390625
48604,1,25,2,10,-15,10,-15,772.90301513671875
48604,1,24,2,6.5,-15,6.5,-15,773.21990966796875
48604,1,54,2,-10,-20,-10,-20,774.669921875
48604,1,53,2,-15,-20,-15,-20,775.1029052734375
48604,1,57,2,-17.5,-17.5,-17.5,-17.5,775.35302734375
48604,1,64,2,-17.5,-12.5,-17.5,-12.5,775.7196044921875
48604,1,66,2,-15,-10,-15,-10,775.9696044921875
48604,1,63,2,-12.5,-12.5,-12.5,-12.5,776.16961669921875
48604,1,60,2,-15,-15,-15,-15,776.48651123046875
48604,1,61,2,-20,-15,-20,-15,776.98651123046875
48604,1,56,2,-12.5,-17.5,-12.5,-17.5,777.2197265625
48604,1,58,2,-6.5,-15,-6.5,-15,777.8701171875
48604,1,59,2,-10,-15,-10,-15,778.1693115234375
48604,1,65,2,-10,-10,-10,-10,778.35302734375
48604,1,68,2,-15,-6.5,-15,-6.5,778.78631591796875
48604,1,51,2,-15,6.5,-15,6.5,780.2196044921875
48604,1,47,2,-17.5,12.5,-17.5,12.5,780.73681640625
48604,1,40,2,-17.5,17.5,-17.5,17.5,781.169677734375
48604,1,36,2,-15,20,-15,20,781.50341796875
48604,1,37,2,-10,20,-10,20,781.9365234375
48604,1,39,2,-12.5,17.5,-12.5,17.5,781.9697875976564
48604,1,42,2,-10,15,-10,15,782.20343017578125
48604,1,46,2,-12.5,12.5,-12.5,12.5,782.4033813476564
48604,1,49,2,-15,10,-15,10,782.68670654296875
48604,1,43,2,-15,15,-15,15,783.1201171875
48604,1,7,2,6.5,15,6.5,15,785.23681640625
48604,1,8,2,10,15,10,15,785.53668212890625
48604,1,3,2,10,20,10,20,785.75341796875
48604,1,2,2,15,20,15,20,786.06951904296875
48604,1,10,2,20,15,20,15,786.68682861328125
48604,1,16,2,20,10,20,10,787.0869140625
48604,1,15,2,15,10,15,10,787.3192749023436
48604,1,12,2,12.5,12.5,12.5,12.5,787.72021484375
48604,1,9,2,15,15,15,15,788.13702392578125
48604,1,5,2,12.5,17.5,12.5,17.5,788.169921875
48604,1,34,2,15,-6.5,15,-6.5,790.36981201171875
48604,1,32,2,15,-10,15,-10,790.669921875
48604,1,30,2,17.5,-12.5,17.5,-12.5,790.88671875
48604,1,26,2,15,-15,15,-15,791.0869140625
48604,1,22,2,12.5,-17.5,12.5,-17.5,791.369873046875
48604,1,19,2,15,-20,15,-20,791.78668212890625
48604,1,18,2,15,-23.5,15,-23.5,791.96990966796875
48604,1,21,2,20,-20,20,-20,792.28668212890625
48604,1,27,2,20,-15,20,-15,792.6699829101564
48604,1,29,2,12.5,-12.5,12.5,-12.5,793.20367431640625
48604,1,25,2,10,-15,10,-15,793.419677734375
48604,1,24,2,6.5,-15,6.5,-15,793.70361328125
48604,1,58,2,-6.5,-15,-6.5,-15,794.88702392578125
48604,1,59,2,-10,-15,-10,-15,795.17022705078125
48604,1,63,2,-12.5,-12.5,-12.5,-12.5,795.4199829101564
48604,1,60,2,-15,-15,-15,-15,795.78668212890625
48604,1,64,2,-17.5,-12.5,-17.5,-12.5,795.8203125
48604,1,57,2,-17.5,-17.5,-17.5,-17.5,796.03662109375
48604,1,55,2,-20,-20,-20,-20,796.3203125
48604,1,53,2,-15,-20,-15,-20,796.83660888671875
48604,1,56,2,-12.5,-17.5,-12.5,-17.5,797.1699829101564
48604,1,66,2,-15,-10,-15,-10,797.82000732421875
48604,1,68,2,-15,-6.5,-15,-6.5,798.12042236328125
48604,1,51,2,-15,6.5,-15,6.5,799.20343017578125
48604,1,49,2,-15,10,-15,10,799.50372314453125
48604,1,43,2,-15,15,-15,15,799.92041015625
48604,1,39,2,-12.5,17.5,-12.5,17.5,800.17041015625
48604,1,37,2,-10,20,-10,20,800.48712158203125
48604,1,7,2,6.5,15,6.5,15,801.8867797851564
48604,1,8,2,10,15,10,15,802.17041015625
48604,1,5,2,10,20,12.5,17.5,802.40386962890625
48604,1,3,2,10,20,10,20,802.42010498046875
48604,1,2,2,15,20,15,20,802.7031860351564
48604,1,6,2,17.5,17.5,17.5,17.5,802.97052001953125
48604,1,13,2,17.5,12.5,17.5,12.5,803.3870849609375
48604,1,9,2,15,15,15,15,803.43707275390625
48604,1,15,2,15,10,15,10,803.6361083984375
48604,1,12,2,12.5,12.5,12.5,12.5,803.8704833984375
48604,1,17,2,15,6.5,15,6.5,803.986328125
48604,1,34,2,15,-6.5,15,-6.5,805.20391845703125
48604,1,32,2,15,-10,15,-10,805.48651123046875
48604,1,29,2,12.5,-12.5,12.5,-12.5,805.78662109375
48604,1,25,2,10,-15,10,-15,806.0869140625
48604,1,22,2,12.5,-17.5,12.5,-17.5,806.37042236328125
48604,1,19,2,15,-20,15,-20,806.67071533203125
48604,1,18,2,15,-23.5,15,-23.5,806.8701171875
48604,1,21,2,20,-20,20,-20,807.13751220703125
48604,1,27,2,20,-15,20,-15,807.47021484375
48604,1,30,2,17.5,-12.5,17.5,-12.5,807.7373046875
48604,1,26,2,15,-15,15,-15,807.92071533203125
48604,1,23,2,17.5,-17.5,17.5,-17.5,808.00390625
48604,1,24,2,6.5,-15,6.5,-15,808.71990966796875
48604,1,58,2,-6.5,-15,-6.5,-15,809.83721923828125
48604,1,59,2,-10,-15,-10,-15,810.13720703125
48604,1,63,2,-12.5,-12.5,-12.5,-12.5,810.38641357421875
48604,1,64,2,-17.5,-12.5,-17.5,-12.5,810.82061767578125
48604,1,61,2,-20,-15,-20,-15,811.03741455078125
48604,1,57,2,-17.5,-17.5,-17.5,-17.5,811.1876220703125
48604,1,53,2,-15,-20,-15,-20,811.53741455078125
48604,1,56,2,-12.5,-17.5,-12.5,-17.5,811.88751220703125
48604,1,60,2,-15,-15,-15,-15,812.3037719726564
48604,1,66,2,-15,-10,-15,-10,812.5872802734375
48604,1,68,2,-15,-6.5,-15,-6.5,812.88720703125
48604,1,51,2,-15,6.5,-15,6.5,814.00421142578125
48604,1,49,2,-15,10,-15,10,814.3206787109375
48604,1,47,2,-17.5,12.5,-17.5,12.5,814.53741455078125
48604,1,43,2,-15,15,-15,15,814.7374267578125
48604,1,44,2,-20,15,-20,15,814.9871826171875
48604,1,36,2,-15,20,-15,20,815.32061767578125
48604,1,37,2,-10,20,-10,20,815.7708740234375
48604,1,41,2,-6.5,15,-6.5,15,816.2031860351564
48604,1,7,2,6.5,15,6.5,15,817.27081298828125
48604,1,8,2,10,15,10,15,817.5709228515625
48604,1,5,2,12.5,17.5,12.5,17.5,817.8037719726564
48604,1,2,2,15,20,15,20,818.0872802734375
48604,1,4,2,20,20,20,20,818.50421142578125
48604,1,10,2,20,15,20,15,818.7877197265625
48604,1,13,2,17.5,12.5,17.5,12.5,819.0205078125
48604,1,15,2,15,10,15,10,819.3043212890625
48604,1,17,2,15,6.5,15,6.5,819.8043212890625
48604,1,34,2,15,-6.5,15,-6.5,821.103515625
48604,1,32,2,15,-10,15,-10,821.3875732421875
48604,1,30,2,17.5,-12.5,17.5,-12.5,821.6707763671875
48604,1,27,2,20,-15,20,-15,821.97088623046875
48604,1,23,2,17.5,-17.5,17.5,-17.5,822.1710205078125
48604,1,19,2,15,-20,15,-20,822.4376220703125
48604,1,20,2,10,-20,10,-20,822.90411376953125
48604,1,22,2,12.5,-17.5,12.5,-17.5,822.98760986328125
48604,1,25,2,10,-15,10,-15,823.17071533203125
48604,1,29,2,12.5,-12.5,12.5,-12.5,823.3875732421875
48604,1,26,2,15,-15,15,-15,823.4874267578125
48604,1,58,2,-6.5,-15,-6.5,-15,825.7877197265625
48604,1,59,2,-10,-15,-10,-15,825.9376220703125
48604,1,63,2,-12.5,-12.5,-12.5,-12.5,826.23760986328125
48604,1,60,2,-15,-15,-15,-15,826.38751220703125
48604,1,64,2,-17.5,-12.5,-17.5,-12.5,826.6207275390625
48604,1,61,2,-20,-15,-20,-15,826.8209228515625
48604,1,57,2,-17.5,-17.5,-17.5,-17.5,826.9210205078125
48604,1,53,2,-15,-20,-15,-20,827.17071533203125
48604,1,54,2,-12.5,-17.5,-10,-20,827.5706787109375
48604,1,56,2,-12.5,-17.5,-12.5,-17.5,827.58660888671875
48604,1,66,2,-15,-10,-15,-10,828.30450439453125
48604,1,68,2,-15,-6.5,-15,-6.5,828.68731689453125
48604,1,51,2,-15,6.5,-15,6.5,829.80438232421875
48604,1,49,2,-15,10,-15,10,830.1041259765625
48604,1,47,2,-17.5,12.5,-17.5,12.5,830.3375244140625
48604,1,44,2,-20,15,-20,15,830.68780517578125
48604,1,40,2,-17.5,17.5,-17.5,17.5,831.00421142578125
48604,1,38,2,-20,20,-20,20,831.03778076171875
48604,1,36,2,-15,20,-15,20,831.2711181640625
48604,1,37,2,-10,20,-10,20,831.6876220703125
48604,1,39,2,-12.5,17.5,-12.5,17.5,831.81988525390625
48604,1,43,2,-15,15,-15,15,832.07110595703125
48604,1,46,2,-12.5,12.5,-12.5,12.5,832.43780517578125
48604,1,7,2,6.5,15,6.5,15,834.0374755859375
48604,1,8,2,10,15,10,15,834.3380126953125
48604,1,5,2,12.5,17.5,12.5,17.5,834.6212158203125
48604,1,2,2,15,20,15,20,834.92120361328125
48604,1,4,2,20,20,20,20,835.38787841796875
48604,1,6,2,17.5,17.5,17.5,17.5,835.5880126953125
48604,1,9,2,15,15,15,15,835.87078857421875
48604,1,13,2,17.5,12.5,17.5,12.5,836.00457763671875
48604,1,16,2,20,10,20,10,836.3380126953125
48604,1,34,2,15,-6.5,15,-6.5,837.9033813476564
48604,1,32,2,15,-10,15,-10,838.1881103515625
48604,1,29,2,12.5,-12.5,12.5,-12.5,838.4879150390625
48604,1,25,2,10,-15,10,-15,838.7880249023436
48604,1,22,2,12.5,-17.5,12.5,-17.5,838.9041748046875
48604,1,19,2,15,-20,15,-20,839.1378173828125
48604,1,23,2,17.5,-17.5,17.5,-17.5,839.47137451171875
48604,1,21,2,20,-20,20,-20,839.5048217773436
48604,1,27,2,20,-15,20,-15,839.73712158203125
48604,1,30,2,17.5,-12.5,17.5,-12.5,840.07098388671875
48604,1,26,2,15,-15,15,-15,840.3378295898436
48604,1,24,2,6.5,-15,6.5,-15,841.08770751953125
48604,1,54,2,-10,-20,-10,-20,842.5380859375
48604,1,56,2,-12.5,-17.5,-12.5,-17.5,842.72137451171875
48604,1,53,2,-15,-20,-15,-20,842.92138671875
48604,1,57,2,-17.5,-17.5,-17.5,-17.5,843.1881103515625
48604,1,61,2,-20,-15,-20,-15,843.4871826171875
48604,1,64,2,-17.5,-12.5,-17.5,-12.5,843.67047119140625
48604,1,63,2,-12.5,-12.5,-12.5,-12.5,844.02117919921875
48604,1,60,2,-15,-15,-15,-15,844.47137451171875
48604,1,66,2,-15,-10,-15,-10,845.2382202148436
48604,1,68,2,-15,-6.5,-15,-6.5,845.57061767578125
48604,1,51,2,-15,6.5,-15,6.5,846.68707275390625
48604,1,49,2,-15,10,-15,10,846.98797607421875
48604,1,47,2,-17.5,12.5,-17.5,12.5,847.18780517578125
48604,1,44,2,-20,15,-20,15,847.4713134765625
48604,1,40,2,-17.5,17.5,-17.5,17.5,847.62127685546875
48604,1,43,2,-15,15,-15,15,847.6715087890625
48604,1,39,2,-12.5,17.5,-12.5,17.5,847.88818359375
48604,1,42,2,-10,15,-10,15,848.0872802734375
48604,1,41,2,-6.5,15,-6.5,15,848.3875732421875
48604,1,7,2,6.5,15,6.5,15,849.4716186523436
48604,1,8,2,10,15,10,15,849.73828125
48604,1,5,2,12.5,17.5,12.5,17.5,849.98797607421875
48604,1,2,2,15,20,15,20,850.2382202148436
48604,1,4,2,20,20,20,20,850.7050170898436
48604,1,6,2,17.5,17.5,17.5,17.5,850.77117919921875
48604,1,10,2,20,15,20,15,850.9716186523436
48604,1,13,2,17.5,12.5,17.5,12.5,851.22021484375
48604,1,15,2,15,10,15,10,851.5216064453125
48604,1,17,2,15,6.5,15,6.5,851.80450439453125
48604,1,34,2,15,-6.5,15,-6.5,853.0214233398436
48604,1,32,2,15,-10,15,-10,853.3046875
48604,1,30,2,17.5,-12.5,17.5,-12.5,853.5050048828125
48604,1,27,2,20,-15,20,-15,853.78790283203125
48604,1,23,2,17.5,-17.5,17.5,-17.5,854.08831787109375
48604,1,19,2,15,-20,15,-20,854.37127685546875
48604,1,18,2,15,-23.5,15,-23.5,854.58831787109375
48604,1,20,2,10,-20,10,-20,854.92132568359375
48604,1,22,2,10,-15,12.5,-17.5,855.2880859375
48604,1,25,2,10,-15,10,-15,855.3048095703125
48604,1,26,2,15,-15,15,-15,855.5216064453125
48604,1,31,2,10,-10,10,-10,856.5048217773436
48604,1,58,2,-6.5,-15,-6.5,-15,858.03790283203125
48604,1,59,2,-10,-15,-10,-15,858.32171630859375
48604,1,56,2,-12.5,-17.5,-12.5,-17.5,858.57171630859375
48604,1,53,2,-15,-20,-15,-20,858.83831787109375
48604,1,55,2,-20,-20,-20,-20,859.271484375
48604,1,57,2,-17.5,-17.5,-17.5,-17.5,859.30511474609375
48604,1,61,2,-20,-15,-20,-15,859.505126953125
48604,1,64,2,-17.5,-12.5,-17.5,-12.5,859.7382202148436
48604,1,67,2,-20,-10,-20,-10,860.0048217773436
48604,1,68,2,-15,-6.5,-15,-6.5,860.48828125
48604,1,66,2,-15,-10,-15,-10,860.6718139648436
48604,1,63,2,-12.5,-12.5,-12.5,-12.5,860.9218139648436
48604,1,60,2,-15,-15,-15,-15,861.105224609375
48604,1,65,2,-10,-10,-10,-10,861.488525390625
48604,1,48,2,-10,10,-10,10,863.23828125
48604,1,7,2,6.5,15,6.5,15,864.705322265625
48604,1,8,2,10,15,10,15,865.0048828125
48604,1,5,2,12.5,17.5,12.5,17.5,865.28851318359375
48604,1,2,2,15,20,15,20,865.588623046875
48604,1,4,2,20,20,20,20,866.0722045898436
48604,1,6,2,17.5,17.5,17.5,17.5,866.28851318359375
48604,1,9,2,15,15,15,15,866.53851318359375
48604,1,12,2,12.5,12.5,12.5,12.5,866.838623046875
48604,1,14,2,10,10,10,10,867.13848876953125
48604,1,17,2,15,6.5,15,6.5,867.57147216796875
48604,1,34,2,15,-6.5,15,-6.5,869.072021484375
48604,1,32,2,15,-10,15,-10,869.3720092773436
48604,1,29,2,12.5,-12.5,12.5,-12.5,869.671875
48604,1,25,2,10,-15,10,-15,869.9384155273436
48604,1,22,2,12.5,-17.5,12.5,-17.5,870.072021484375
48604,1,19,2,15,-20,15,-20,870.48858642578125
48604,1,23,2,17.5,-17.5,17.5,-17.5,870.88848876953125
48604,1,26,2,17.5,-12.5,15,-15,871.28851318359375
48604,1,30,2,17.5,-12.5,17.5,-12.5,871.30511474609375
48604,1,24,2,6.5,-15,6.5,-15,872.0723876953125
48604,1,31,2,10,-10,10,-10,872.23748779296875
48604,1,27,2,20,-15,20,-15,873.08837890625
48604,1,58,2,-6.5,-15,-6.5,-15,875.22210693359375
48604,1,59,2,-10,-15,-10,-15,875.521484375
48604,1,63,2,-12.5,-12.5,-12.5,-12.5,875.788818359375
48604,1,66,2,-15,-10,-15,-10,876.0722045898436
48604,1,64,2,-17.5,-12.5,-17.5,-12.5,876.22198486328125
48604,1,60,2,-15,-15,-15,-15,876.28851318359375
48604,1,57,2,-17.5,-17.5,-17.5,-17.5,876.489013671875
48604,1,55,2,-20,-20,-20,-20,876.88812255859375
48604,1,62,2,-23.5,-15,-23.5,-15,877.471923828125
48604,1,61,2,-20,-15,-20,-15,877.6055297851564
48604,1,67,2,-20,-10,-20,-10,877.88848876953125
48604,1,56,2,-12.5,-17.5,-12.5,-17.5,878.888671875
48604,1,53,2,-15,-20,-15,-20,879.1055297851564
48604,1,52,2,-15,-23.5,-15,-23.5,879.40582275390625
48604,1,54,2,-10,-20,-10,-20,879.6884765625
48604,1,65,2,-10,-10,-10,-10,880.52191162109375
48604,1,24,2,6.5,-15,6.5,-15,881.8389282226564
48604,1,25,2,10,-15,10,-15,882.172119140625
48604,1,29,2,12.5,-12.5,12.5,-12.5,882.40557861328125
48604,1,32,2,15,-10,15,-10,882.70562744140625
48604,1,30,2,17.5,-12.5,17.5,-12.5,883.072021484375
48604,1,26,2,15,-15,15,-15,883.30517578125
48604,1,23,2,17.5,-17.5,17.5,-17.5,883.52227783203125
48604,1,21,2,20,-20,20,-20,883.839111328125
48604,1,19,2,15,-20,15,-20,884.188720703125
48604,1,27,2,20,-15,20,-15,884.7382202148436
48604,1,20,2,10,-20,10,-20,885.62237548828125
48604,1,58,2,-6.5,-15,-6.5,-15,887.07208251953125
48604,1,59,2,-10,-15,-10,-15,887.33770751953125
