subject,level,x,y,rotation,time
1,_level_9,0,0,180,340.95269775390625
1,_level_9,0,0,180,341.1700134277344
1,_level_9,0,0,180,341.0692138671875
1,_level_9,0,0,180,341.28741455078125
1,_level_9,0,0,180,341.4031066894531
1,_level_9,0,0,180,341.50390625
1,_level_9,0,0,180,341.6195983886719
1,_level_9,0,0,180,341.71990966796875
1,_level_9,0,0,180,341.8362121582031
1,_level_9,0,0,180,341.9523010253906
1,_level_9,0,0,180,342.0523986816406
1,_level_9,-0.15929600596427917,-0.17951199412345886,222,342.1528015136719
1,_level_9,1.2807029485702515,-0.17951199412345886,90,342.269287109375
1,_level_9,2.720702886581421,-0.17951199412345886,90,342.3855895996094
1,_level_9,4.160704135894775,-0.17951199412345886,90,342.50250244140625
1,_level_9,5.360702991485596,-0.17951199412345886,90,342.61871337890625
1,_level_9,6.5607008934021,-0.17951199412345886,90,342.7193908691406
1,_level_9,8.000699996948242,-0.17951199412345886,90,342.83551025390625
1,_level_9,9.401954650878906,-0.46363210678100586,112,342.9519958496094
1,_level_9,10.485329627990723,-1.3785409927368164,144,343.06890869140625
1,_level_9,11.105219841003418,-2.6738569736480713,161,343.1852111816406
1,_level_9,11.166569709777832,-3.8662149906158447,180,343.2856140136719
1,_level_9,12.366570472717285,-4.106215000152588,90,353.681884765625
1,_level_9,13.566570281982422,-4.106215000152588,90,353.78338623046875
1,_level_9,14.766570091247559,-4.106215000152588,90,353.8992004394531
1,_level_9,15.937700271606445,-4.350203990936279,109,353.9997863769531
1,_level_9,17.046470642089844,-5.239823818206787,144,354.1159973144531
1,_level_9,17.31829071044922,-6.3700151443481445,184,354.2323913574219
1,_level_9,16.93621063232422,-7.751049995422363,203,354.3482971191406
1,_level_9,16.411779403686523,-8.829764366149902,203,354.4486999511719
1,_level_9,15.739910125732422,-10.097769737243652,214,354.5660095214844
1,_level_9,14.787420272827148,-11.175069808959961,225,354.6820983886719
1,_level_9,13.938899993896484,-12.023599624633789,225,354.78289794921875
1,_level_9,13.090370178222656,-12.872130393981934,225,354.898193359375
1,_level_9,12.241840362548828,-13.720649719238281,225,354.9988098144531
1,_level_9,11.600910186767578,-14.891480445861816,174,355.1158142089844
1,_level_9,11.900879859924316,-16.04952049255371,158,355.2160949707031
1,_level_9,12.615650177001953,-17.296220779418945,147,355.3310852050781
1,_level_9,12.473810195922852,-18.482799530029297,194,355.4317932128906
1,_level_9,11.92848014831543,-19.53959083557129,218,355.5320129394531
1,_level_9,10.919500350952148,-19.770700454711914,301,355.6481018066406
1,_level_9,11.523819923400879,-18.743879318237305,37,355.7486877441406
1,_level_9,12.445619583129883,-17.637910842895508,41,355.86529541015625
1,_level_9,13.419670104980469,-16.57781982421875,45,355.9809875488281
1,_level_9,14.26395034790039,-15.725150108337402,44,356.081787109375
1,_level_9,14.143509864807129,-14.53423023223877,349,356.181884765625
1,_level_9,13.65330982208252,-13.44495964050293,328,356.29840087890625
1,_level_9,12.537039756774902,-12.552940368652344,299,356.4147033691406
1,_level_9,11.724430084228516,-11.80282974243164,333,356.5151062011719
1,_level_9,11.923379898071289,-10.623180389404297,17,356.6151123046875
1,_level_9,12.553389549255371,-9.333897590637207,33,356.731689453125
1,_level_9,13.31149959564209,-8.406034469604492,44,356.8316955566406
1,_level_9,14.265130043029785,-7.329987049102783,37,356.9479064941406
1,_level_9,14.943169593811035,-6.064969062805176,22,357.0649108886719
1,_level_9,15.196240425109863,-4.653900146484375,3,357.18109130859375
1,_level_9,15.481249809265137,-3.490967035293579,19,357.29730224609375
1,_level_9,16.05381965637207,-2.438425064086914,33,357.39801025390625
1,_level_9,16.99703025817871,-1.3526220321655273,45,357.514404296875
1,_level_9,17.84556007385254,-0.504093587398529,45,357.6145935058594
1,_level_9,18.863800048828125,0.5141401290893555,45,357.730712890625
1,_level_9,19.88204002380371,1.5323729515075684,45,357.8471984863281
1,_level_9,20.73056983947754,2.380902051925659,45,357.94781494140625
1,_level_9,21.579099655151367,3.2294299602508545,45,358.04779052734375
1,_level_9,22.528419494628906,4.309521198272705,37,358.1636047363281
1,_level_9,23.200340270996094,5.5785088539123535,22,358.28021240234375
1,_level_9,23.432109832763672,6.753075122833252,6,358.3808898925781
1,_level_9,23.43221092224121,7.953073978424072,0,358.4967956542969
1,_level_9,23.31245994567871,9.144105911254883,349,358.5968933105469
1,_level_9,22.86833953857422,10.25648021697998,333,358.6971130371094
1,_level_9,22.33390998840332,11.328709602355957,338,358.7970886230469
1,_level_9,22.09807014465332,12.742639541625977,360,358.91339111328125
1,_level_9,22.09807014465332,13.94264030456543,360,359.01409912109375
1,_level_9,21.834609985351563,15.350959777832031,341,359.1299133300781
1,_level_9,21.287860870361328,16.41554069519043,327,359.2298889160156
1,_level_9,20.53190040588379,17.345090866088867,316,359.3306884765625
1,_level_9,19.513769149780273,18.363439559936523,315,359.4476013183594
1,_level_9,18.495529174804688,19.381669998168945,315,359.5643005371094
1,_level_9,17.62088966369629,20.202409744262695,310,359.6796875
1,_level_9,16.40138053894043,20.96303939819336,297,359.78009033203125
1,_level_9,15.254650115966797,21.30784034729004,281,359.8804016113281
1,_level_9,14.05739974975586,21.321060180664063,264,359.99700927734375
1,_level_9,12.903209686279297,21.009450912475586,248,360.0971984863281
1,_level_9,13.185779571533203,19.608999252319336,158,360.2134094238281
1,_level_9,13.855230331420898,18.336650848388672,147,360.3294982910156
1,_level_9,14.54878044128418,17.357830047607422,147,360.4298095703125
1,_level_9,14.68317985534668,15.990119934082031,191,360.54638671875
1,_level_9,14.147549629211426,14.659919738769531,209,360.66339111328125
1,_level_9,13.330780029296875,13.78773021697998,231,360.77978515625
1,_level_9,12.034290313720703,13.170809745788574,251,360.88018798828125
1,_level_9,10.849889755249023,13.006540298461914,270,360.9967956542969
1,_level_9,9.409887313842773,13.006540298461914,270,361.1127014160156
1,_level_9,7.969889163970947,13.006540298461914,270,361.22930908203125
1,_level_9,6.769889831542969,13.006540298461914,270,361.3293151855469
1,_level_9,5.569890975952148,13.006540298461914,270,361.4294128417969
1,_level_9,4.129891872406006,13.006540298461914,270,361.5459899902344
1,_level_9,2.929892063140869,13.006540298461914,270,361.6465148925781
1,_level_9,1.4898929595947266,13.006540298461914,270,361.76300048828125
1,_level_9,0.28989219665527344,13.006540298461914,270,361.8793029785156
1,_level_9,-0.9101086258888245,13.006540298461914,270,361.9796142578125
1,_level_9,-2.110106945037842,13.006540298461914,270,362.07958984375
1,_level_9,-3.3097949028015137,13.018759727478027,273,362.1798095703125
1,_level_9,-4.690818786621094,13.405759811401367,294,362.29638671875
1,_level_9,-5.902348041534424,14.176690101623535,309,362.4130859375
1,_level_9,-6.946877956390381,15.166930198669434,315,362.52880859375
1,_level_9,-7.835385799407959,15.971739768981934,309,362.62921142578125
1,_level_9,-9.07415771484375,16.69738006591797,294,362.74560546875
1,_level_9,-10.247920036315918,16.66577911376953,259,362.8460998535156
1,_level_9,-11.55735969543457,16.08715057373047,237,362.9627990722656
1,_level_9,-12.339889526367188,15.185420036315918,213,363.07940673828125
1,_level_9,-12.447879791259766,13.792110443115234,169,363.1962890625
1,_level_9,-12.218310356140137,12.3725004196167,171,363.3127136230469
1,_level_9,-11.747249603271484,11.018719673156738,153,363.4289855957031
1,_level_9,-10.920310020446777,9.844318389892578,140,363.5452880859375
1,_level_9,-9.911199569702148,8.8174285888671875,135,363.6617126464844
1,_level_9,-9.062673568725586,7.968903064727783,135,363.7620849609375
1,_level_9,-8.21414566040039,7.120375156402588,135,363.8623046875
1,_level_9,-7.3656182289123535,6.271848201751709,135,363.96270751953125
1,_level_9,-6.517092227935791,5.423320770263672,135,364.0787048339844
1,_level_9,-5.49885892868042,4.405087947845459,135,364.19500732421875
1,_level_9,-4.650331020355225,3.55656099319458,135,364.2956848144531
1,_level_9,-3.632098913192749,2.5383269786834717,135,364.41180419921875
1,_level_9,-2.7835710048675537,1.6897979974746704,135,364.51190185546875
1,_level_9,-1.9221190214157104,0.8547667860984802,132,364.61248779296875
1,_level_9,-0.9529876708984375,0.15091130137443542,121,364.7130126953125
1,_level_9,0.3800792992115021,-0.3771553039550781,104,364.8284912109375
1,_level_9,1.812417984008789,-0.47237488627433777,90,364.94580078125
1,_level_9,3.2524189949035645,-0.47237488627433777,90,365.0621032714844
1,_level_9,4.443307876586914,-0.5931658744812012,101,365.1788024902344
1,_level_9,5.7609429359436035,-1.1620179414749146,121,365.29510498046875
1,_level_9,6.645436763763428,-1.9628700017929077,142,365.39520263671875
1,_level_9,7.217072010040283,-3.014285087585449,158,365.4953918457031
1,_level_9,7.50639009475708,-4.417338848114014,177,365.61199951171875
1,_level_9,7.5426859855651855,-5.855823993682861,174,365.7283020019531
1,_level_9,7.864458084106445,-7.00724983215332,158,365.8291015625
1,_level_9,8.6079740524292,-8.235372543334961,143,365.944091796875
1,_level_9,9.194404602050781,-9.279400825500488,156,366.044189453125
1,_level_9,9.498867988586426,-10.43616008758545,171,366.14520263671875
1,_level_9,9.51329231262207,-11.634599685668945,183,366.24530029296875
1,_level_9,9.148481369018555,-13.021329879760742,202,366.3608093261719
1,_level_9,8.534733772277832,-14.050559997558594,215,366.4609069824219
1,_level_9,8.115848541259766,-15.10708999633789,177,366.5775146484375
1,_level_9,8.402976989746094,-16.26951026916504,161,366.6778869628906
1,_level_9,9.051726341247559,-17.272520065307617,139,366.7781066894531
1,_level_9,10.052539825439453,-17.924409866333008,115,366.8785095214844
1,_level_9,11.463560104370117,-17.670679092407227,71,366.994384765625
1,_level_9,11.826399803161621,-16.76728057861328,347,367.0943908691406
1,_level_9,11.404009819030762,-15.646120071411133,335,367.1947937011719
1,_level_9,11.00924015045166,-14.309920310974121,6,367.3106994628906
1,_level_9,11.353059768676758,-13.169139862060547,27,367.41119384765625
1,_level_9,12.357720375061035,-12.168919563293457,59,367.5273132324219
1,_level_9,13.499309539794922,-11.827489852905273,82,367.6278991699219
1,_level_9,14.913069725036621,-11.58141040802002,73,367.7442932128906
1,_level_9,16.190200805664063,-10.925820350646973,57,367.8611145019531
1,_level_9,16.531450271606445,-9.913763999938965,354,367.97698974609375
1,_level_9,16.087099075317383,-8.807330131530762,329,368.0776062011719
1,_level_9,14.911669731140137,-8.014389991760254,288,368.1935119628906
1,_level_9,14.02871036529541,-7.400382041931152,325,368.2937927246094
1,_level_9,14.277029991149902,-6.231103897094727,19,368.39410400390625
1,_level_9,14.785249710083008,-5.146338939666748,31,368.494384765625
1,_level_9,15.673529624938965,-4.016767978668213,44,368.610595703125
1,_level_9,16.69175910949707,-2.9985249042510986,45,368.7273864746094
1,_level_9,17.448810577392578,-2.0698130130767822,35,368.8277893066406
1,_level_9,18.076339721679688,-0.7794156074523926,19,368.9436950683594
1,_level_9,18.262250900268555,0.6418961882591248,0,369.0603942871094
1,_level_9,18.262250900268555,1.8418970108032227,0,369.1773986816406
1,_level_9,18.262250900268555,3.2818970680236816,0,369.2929992675781
1,_level_9,18.262250900268555,4.4818949699401855,0,369.3930969238281
1,_level_9,18.3543701171875,5.914607048034668,11,369.5098876953125
1,_level_9,18.5846004486084,7.0894551277160645,5,369.61029052734375
1,_level_9,18.5958194732666,8.289192199707031,0,369.71051025390625
1,_level_9,18.38755989074707,9.706043243408203,343,369.8275146484375
1,_level_9,17.733699798583984,10.984100341796875,327,369.943115234375
1,_level_9,17.481229782104492,12.086999893188477,6,370.043212890625
1,_level_9,17.631929397583008,13.267829895019531,357,370.1593017578125
1,_level_9,17.26188087463379,14.655730247497559,341,370.260009765625
1,_level_9,17.138580322265625,15.826970100402832,6,370.36029052734375
1,_level_9,17.5827693939209,16.930160522460938,35,370.47650146484375
1,_level_9,18.497190475463867,17.69239044189453,60,370.57659912109375
1,_level_9,19.910400390625,17.642730712890625,104,370.6935119628906
1,_level_9,21.22385025024414,17.065940856933594,121,370.80938720703125
1,_level_9,21.79210090637207,16.163249969482422,183,370.9100036621094
1,_level_9,21.398000717163086,14.790140151977539,206,371.0264892578125
1,_level_9,20.0922908782959,14.755149841308594,285,371.1434020996094
1,_level_9,18.988449096679688,15.22301959991455,297,371.2434997558594
1,_level_9,17.82324981689453,16.065269470214844,310,371.3601989746094
1,_level_9,16.970489501953125,16.90945053100586,315,371.4765930175781
1,_level_9,15.952249526977539,17.927690505981445,315,371.5924987792969
1,_level_9,15.879289627075195,19.049560546875,11,371.693115234375
1,_level_9,16.400230407714844,20.385690689086914,29,371.80938720703125
1,_level_9,17.14665985107422,21.617080688476563,32,371.9254150390625
1,_level_9,17.979230880737305,22.204509735107422,84,372.0259094238281
1,_level_9,18.475500106811523,20.984399795532227,180,372.1424865722656
1,_level_9,18.475500106811523,19.784400939941406,180,372.2590026855469
1,_level_9,18.463130950927734,18.584720611572266,183,372.35931396484375
1,_level_9,18.173789978027344,17.422849655151367,199,372.45941162109375
1,_level_9,17.398740768432617,16.221670150756836,225,372.5762939453125
1,_level_9,16.178359985351563,15.476849555969238,248,372.6925048828125
1,_level_9,14.820249557495117,15.005180358886719,246,372.80859375
1,_level_9,13.815299987792969,14.3574800491333,230,372.9093933105469
1,_level_9,12.963910102844238,13.207759857177734,209,373.0260009765625
1,_level_9,13.035240173339844,11.809089660644531,166,373.1422119140625
1,_level_9,13.525690078735352,10.716150283813477,151,373.2423095703125
1,_level_9,14.243940353393555,9.756420135498047,140,373.35870361328125
1,_level_9,15.257780075073242,8.7339019775390625,135,373.4754943847656
1,_level_9,16.02560043334961,7.813798904418945,145,373.5763854980469
1,_level_9,16.668500900268555,6.531132221221924,161,373.6925964355469
1,_level_9,16.877029418945313,5.114168167114258,180,373.8081970214844
1,_level_9,16.877029418945313,3.914167881011963,180,373.9085998535156
1,_level_9,16.877029418945313,2.4741690158843994,180,374.02508544921875
1,_level_9,16.877029418945313,1.2741680145263672,180,374.1253967285156
