strategy,forager,level,collection_num,obj_ID,point_value,distance,turning_angle,neighbor_value,used,time
ta,55,6,0,1,5.0,25.495097567963924,2.177099715595703,0.613407053921902,0,1.4215463238497232
ta,55,6,0,2,5.0,23.71181140275875,2.4150574308981243,0.613407053921902,0,1.4215463238497232
ta,55,6,0,3,5.0,22.073740054644116,2.2082007950376843,0.682842712474619,0,1.4215463238497232
ta,55,6,0,4,5.0,21.5,1.979704155745822,0.8513997106635237,0,1.4215463238497232
ta,55,6,0,5,5.0,20.426698215815495,2.355665109617128,0.682842712474619,0,1.4215463238497232
ta,55,6,0,6,5.0,19.1637678967368,2.110531551819879,0.848528137423857,0,1.4215463238497232
ta,55,6,0,7,5.0,21.319005605327842,2.6654336666521083,0.848528137423857,0,1.4215463238497232
ta,55,6,0,8,5.0,19.29378138157474,2.5245680711973657,0.613407053921902,0,1.4215463238497232
ta,55,6,0,9,5.0,17.240939649566666,2.27393872085701,0.8513997106635237,0,1.4215463238497232
ta,55,6,0,10,5.0,16.5,1.979704155745822,0.848528137423857,0,1.4215463238497232
ta,55,6,0,11,5.0,16.867127793433,1.7706812129395573,0.8513997106635237,0,1.4215463238497232
ta,55,6,0,12,5.0,15.88238017426859,2.4715133317345206,0.613407053921902,0,1.4215463238497232
ta,55,6,0,13,5.0,14.221462653327892,2.1564130118158586,0.848528137423857,0,1.4215463238497232
ta,55,6,0,14,5.0,15.239750654128171,2.695447745414702,0.848528137423857,0,1.4215463238497232
ta,55,6,0,15,5.0,12.539936203984453,2.389831496287313,0.682842712474619,0,1.4215463238497232
ta,55,6,0,16,5.0,11.5,1.979704155745822,0.8513997106635237,0,1.4215463238497232
ta,55,6,0,17,5.0,9.433981132056603,2.5383034710893844,0.682842712474619,0,1.4215463238497232
ta,55,6,0,18,5.0,17.0,-1.1618884978439712,0.613407053921902,0,1.4215463238497232
ta,55,6,0,19,5.0,13.5,-1.1618884978439712,0.613407053921902,0,1.4215463238497232
ta,55,6,0,20,5.0,14.396180048887969,-1.5165941498549116,0.8513997106635237,0,1.4215463238497232
ta,55,6,0,21,5.0,14.396180048887969,-0.807182845833031,0.682842712474619,0,1.4215463238497232
ta,55,6,0,22,5.0,11.280514172678478,-1.3853650989846042,0.682842712474619,0,1.4215463238497232
ta,55,6,0,23,5.0,11.280514172678478,-0.9384118967033381,0.848528137423857,0,1.4215463238497232
ta,55,6,0,24,5.0,12.020815280171307,-1.9472866612414195,0.848528137423857,0,1.4215463238497232
ta,55,6,0,25,5.0,9.86154146165801,-1.693612565102777,0.613407053921902,0,1.4215463238497232
ta,55,6,0,26,5.0,8.5,-1.1618884978439712,0.8513997106635237,0,1.4215463238497232
ta,55,6,0,27,5.0,9.86154146165801,-0.6301644305851657,0.848528137423857,0,1.4215463238497232
ta,55,6,0,28,5.0,12.020815280171307,-0.37649033444652286,0.8513997106635237,0,1.4215463238497232
ta,55,6,0,29,5.0,6.5,-1.5566796175437327,0.613407053921902,0,1.4215463238497232
ta,55,6,0,30,5.0,6.5,-0.7670973781442096,0.848528137423857,0,1.4215463238497232
ta,55,6,0,31,5.0,6.103277807866851,-2.1219588602496593,0.848528137423857,0,1.4215463238497232
ta,55,6,0,32,5.0,3.5,-1.1618884978439712,0.682842712474619,0,1.4215463238497232
ta,55,6,0,33,5.0,6.103277807866851,-0.20181813543828314,0.8513997106635237,1,1.4215463238497232
ta,55,6,0,34,5.0,0.0,,0.682842712474619,0,1.4215463238497232
ta,55,6,0,35,5.0,42.42640687119285,2.76510231914327,0.613407053921902,0,1.4215463238497232
ta,55,6,0,36,5.0,40.02811511925087,2.8269701650076504,0.613407053921902,0,1.4215463238497232
ta,55,6,0,37,5.0,36.43144246389374,2.7359843376362316,0.8513997106635237,0,1.4215463238497232
ta,55,6,0,38,5.0,43.900455578501685,2.9024435966102042,0.682842712474619,0,1.4215463238497232
ta,55,6,0,39,5.0,36.5,2.832959141999574,0.682842712474619,0,1.4215463238497232
ta,55,6,0,40,5.0,40.40111384603152,2.9144249798369675,0.848528137423857,0,1.4215463238497232
ta,55,6,0,41,5.0,30.405591591021544,2.76510231914327,0.848528137423857,0,1.4215463238497232
ta,55,6,0,42,5.0,32.973474187595095,2.8402294750540324,0.613407053921902,0,1.4215463238497232
ta,55,6,0,43,5.0,36.908671067921155,2.9286761947101287,0.8513997106635237,0,1.4215463238497232
ta,55,6,0,44,5.0,41.07614879708174,2.999642948009002,0.848528137423857,0,1.4215463238497232
ta,55,6,0,45,5.0,44.09648512069868,3.0411993385387066,0.8513997106635237,0,1.4215463238497232
ta,55,6,0,46,5.0,33.425289826716536,2.9459018924472415,0.613407053921902,0,1.4215463238497232
