strategy,forager,level,collection_num,obj_ID,point_value,distance,turning_angle,neighbor_value,used,time
nn,38,2,0,1,5.0,41.80011961705373,3.2858820481275357,0.613407053921902,0,1.2297509238026914
nn,38,2,0,2,5.0,39.05124837953327,3.2322525407905385,0.613407053921902,0,1.2297509238026914
nn,38,2,0,3,5.0,36.05551275463989,3.338988213439674,0.8513997106635237,0,1.2297509238026914
nn,38,2,0,4,5.0,42.42640687119285,3.141592653589793,0.682842712474619,0,1.2297509238026914
nn,38,2,0,5,5.0,35.531676008879735,3.241261306080955,0.682842712474619,0,1.2297509238026914
nn,38,2,0,6,5.0,38.890872965260115,3.141592653589793,0.848528137423857,0,1.2297509238026914
nn,38,2,0,7,5.0,29.95413160150032,3.3436178099933853,0.848528137423857,0,1.2297509238026914
nn,38,2,0,8,5.0,32.01562118716424,3.252249874763689,0.613407053921902,0,1.2297509238026914
nn,38,2,0,9,5.0,35.35533905932738,3.141592653589793,0.8513997106635237,0,1.2297509238026914
nn,38,2,0,10,5.0,39.05124837953327,3.0509327663890478,0.848528137423857,0,1.2297509238026914
nn,38,2,0,11,5.0,41.80011961705373,2.9973032590520505,0.8513997106635237,0,1.2297509238026914
nn,38,2,0,12,5.0,31.81980515339464,3.141592653589793,0.613407053921902,0,1.2297509238026914
nn,38,2,0,13,5.0,35.531676008879735,3.0419240010986313,0.848528137423857,0,1.2297509238026914
nn,38,2,0,14,5.0,28.284271247461902,3.141592653589793,0.848528137423857,0,1.2297509238026914
nn,38,2,0,15,5.0,32.01562118716424,3.0309354324158972,0.682842712474619,0,1.2297509238026914
nn,38,2,0,16,5.0,36.05551275463989,2.9441970937399122,0.8513997106635237,0,1.2297509238026914
nn,38,2,0,17,5.0,29.95413160150032,2.939567497186201,0.682842712474619,0,1.2297509238026914
nn,38,2,0,18,5.0,28.412145290350743,1.8610612267239408,0.613407053921902,0,1.2297509238026914
nn,38,2,0,19,5.0,26.92582403567252,1.97568811307998,0.613407053921902,0,1.2297509238026914
nn,38,2,0,20,5.0,22.360679774997898,1.8925468811915387,0.8513997106635237,0,1.2297509238026914
nn,38,2,0,21,5.0,31.622776601683793,2.0344439357957027,0.682842712474619,0,1.2297509238026914
