strategy,forager,level,collection_num,obj_ID,point_value,distance,turning_angle,neighbor_value,used,time
clst,5,9,0,1,4.0,3.5,0.6435011087932844,0.3414213562373095,0,2.1739130434782608
clst,5,9,0,2,4.0,5.0,2.214297435588181,0.613407053921902,0,2.1739130434782608
clst,5,9,0,3,4.0,0.0,,0.682842712474619,0,2.1739130434782608
clst,5,9,0,4,4.0,5.0,-0.9272952180016122,0.8513997106635237,0,2.1739130434782608
clst,5,9,0,5,4.0,3.5355339059327378,-3.283489708193957,0.682842712474619,0,2.1739130434782608
clst,5,9,0,6,4.0,3.5355339059327378,-1.7126933813990606,0.848528137423857,0,2.1739130434782608
clst,5,9,0,7,4.0,9.86154146165801,-3.5371638043326,0.848528137423857,0,2.1739130434782608
clst,5,9,0,8,4.0,7.0710678118654755,-3.283489708193957,0.613407053921902,0,2.1739130434782608
clst,5,9,0,9,4.0,5.0,-2.498091544796509,0.8513997106635237,0,2.1739130434782608
clst,5,9,0,10,4.0,7.0710678118654755,-1.7126933813990606,0.848528137423857,1,2.1739130434782608
clst,5,9,0,11,4.0,9.86154146165801,-1.4590192852604178,0.8513997106635237,0,2.1739130434782608
clst,5,9,0,12,4.0,7.905694150420948,-2.819842099193151,0.613407053921902,0,2.1739130434782608
clst,5,9,0,13,4.0,7.905694150420948,-2.1763409903998667,0.848528137423857,0,2.1739130434782608
clst,5,9,0,14,4.0,11.180339887498949,-2.961739153797315,0.848528137423857,0,2.1739130434782608
clst,5,9,0,15,4.0,10.0,-2.498091544796509,0.682842712474619,0,2.1739130434782608
clst,5,9,0,16,4.0,11.180339887498949,-2.0344439357957027,0.8513997106635237,0,2.1739130434782608
clst,5,9,0,17,4.0,13.5,-2.498091544796509,0.682842712474619,0,2.1739130434782608
clst,5,9,0,18,4.0,31.622776601683793,1.8925468811915387,0.613407053921902,0,2.1739130434782608
clst,5,9,0,19,4.0,40.311288741492746,2.0899424410414196,0.37888543819998316,0,2.1739130434782608
clst,5,9,0,20,4.0,30.4138126514911,2.049148758173554,0.3414213562373095,0,2.1739130434782608
clst,5,9,0,21,4.0,20.615528128088304,1.9693187724613166,0.482842712474619,0,2.1739130434782608
clst,5,9,0,22,4.0,35.0,2.214297435588181,0.3414213562373095,0,2.1739130434782608
clst,5,9,0,23,4.0,25.0,2.214297435588181,0.4242640687119285,0,2.1739130434782608
clst,5,9,0,24,4.0,45.27692569068709,-3.95823065041751,0.4242640687119285,0,2.1739130434782608
clst,5,9,0,25,4.0,40.311288741492746,-3.944532877044644,0.37888543819998316,0,2.1739130434782608
clst,5,9,0,26,4.0,30.4138126514911,-3.9037391941767785,0.482842712474619,0,2.1739130434782608
clst,5,9,0,27,4.0,20.615528128088304,-3.823909208464541,0.4242640687119285,0,2.1739130434782608
clst,5,9,0,28,4.0,15.811388300841896,-3.7471373171947633,0.482842712474619,0,2.1739130434782608
