strategy,forager,level,collection_num,obj_ID,point_value,distance,turning_angle,neighbor_value,used,time
clst,19,10,0,1,2.0,31.100643080167973,2.03074481580002,0.3414213562373095,0,1.2675982380098478
clst,19,10,0,2,2.0,27.613402542968153,2.201875714266226,0.613407053921902,0,1.2675982380098478
clst,19,10,0,3,2.0,27.613402542968153,2.0205559398647357,0.682842712474619,0,1.2675982380098478
clst,19,10,0,4,2.0,28.50438562747845,1.8449637779145553,0.8513997106635237,0,1.2675982380098478
clst,19,10,0,5,2.0,25.0,2.1112158270654806,0.682842712474619,0,1.2675982380098478
clst,19,10,0,6,2.0,25.495097567963924,1.9138202672156002,0.848528137423857,0,1.2675982380098478
clst,19,10,0,7,2.0,23.286262044390035,2.371818218812822,0.848528137423857,0,1.2675982380098478
clst,19,10,0,8,2.0,22.638462845343543,2.2218730482393765,0.613407053921902,0,1.2675982380098478
clst,19,10,0,9,2.0,22.638462845343543,2.000558605891585,0.8513997106635237,1,1.2675982380098478
clst,19,10,0,10,2.0,23.717082451262844,1.7894652726688385,0.848528137423857,0,1.2675982380098478
clst,19,10,0,11,2.0,25.04495957273639,1.6564965522445112,0.8513997106635237,0,1.2675982380098478
clst,19,10,0,12,2.0,20.0,2.1112158270654806,0.613407053921902,0,1.2675982380098478
clst,19,10,0,13,2.0,20.615528128088304,1.8662371639386168,0.848528137423857,0,1.2675982380098478
clst,19,10,0,14,2.0,17.67766952966369,2.2531128816696446,0.848528137423857,0,1.2675982380098478
clst,19,10,0,15,2.0,17.67766952966369,1.969318772461317,0.682842712474619,0,1.2675982380098478
clst,19,10,0,16,2.0,19.03943276465977,1.7063240407803972,0.8513997106635237,0,1.2675982380098478
clst,19,10,0,17,2.0,14.221462653327892,1.9345069709954443,0.682842712474619,0,1.2675982380098478
clst,19,10,0,18,2.0,46.502688094345686,2.743964662067664,0.613407053921902,0,1.2675982380098478
clst,19,10,0,19,2.0,49.62358310319802,2.967921455248219,0.37888543819998316,0,1.2675982380098478
clst,19,10,0,20,2.0,42.573465914816005,2.8134727585744876,0.3414213562373095,0,1.2675982380098478
clst,19,10,0,21,2.0,36.9120576505835,2.6051571959850617,0.482842712474619,0,1.2675982380098478
clst,19,10,0,22,2.0,42.573465914816005,2.97975522235137,0.3414213562373095,0,1.2675982380098478
clst,19,10,0,23,2.0,35.531676008879735,2.796945337971767,0.4242640687119285,0,1.2675982380098478
clst,19,10,0,24,2.0,48.088460154178364,3.195112922049108,0.4242640687119285,0,1.2675982380098478
clst,19,10,0,25,2.0,43.73213921133976,3.141592653589793,0.37888543819998316,0,1.2675982380098478
clst,19,10,0,26,2.0,35.531676008879735,2.996282642954091,0.482842712474619,0,1.2675982380098478
clst,19,10,0,27,2.0,28.50438562747845,2.7722589959161676,0.4242640687119285,0,1.2675982380098478
clst,19,10,0,28,2.0,25.739075352467502,2.6183143314578174,0.482842712474619,0,1.2675982380098478
clst,19,10,0,29,2.0,36.9120576505835,3.188070784940796,0.4538461538461539,0,1.2675982380098478
clst,19,10,0,30,2.0,28.50438562747845,3.0209689850096906,0.4242640687119285,0,1.2675982380098478
clst,19,10,0,31,2.0,39.528470752104745,3.360261599463735,0.4242640687119285,0,1.2675982380098478
clst,19,10,0,32,2.0,30.20761493398643,3.255384660733501,0.3414213562373095,0,1.2675982380098478
clst,19,10,0,33,2.0,21.50581316760657,3.061762667877556,0.482842712474619,0,1.2675982380098478
clst,19,10,0,34,2.0,28.50438562747845,3.415760104709452,0.3414213562373095,0,1.2675982380098478
clst,19,10,0,35,2.0,6.5,2.5060069467652424,0.4308640753373011,0,1.2675982380098478
clst,19,10,0,36,2.0,7.905694150420948,3.360261599463735,0.613407053921902,0,1.2675982380098478
clst,19,10,0,37,2.0,3.5355339059327378,2.896613990462929,0.682842712474619,0,1.2675982380098478
clst,19,10,0,38,2.0,3.5355339059327378,1.3258176636680323,0.8513997106635237,0,1.2675982380098478
clst,19,10,0,39,2.0,5.0,3.682012153860377,0.682842712474619,0,1.2675982380098478
clst,19,10,0,40,2.0,0.0,,0.848528137423857,0,1.2675982380098478
clst,19,10,0,41,2.0,11.280514172678478,-2.377696552178576,0.848528137423857,0,1.2675982380098478
clst,19,10,0,42,2.0,7.905694150420948,-2.279422598922567,0.613407053921902,0,1.2675982380098478
clst,19,10,0,43,2.0,3.5355339059327378,-1.8157749899217608,0.8513997106635237,0,1.2675982380098478
