strategy,forager,level,collection_num,obj_ID,point_value,distance,turning_angle,neighbor_value,used,time
clst,90,9,0,1,4.0,6.5,1.1801892830972098,0.1414213562373095,0,2.15206411665471
clst,90,9,0,2,4.0,7.905694150420948,2.0344439357957027,0.2857142857142857,0,2.15206411665471
clst,90,9,0,3,4.0,3.5355339059327378,1.5707963267948966,0.282842712474619,0,2.15206411665471
clst,90,9,0,4,4.0,3.5355339059327378,0.0,0.2857142857142857,0,2.15206411665471
clst,90,9,0,5,4.0,5.0,2.356194490192345,0.282842712474619,0,2.15206411665471
clst,90,9,0,6,4.0,0.0,,0.282842712474619,0,2.15206411665471
clst,90,9,0,7,4.0,11.280514172678478,-3.7035142158466083,0.282842712474619,0,2.15206411665471
clst,90,9,0,8,4.0,7.905694150420948,-3.6052402625905993,0.2857142857142857,0,2.15206411665471
clst,90,9,0,9,4.0,3.5355339059327378,-3.141592653589793,0.2857142857142857,0,2.15206411665471
clst,90,9,0,10,4.0,3.5355339059327378,-1.5707963267948966,0.282842712474619,0,2.15206411665471
clst,90,9,0,11,4.0,6.5,-1.1801892830972098,0.2857142857142857,0,2.15206411665471
clst,90,9,0,12,4.0,7.0710678118654755,-3.141592653589793,0.2857142857142857,0,2.15206411665471
clst,90,9,0,13,4.0,5.0,-2.356194490192345,0.282842712474619,0,2.15206411665471
clst,90,9,0,14,4.0,10.606601717798213,-3.141592653589793,0.282842712474619,0,2.15206411665471
clst,90,9,0,15,4.0,7.905694150420948,-2.677945044588987,0.282842712474619,0,2.15206411665471
clst,90,9,0,16,4.0,7.905694150420948,-2.0344439357957027,0.2857142857142857,0,2.15206411665471
clst,90,9,0,17,4.0,11.280514172678478,-2.579671091332978,0.282842712474619,0,2.15206411665471
clst,90,9,0,18,4.0,34.8209706929603,1.9890206563741257,0.2857142857142857,0,2.15206411665471
clst,90,9,0,19,4.0,43.15669125408017,2.1815222911841055,0.2,0,2.15206411665471
clst,90,9,0,20,4.0,33.354160160315836,2.129395642138459,0.1414213562373095,0,2.15206411665471
clst,90,9,0,21,4.0,23.717082451262844,2.0344439357957027,0.2,0,2.15206411665471
clst,90,9,0,22,4.0,37.58324094593227,2.289626326416521,0.1414213562373095,0,2.15206411665471
clst,90,9,0,23,4.0,27.613402542968153,2.2655346029916,0.1414213562373095,0,2.15206411665471
clst,90,9,0,24,4.0,47.56574397610112,-3.8744077553763,0.1414213562373095,0,2.15206411665471
clst,90,9,0,25,4.0,42.573465914816005,-3.8682349942715186,0.2,0,2.15206411665471
clst,90,9,0,26,4.0,32.59601202601324,-3.8502189257174635,0.2,0,2.15206411665471
clst,90,9,0,27,4.0,22.638462845343543,-3.816333595813346,0.1414213562373095,0,2.15206411665471
clst,90,9,0,28,4.0,17.67766952966369,-3.7850937623830774,0.2,0,2.15206411665471
clst,90,9,0,29,4.0,38.242646351945886,-3.729595257137361,0.2,0,2.15206411665471
clst,90,9,0,30,4.0,28.50438562747845,-3.660738767836316,0.1414213562373095,0,2.15206411665471
clst,90,9,0,31,4.0,44.30011286667337,-3.6409393752699235,0.1414213562373095,0,2.15206411665471
clst,90,9,0,32,4.0,34.8209706929603,-3.5598169831690223,0.1414213562373095,0,2.15206411665471
clst,90,9,0,33,4.0,25.739075352467502,-3.4198923125949046,0.2,0,2.15206411665471
clst,90,9,0,34,4.0,36.9120576505835,-3.4330494480676603,0.1414213562373095,0,2.15206411665471
clst,90,9,0,35,4.0,20.426698215815495,-2.7321554440636504,0.2,0,2.15206411665471
clst,90,9,0,36,4.0,25.739075352467502,-2.8632929945846817,0.2857142857142857,0,2.15206411665471
clst,90,9,0,37,4.0,23.717082451262844,-2.677945044588987,0.282842712474619,0,2.15206411665471
clst,90,9,0,38,4.0,22.638462845343543,-2.4668517113662407,0.2857142857142857,0,2.15206411665471
clst,90,9,0,39,4.0,26.92582403567252,-2.7367008673047097,0.282842712474619,0,2.15206411665471
clst,90,9,0,40,4.0,25.495097567963924,-2.5535900500422257,0.282842712474619,0,2.15206411665471
clst,90,9,0,41,4.0,31.815876539866068,-2.8831377173817745,0.282842712474619,0,2.15206411665471
clst,90,9,0,42,4.0,30.20761493398643,-2.782821983319221,0.2857142857142857,0,2.15206411665471
clst,90,9,0,43,4.0,28.50438562747845,-2.6224465393432705,0.2857142857142857,1,2.15206411665471
clst,90,9,0,44,4.0,27.613402542968153,-2.44685437739309,0.282842712474619,0,2.15206411665471
clst,90,9,0,45,4.0,27.518175811634027,-2.3198468691733245,0.2857142857142857,0,2.15206411665471
clst,90,9,0,46,4.0,31.622776601683793,-2.677945044588987,0.2857142857142857,0,2.15206411665471
clst,90,9,0,47,4.0,30.4138126514911,-2.5213431676069717,0.282842712474619,0,2.15206411665471
clst,90,9,0,48,4.0,34.8209706929603,-2.723368324010564,0.282842712474619,0,2.15206411665471
clst,90,9,0,49,4.0,33.354160160315836,-2.5829933382462307,0.282842712474619,0,2.15206411665471
clst,90,9,0,50,4.0,32.59601202601324,-2.4329663814621227,0.2857142857142857,0,2.15206411665471
