strategy,forager,level,total_time,total_dist,ta_wt,nn_wt,clst_wt,rmi
clst,73,1,860.3627080296388,9894.171142340843,0,0,0.949432328651576,0.01701705532036113
clst,73,2,445.469773286302,5122.90239279247,0,0,0.949432328651576,0.0899532372258317
clst,73,3,704.0312469065258,8096.359339425035,0,0,0.949432328651576,0.00831723677279872
clst,73,4,532.1641371278371,6119.887576970134,0,0,0.949432328651576,0.22673027963179027
clst,73,5,719.1336350651309,8270.036803249004,0,0,0.949432328651576,0.011827726220606238
clst,73,6,365.2288225014576,4200.131458766757,0,0,0.949432328651576,0.13399073184368493
clst,73,7,622.7275278432463,7161.366570197333,0,0,0.949432328651576,0.01285487420984377
clst,73,8,362.03344619025313,4163.384631187902,0,0,0.949432328651576,0.9716831360685123
clst,73,9,251.98926504397747,2897.8765480057377,0,0,0.949432328651576,0.3578403412888085
clst,73,10,406.4812070535836,4674.533881116218,0,0,0.949432328651576,0.050628750830327585
clst,74,1,851.9634611565998,9797.579803300883,0,0,1.4092937108571528,0.008829273729562215
clst,74,2,453.41696127932914,5214.295054712279,0,0,1.4092937108571528,0.10916531266828344
clst,74,3,704.247758201771,8098.84921932035,0,0,1.4092937108571528,0.005385249793387614
clst,74,4,566.6188653227455,6516.11695121158,0,0,1.4092937108571528,0.1967711910498673
clst,74,5,751.5703835818729,8643.0594111915525,0,0,1.4092937108571528,0.013205612270522527
clst,74,6,365.43705845102767,4202.526172186813,0,0,1.4092937108571528,0.09176175368351813
clst,74,7,631.4486774207559,7261.659790338694,0,0,1.4092937108571528,0.00965978232332454
clst,74,8,332.25997795240596,3820.989746452662,0,0,1.4092937108571528,0.7334481115584254
clst,74,9,251.5980770472625,2893.3778860435164,0,0,1.4092937108571528,0.3943858739523455
clst,74,10,459.8391819923129,5288.150592911612,0,0,1.4092937108571528,0.04475060310021217
clst,75,1,869.9344745669426,10004.246457519836,0,0,0.7559683888058992,0.011360936905243202
clst,75,2,451.9717146998338,5197.674719048084,0,0,0.7559683888058992,0.13773040560025285
clst,75,3,686.0378288660339,7889.435031959379,0,0,0.7559683888058992,0.015921041307342843
clst,75,4,591.7061236003753,6804.620421404323,0,0,0.7559683888058992,0.15866016365367008
clst,75,5,728.5702884673008,8378.558317373967,0,0,0.7559683888058992,0.01036577697127783
clst,75,6,369.484546752611,4249.072287655021,0,0,0.7559683888058992,0.09177930644015952
clst,75,7,606.5764729045826,6975.629438402705,0,0,0.7559683888058992,0.010060943580785353
clst,75,8,362.5255238704112,4169.043524509721,0,0,0.7559683888058992,1
clst,75,9,278.15237408398553,3198.752301965836,0,0,0.7559683888058992,0.21593930026798858
clst,75,10,454.9703550935216,5232.159083575506,0,0,0.7559683888058992,0.053926930836946885
clst,76,1,874.0090591148387,10051.104179820637,0,0,1.0855748708925117,0.016826531576934145
clst,76,2,438.96804037977455,5048.132464367397,0,0,1.0855748708925117,0.12812678555939305
clst,76,3,709.2285248607227,8156.128035898306,0,0,1.0855748708925117,0.0043784908828778946
clst,76,4,519.7804517586623,5977.475195224623,0,0,1.0855748708925117,0.18932418147061547
clst,76,5,755.992217507231,8693.910501333161,0,0,1.0855748708925117,0.010701591345566586
clst,76,6,373.0989852147892,4290.638329970069,0,0,1.0855748708925117,0.10126244051767619
clst,76,7,587.4039991439015,6755.1459901548715,0,0,1.0855748708925117,0.008567903885647987
clst,76,8,363.1209513912653,4175.890940999542,0,0,1.0855748708925117,1
clst,76,9,247.72510953541604,2848.8387596572816,0,0,1.0855748708925117,0.5054971642283566
clst,76,10,430.3352160515816,4948.854984593196,0,0,1.0855748708925117,0.02552094113478698
clst,77,1,875.8491576788907,10072.265313307236,0,0,1.0101904695872723,0.014704820844270272
clst,77,2,431.9843006410044,4967.819457371544,0,0,1.0101904695872723,0.11768156852056288
clst,77,3,709.9824557389302,8164.798240997684,0,0,1.0101904695872723,0.005080093561492305
clst,77,4,531.3081442469282,6110.043658839681,0,0,1.0101904695872723,0.16543564910154474
clst,77,5,756.3989245868349,8698.587632748608,0,0,1.0101904695872723,0.014614802281803452
clst,77,6,378.4358437091383,4352.012202655083,0,0,1.0101904695872723,0.1283399999421957
clst,77,7,601.0960875962837,6912.605007357266,0,0,1.0101904695872723,0.013164289037448595
clst,77,8,363.306262846737,4178.0220227374675,0,0,1.0101904695872723,0.9757284023444391
clst,77,9,253.85255179875128,2919.3043456856367,0,0,1.0101904695872723,0.3228823371224665
clst,77,10,443.4417629667431,5099.58027411755,0,0,1.0101904695872723,0.03267185232655956
clst,78,1,885.6060137487387,10184.469158110502,0,0,1.2395104992609418,0.007961920541467382
clst,78,2,433.3403514244025,4983.414041380624,0,0,1.2395104992609418,0.10140938835594104
clst,78,3,700.0967881584372,8051.113063822021,0,0,1.2395104992609418,0.01045674749134573
clst,78,4,543.6531926672653,6252.0117156735605,0,0,1.2395104992609418,0.15936545094398247
clst,78,5,727.9935312257627,8371.925609096283,0,0,1.2395104992609418,0.019828310079834877
clst,78,6,368.68953851622587,4239.929692936593,0,0,1.2395104992609418,0.08530289959506332
clst,78,7,614.8647263894235,7070.944353478372,0,0,1.2395104992609418,0.007904473495284225
clst,78,8,364.127543729181,4187.4667528855725,0,0,1.2395104992609418,0.9778650260574613
clst,78,9,256.0698348052577,2944.8031002604607,0,0,1.2395104992609418,0.3221921377582202
clst,78,10,453.2584970373299,5212.472715929301,0,0,1.2395104992609418,0.01017990574596428
clst,79,1,865.5676082703797,9954.027495109363,0,0,0.8561062217676065,0.014546889062192259
clst,79,2,419.23520961585774,4821.204910582357,0,0,0.8561062217676065,0.12419775522554088
clst,79,3,697.2322985567162,8018.171433402229,0,0,0.8561062217676065,0.0069739296660426
clst,79,4,528.2729368839231,6075.138774165127,0,0,0.8561062217676065,0.20935398773175073
clst,79,5,728.7135476967824,8380.205798513007,0,0,0.8561062217676065,0.007808119941969172
clst,79,6,358.94010468320806,4127.811203856886,0,0,0.8561062217676065,0.11474839203481346
clst,79,7,616.9932262961111,7095.422102405274,0,0,0.8561062217676065,0.006328726751948399
clst,79,8,362.79808193936486,4172.1779423026865,0,0,0.8561062217676065,1
clst,79,9,271.791251602639,3125.599393430349,0,0,0.8561062217676065,0.26814426426605
clst,79,10,440.3628611606109,5064.172903347036,0,0,0.8561062217676065,0.03781430290511034
clst,80,1,890.931276720066,10245.709682280753,0,0,1.062393294733321,0.01036207287451596
clst,80,2,445.3061012572062,5121.020164457868,0,0,1.062393294733321,0.10424411662743505
clst,80,3,702.0413736587923,8073.475797076104,0,0,1.062393294733321,0.01669377621382373
clst,80,4,553.8457058875257,6369.225617706557,0,0,1.062393294733321,0.16840676577778102
clst,80,5,746.6904292496722,8586.939936371236,0,0,1.062393294733321,0.012795081611434167
clst,80,6,362.14932691508966,4164.717259523525,0,0,1.062393294733321,0.09070347985129179
clst,80,7,624.6228879564136,7183.163211498761,0,0,1.062393294733321,0.0071454646700365165
clst,80,8,363.0033584415385,4174.5386220776845,0,0,1.062393294733321,1
clst,80,9,247.9763806996633,2851.728378046127,0,0,1.062393294733321,0.40315526966915194
clst,80,10,458.74672338153954,5275.587318887712,0,0,1.062393294733321,0.019821592110757846
clst,81,1,902.0537910112504,10373.618596629403,0,0,-0.1065095381856207,0.09973178540491734
clst,81,2,413.3668255213442,4753.718493495452,0,0,-0.1065095381856207,0.1400836357393811
clst,81,3,689.9762130595499,7934.726450184832,0,0,-0.1065095381856207,0.16802274170395393
clst,81,4,475.01508771458754,5462.673508717769,0,0,-0.1065095381856207,0.3367988530453009
clst,81,5,790.596176212365,9091.856026442218,0,0,-0.1065095381856207,0.08965152988093428
clst,81,6,325.0877302769876,3738.5088981853546,0,0,-0.1065095381856207,0.10608459052684549
clst,81,7,627.1782280956393,7212.54962309985,0,0,-0.1065095381856207,0.19879745572555318
clst,81,8,298.6566507865239,3434.5514840450255,0,0,-0.1065095381856207,0.12663922880013279
clst,81,9,685.884660970569,7887.67360116156,0,0,-0.1065095381856207,0.48707335119598605
clst,81,10,902.639575783456,10380.355121509763,0,0,-0.1065095381856207,0.140723457298499
clst,82,1,834.9430927769909,9601.845566935392,0,0,0.6383161051594866,0.012055293041179915
clst,82,2,441.4946193526763,5077.188122555774,0,0,0.6383161051594866,0.08920437055605002
clst,82,3,720.0971634229364,8281.11737936376,0,0,0.6383161051594866,0.007572022087594554
clst,82,4,609.4427387696535,7008.5914958510175,0,0,0.6383161051594866,0.25231900645386307
clst,82,5,711.4095870575142,8181.210251161423,0,0,0.6383161051594866,0.012028083957965063
clst,82,6,381.5277428950649,4387.569043293242,0,0,0.6383161051594866,0.09077588981787044
clst,82,7,589.2341214832364,6776.192397057222,0,0,0.6383161051594866,0.006667924171773643
clst,82,8,363.1474475838924,4176.195647214754,0,0,0.6383161051594866,0.975850370171854
clst,82,9,285.34222473564733,3281.435584459946,0,0,0.6383161051594866,0.3155603820270324
clst,82,10,477.3202297504049,5489.18264212966,0,0,0.6383161051594866,0.053141027117231676
clst,83,1,897.039709634373,10315.956660795277,0,0,1.015609718946412,0.011587739231758598
clst,83,2,442.24438024192995,5085.810372782186,0,0,1.015609718946412,0.10260918193714341
clst,83,3,693.396283492286,7974.057260161289,0,0,1.015609718946412,0.007886012904330553
clst,83,4,574.9852619919759,6612.330512907727,0,0,1.015609718946412,0.26491642985762065
clst,83,5,752.4291489739035,8652.935213199904,0,0,1.015609718946412,0.011283838949225133
clst,83,6,363.7890986860002,4183.574634888999,0,0,1.015609718946412,0.113591369481856
clst,83,7,601.1451327017863,6913.1690260705445,0,0,1.015609718946412,0.013135078018170043
clst,83,8,363.0033584415385,4174.5386220776845,0,0,1.015609718946412,1
clst,83,9,257.1708290150449,2957.4645336730146,0,0,1.015609718946412,0.522688814509691
clst,83,10,431.96262662421634,4967.570206178494,0,0,1.015609718946412,0.03386031450931826
clst,84,1,853.2762658766494,9812.67705758146,0,0,1.2959444819615298,0.011230848443629093
clst,84,2,434.67830689010987,4998.800529236259,0,0,1.2959444819615298,0.12689018399516827
clst,84,3,737.9161375379547,8486.035581686467,0,0,1.2959444819615298,0.008956551265774104
clst,84,4,562.7016007879158,6471.068409061044,0,0,1.2959444819615298,0.1421366505004632
clst,84,5,738.5964785993052,8493.859503892003,0,0,1.2959444819615298,0.015378123554164902
clst,84,6,361.41901246490744,4156.318643346429,0,0,1.2959444819615298,0.08136392580937479
clst,84,7,616.3037490216881,7087.493113749415,0,0,1.2959444819615298,0.006977097523987674
clst,84,8,364.127543729181,4187.4667528855725,0,0,1.2959444819615298,0.9778650260574613
clst,84,9,251.40005490435033,2891.1006314000265,0,0,1.2959444819615298,0.36422433327668546
clst,84,10,516.9612196115125,5945.054025532398,0,0,1.2959444819615298,0.029407185544392256
clst,85,1,848.0244754574043,9752.281467760142,0,0,1.518808936251554,0.014656439280913314
clst,85,2,442.2149907654992,5085.472393803235,0,0,1.518808936251554,0.10133895667352011
clst,85,3,696.8562897984622,8013.8473326823005,0,0,1.518808936251554,0.013113517684501419
clst,85,4,582.8280733444514,6702.522843461204,0,0,1.518808936251554,0.15054309840762548
clst,85,5,761.9332584621703,8762.232472314965,0,0,1.518808936251554,0.015965193874095562
clst,85,6,358.33478266334754,4120.85000062849,0,0,1.518808936251554,0.10300131332864271
clst,85,7,611.5692455000218,7033.046323250257,0,0,1.518808936251554,0.019892903377952242
clst,85,8,363.7148723793811,4182.721032362873,0,0,1.518808936251554,0.9778650260574613
clst,85,9,261.07463337917795,3002.358283860543,0,0,1.518808936251554,0.35934849885694387
clst,85,10,410.96407554674414,4726.0868687875645,0,0,1.518808936251554,0.027363048815152613
clst,86,1,841.588198819407,9678.264286423175,0,0,1.0521410191172686,0.015445030968149753
clst,86,2,450.8396904668229,5184.656440368454,0,0,1.0521410191172686,0.09156274446830814
clst,86,3,739.1465002202473,8500.184752532827,0,0,1.0521410191172686,0.015039263854874307
clst,86,4,577.4665043334583,6640.864799834779,0,0,1.0521410191172686,0.14315311848597367
clst,86,5,746.0405665390372,8579.466515198937,0,0,1.0521410191172686,0.012860927912450526
clst,86,6,377.37821354854225,4339.849455808231,0,0,1.0521410191172686,0.09697354876640829
clst,86,7,634.0994842112345,7292.144068429198,0,0,1.0521410191172686,0.00957011053371859
clst,86,8,363.15057144573245,4176.2315716259145,0,0,1.0521410191172686,0.975850370171854
clst,86,9,253.94293918900803,2920.343800673589,0,0,1.0521410191172686,0.3818245892372978
clst,86,10,434.3766675119189,4995.331676387071,0,0,1.0521410191172686,0.04636540540294298
clst,87,1,880.7685175287359,10128.837951580455,0,0,1.007985072517145,0.014359368254185156
clst,87,2,443.3075806983427,5098.037178030935,0,0,1.007985072517145,0.09264936555440562
clst,87,3,703.6780557329934,8092.297640929405,0,0,1.007985072517145,0.010421806362986619
clst,87,4,581.0786367880085,6682.4043230621055,0,0,1.007985072517145,0.20548465963842388
clst,87,5,727.1150427629599,8361.822991774046,0,0,1.007985072517145,0.015300815453613503
clst,87,6,360.6041396995033,4146.947606544286,0,0,1.007985072517145,0.08802198479210988
clst,87,7,602.4640491138689,6928.336564809497,0,0,1.007985072517145,0.005656687070910493
clst,87,8,363.0033584415385,4174.5386220776845,0,0,1.007985072517145,1
clst,87,9,245.28604460683476,2820.789512978598,0,0,1.007985072517145,0.31906696934072243
clst,87,10,462.0671129923164,5313.7717994116465,0,0,1.007985072517145,0.012605264727867715
clst,88,1,855.0647181788786,9833.244259057108,0,0,1.2542980561573904,0.01137417724829759
clst,88,2,442.0092026126832,5083.10583004585,0,0,1.2542980561573904,0.11242636550529828
clst,88,3,706.4289739780495,8123.933200747558,0,0,1.2542980561573904,0.00801497623521441
clst,88,4,536.6354031378157,6171.30713608489,0,0,1.2542980561573904,0.18339810692940128
clst,88,5,725.8246303581656,8346.98324911891,0,0,1.2542980561573904,0.009996960995825588
clst,88,6,356.5663117188873,4100.512584767199,0,0,1.2542980561573904,0.09156083335845544
clst,88,7,616.5885978241706,7090.768874977961,0,0,1.2542980561573904,0.007839204057067173
clst,88,8,363.0033584415385,4174.5386220776845,0,0,1.2542980561573904,1
clst,88,9,263.1987115582323,3026.7851829196684,0,0,1.2542980561573904,0.4548644408667285
clst,88,10,480.25361367011374,5522.916557206309,0,0,1.2542980561573904,0.02642434422605977
clst,89,1,880.1380599701178,10121.587689656348,0,0,1.4434098435149465,0.013545275315479888
clst,89,2,441.46789488160033,5076.8807911383965,0,0,1.4434098435149465,0.11972757674339873
clst,89,3,717.8371843044586,8255.127619501267,0,0,1.4434098435149465,0.013806095381269534
clst,89,4,579.1578914758238,6660.315751971981,0,0,1.4434098435149465,0.24079019313208594
clst,89,5,747.3992923454548,8595.091861972736,0,0,1.4434098435149465,0.015812310344296976
clst,89,6,345.2919943072799,3970.857934533713,0,0,1.4434098435149465,0.1103842364228208
clst,89,7,620.3064162941116,7133.523787382282,0,0,1.4434098435149465,0.010033934173091952
clst,89,8,363.1209513912653,4175.890940999542,0,0,1.4434098435149465,1
clst,89,9,256.14341214081867,2945.649239619411,0,0,1.4434098435149465,0.49338764546772074
clst,89,10,434.42793251242693,4995.921223892916,0,0,1.4434098435149465,0.029875513453731628
clst,90,1,878.8777305805187,10107.093901675958,0,0,0.9822436544625246,0.018815750820909027
clst,90,2,441.41813452387146,5076.308547024515,0,0,0.9822436544625246,0.08323919764511867
clst,90,3,681.0241089547807,7831.777252979965,0,0,0.9822436544625246,0.011290124023995318
clst,90,4,577.0837791410825,6636.463460122454,0,0,0.9822436544625246,0.15839778515595215
clst,90,5,702.7863836300404,8082.04341174547,0,0,0.9822436544625246,0.013508499008962671
clst,90,6,371.6170450471837,4273.596018042606,0,0,0.9822436544625246,0.10456541362327865
clst,90,7,600.5708804723686,6906.56512543224,0,0,0.9822436544625246,0.01078382824480928
clst,90,8,361.8308030491664,4161.054235065406,0,0,0.9822436544625246,0.9578314652836902
clst,90,9,250.51200528284517,2880.888060752717,0,0,0.9822436544625246,0.34594464646139556
clst,90,10,486.63991469869046,5596.359019034948,0,0,0.9822436544625246,0.026843817934220304
clst,91,1,866.3306637544556,9962.802633176236,0,0,0.7777843399837945,0.016578748291184553
clst,91,2,441.5851336986351,5078.229037534296,0,0,0.7777843399837945,0.10939934412016972
clst,91,3,735.0265649433418,8452.805496848421,0,0,0.7777843399837945,0.006272146653575006
clst,91,4,537.200827992169,6177.809521909955,0,0,0.7777843399837945,0.17073358584990217
clst,91,5,740.0426761702998,8510.490775958448,0,0,0.7777843399837945,0.009929014336740205
clst,91,6,357.7015355075468,4113.567658336785,0,0,0.7777843399837945,0.08895164115265675
clst,91,7,593.1681966364491,6821.4342613191675,0,0,0.7777843399837945,0.007563524118553988
clst,91,8,304.6418124861291,3503.380843590479,0,0,0.7777843399837945,0.7205720688650854
clst,91,9,288.13658531362313,3313.5707311066685,0,0,0.7777843399837945,0.23748860713926112
clst,91,10,480.0395229967718,5520.454514462878,0,0,0.7777843399837945,0.026509881931803037
clst,92,1,871.0963280785633,10017.607772903473,0,0,1.107786707789584,0.011805933551561565
clst,92,2,445.840700023892,5127.168050274752,0,0,1.107786707789584,0.09413225518723367
clst,92,3,660.085172198032,7590.979480277358,0,0,1.107786707789584,0.007696604347687708
clst,92,4,585.9896900897264,6738.88143603186,0,0,1.107786707789584,0.17226767647221775
clst,92,5,760.2355556377107,8742.708889833677,0,0,1.107786707789584,0.010093378213931303
clst,92,6,362.2886478348986,4166.319450101328,0,0,1.107786707789584,0.09314890206275395
clst,92,7,603.962383594586,6945.567411337741,0,0,1.107786707789584,0.006202985643175674
clst,92,8,354.10809910673464,4072.24313972744,0,0,1.107786707789584,0.903775968519241
clst,92,9,252.72456644873725,2906.3325141604773,0,0,1.107786707789584,0.35170735881985005
clst,92,10,430.4627500836317,4950.321625961765,0,0,1.107786707789584,0.045976433671866546
clst,93,1,859.8492273357455,9888.26611436106,0,0,0.6789149665584773,0.009978806990139866
clst,93,2,439.4824904117732,5054.048639735386,0,0,0.6789149665584773,0.08666934017540595
clst,93,3,707.2581265345484,8133.468455147294,0,0,0.6789149665584773,0.00849008465516321
clst,93,4,537.8229150279751,6184.963522821724,0,0,0.6789149665584773,0.23575704539959408
clst,93,5,768.6670115546141,8839.670632878073,0,0,0.6789149665584773,0.005905235640558004
clst,93,6,353.81502755524446,4068.8728168853063,0,0,0.6789149665584773,0.12203748506079137
clst,93,7,591.0713461753866,6797.320481016949,0,0,0.6789149665584773,0.003490687337529552
clst,93,8,362.5255238704112,4169.043524509721,0,0,0.6789149665584773,1
clst,93,9,279.1063782012946,3209.7233493148888,0,0,0.6789149665584773,0.2961472351263331
clst,93,10,438.8194890348661,5046.42412390096,0,0,0.6789149665584773,0.015910446633672914
clst,94,1,872.3828306539018,10032.402552519865,0,0,1.2508201367368943,0.01892591395680676
clst,94,2,473.65026230521664,5446.978016509986,0,0,1.2508201367368943,0.10623991129334187
clst,94,3,738.2131310682535,8489.451007284904,0,0,1.2508201367368943,0.006292780915285734
clst,94,4,547.7185091322388,6298.762855020753,0,0,1.2508201367368943,0.22559691224774303
clst,94,5,741.1014355173517,8522.66650844955,0,0,1.2508201367368943,0.012286278884956814
clst,94,6,376.7866717254051,4333.046724842153,0,0,1.2508201367368943,0.11162205301601624
clst,94,7,616.3303306246687,7087.798802183691,0,0,1.2508201367368943,0.0075309289841373195
clst,94,8,363.96301306666714,4185.574650266663,0,0,1.2508201367368943,1
clst,94,9,255.06483775922956,2933.2456342311384,0,0,1.2508201367368943,0.3624591439303393
clst,94,10,443.9046694994033,5104.903699243147,0,0,1.2508201367368943,0.03667655744382692
clst,95,1,866.4170739317855,9963.796350215523,0,0,0.8980876504395051,0.014400921519173715
clst,95,2,428.6413739061651,4929.37579992089,0,0,0.8980876504395051,0.10166663732782699
clst,95,3,724.6547740802214,8333.529901922537,0,0,0.8980876504395051,0.014175243065247534
clst,95,4,565.076110946769,6498.375275887851,0,0,0.8980876504395051,0.14091721067858753
clst,95,5,733.4624247530452,8434.81788466003,0,0,0.8980876504395051,0.008869096070377225
clst,95,6,358.07470104390825,4117.859062004939,0,0,0.8980876504395051,0.10462035007348458
clst,95,7,626.828737045436,7208.530476022516,0,0,0.8980876504395051,0.009594010764916727
clst,95,8,360.3721490184685,4144.279713712379,0,0,0.8980876504395051,0.9567509690584157
clst,95,9,271.28557979053267,3119.7841675911245,0,0,0.8980876504395051,0.30411115367671115
clst,95,10,478.0804704421013,5497.925410084166,0,0,0.8980876504395051,0.03339331322857986
clst,96,1,888.3928281615506,10216.51752385782,0,0,0.8408618774524074,0.01222393337991945
clst,96,2,420.2090674085578,4832.404275198408,0,0,0.8408618774524074,0.08053073171941638
clst,96,3,700.2750395691609,8053.162955045343,0,0,0.8408618774524074,0.013183637492505507
clst,96,4,530.4781541645588,6100.498772892434,0,0,0.8408618774524074,0.18917875707286003
clst,96,5,773.4832741122586,8895.057652290978,0,0,0.8408618774524074,0.012043534802237077
clst,96,6,375.3080734257232,4316.042844395812,0,0,0.8408618774524074,0.10874633171128767
clst,96,7,585.1864489816394,6729.644163288859,0,0,0.8408618774524074,0.00782232115916337
clst,96,8,363.0033584415385,4174.5386220776845,0,0,0.8408618774524074,1
clst,96,9,279.25765872444987,3211.463075331177,0,0,0.8408618774524074,0.16255819497082424
clst,96,10,432.4474368511896,4973.145523788685,0,0,0.8408618774524074,0.01619683570524766
clst,97,1,860.1224795001227,9891.408514251412,0,0,0.7231571519314615,0.008536606223198961
clst,97,2,439.85894950557855,5058.377919314145,0,0,0.7231571519314615,0.12402771721897299
clst,97,3,718.2376995619711,8259.733544962663,0,0,0.7231571519314615,0.010652620575867466
clst,97,4,551.1446061513445,6338.1629707404745,0,0,0.7231571519314615,0.2636523647043767
clst,97,5,724.0186448620613,8326.214415913715,0,0,0.7231571519314615,0.010277537926972835
clst,97,6,368.8532204193199,4241.8120348221755,0,0,0.7231571519314615,0.09195484651725327
clst,97,7,622.9114129664778,7163.481249114495,0,0,0.7231571519314615,0.030869277266258988
clst,97,8,363.3935094602188,4179.025358792508,0,0,0.7231571519314615,1
clst,97,9,274.00084641876225,3151.0097338157666,0,0,0.7231571519314615,0.2887554325067614
clst,97,10,437.7425092126464,5034.038855945441,0,0,0.7231571519314615,0.013568876228897242
clst,98,1,838.7042534317649,9645.098914465287,0,0,0.6639821619710681,0.015961255977890665
clst,98,2,443.4390843069651,5099.549469530093,0,0,0.6639821619710681,0.10496026156139004
clst,98,3,705.8503692037116,8117.279245842677,0,0,0.6639821619710681,0.00712963312226611
clst,98,4,568.5957984611581,6538.851682303324,0,0,0.6639821619710681,0.2020718152258254
clst,98,5,749.3941961471102,8618.033255691771,0,0,0.6639821619710681,0.011971127084147826
clst,98,6,376.65298315278307,4331.509306257001,0,0,0.6639821619710681,0.11727809542720957
clst,98,7,636.3182730899593,7317.660140534529,0,0,0.6639821619710681,0.011361307119686859
clst,98,8,361.06127139760355,4152.204621072432,0,0,0.6639821619710681,0.9757284023444391
clst,98,9,290.0803791826128,3335.9243606000496,0,0,0.6639821619710681,0.19453470011779017
clst,98,10,431.769223859073,4965.3460743793485,0,0,0.6639821619710681,0.03535762591220559
clst,99,1,859.0115257781232,9878.632546448407,0,0,1.3370601026335849,0.009242007583526335
clst,99,2,452.9620593128674,5209.063682097969,0,0,1.3370601026335849,0.0869842338980461
clst,99,3,717.1179518091219,8246.856445804895,0,0,1.3370601026335849,0.010401048108455657
clst,99,4,539.3811843486893,6202.883620009936,0,0,1.3370601026335849,0.18354094471501137
clst,99,5,738.6675209863486,8494.676491343014,0,0,1.3370601026335849,0.011567846706102225
clst,99,6,359.547261356073,4134.793505594836,0,0,1.3370601026335849,0.09979230064062417
clst,99,7,612.9606807973793,7049.047829169856,0,0,1.3370601026335849,0.012017360772552887
clst,99,8,329.2334043995538,3786.184150594862,0,0,1.3370601026335849,0.7861168563970659
clst,99,9,251.6967774510576,2894.5129406871583,0,0,1.3370601026335849,0.449471442043773
clst,99,10,429.55967462291153,4939.936258163481,0,0,1.3370601026335849,0.024886516639171852
nn,0,1,135.03876781637436,1552.9458298883076,0,1.0377981447181026,0,0.7094071541459259
nn,0,2,122.37820962701052,1407.3494107106228,0,1.0377981447181026,0,0.8484573061270346
nn,0,3,139.4139025027091,1603.2598787811557,0,1.0377981447181026,0,0.91526903570552
nn,0,4,204.57295193024228,2352.5889471977885,0,1.0377981447181026,0,0.7136329245631039
nn,0,5,136.89493918678932,1574.2918006480784,0,1.0377981447181026,0,0.6609370963381407
nn,0,6,115.57542778433988,1329.1174195199098,0,1.0377981447181026,0,0.8153232696314301
nn,0,7,137.78804315671522,1584.5624963022265,0,1.0377981447181026,0,0.9132855322092936
nn,0,8,120.3722360195431,1384.2807142247457,0,1.0377981447181026,0,0.9591517299922464
nn,0,9,141.47172504345434,1626.9248379997257,0,1.0377981447181026,0,0.8557986813968984
nn,0,10,147.1014981514715,1691.667228741922,0,1.0377981447181026,0,0.5999689998836826
nn,1,1,137.98150242277472,1586.787277861911,0,1.0977837396526926,0,0.723490771902324
nn,1,2,120.8214817800114,1389.4470404701333,0,1.0977837396526926,0,0.9293012586944523
nn,1,3,139.8061233559666,1607.770418593617,0,1.0977837396526926,0,0.926675857709969
nn,1,4,206.25672263441072,2371.952310295726,0,1.0977837396526926,0,0.7771703324662655
nn,1,5,133.39105366214972,1533.997117114724,0,1.0977837396526926,0,0.701208473004179
nn,1,6,120.20660631811006,1382.3759726582678,0,1.0977837396526926,0,0.9293012586944523
nn,1,7,139.2478834384596,1601.3506595422868,0,1.0977837396526926,0,0.9239576687441566
nn,1,8,130.25798391043656,1497.966814970019,0,1.0977837396526926,0,0.7209819187766662
nn,1,9,159.98070572571203,1839.7781158456878,0,1.0977837396526926,0,0.6955703781533783
nn,1,10,146.86974757474152,1689.0020971095269,0,1.0977837396526926,0,0.5702794231680104
nn,2,1,142.19935334051243,1635.2925634158935,0,0.9195991581968376,0,0.5952584984615807
nn,2,2,121.32960574189786,1395.290466031825,0,0.9195991581968376,0,0.8977319720586261
nn,2,3,137.86927909865784,1585.496709634567,0,0.9195991581968376,0,0.9237512342403827
nn,2,4,211.78549708407695,2435.533216466891,0,0.9195991581968376,0,0.7517650277195667
nn,2,5,144.20002786234315,1658.3003204169472,0,0.9195991581968376,0,0.5341266937838371
nn,2,6,120.51071463954744,1385.8732183547952,0,0.9195991581968376,0,0.8869412186774316
nn,2,7,137.38174851450148,1579.8901079167686,0,0.9195991581968376,0,0.9237239727605066
nn,2,8,120.20903209529637,1382.40386909591,0,0.9195991581968376,0,0.9387761934543484
nn,2,9,138.4271062576247,1591.9117219626858,0,0.9195991581968376,0,0.9372749597553167
nn,2,10,154.23335235129426,1773.6835520398802,0,0.9195991581968376,0,0.6157211204513433
nn,3,1,137.5490497932378,1581.814072622236,0,0.9739995113585184,0,0.5941007689103586
nn,3,2,123.49354347407264,1420.1757499518342,0,0.9739995113585184,0,0.8289527980376823
nn,3,3,144.48041881161402,1661.5248163335616,0,0.9739995113585184,0,0.7240477393438343
nn,3,4,212.43554264588747,2443.0087404277124,0,0.9739995113585184,0,0.7638328608140053
nn,3,5,138.9431363235744,1597.8460677211085,0,0.9739995113585184,0,0.6118585519657234
nn,3,6,118.76896711366756,1365.8431218071764,0,0.9739995113585184,0,0.8096815166035136
nn,3,7,138.0712208786871,1587.8190401049033,0,0.9739995113585184,0,0.9256012532446023
nn,3,8,120.89530788652569,1390.2960406950476,0,0.9739995113585184,0,0.6875098562716323
nn,3,9,136.92065122293974,1574.587489063809,0,0.9739995113585184,0,0.9486336619985172
nn,3,10,173.73773095752696,1997.983906011558,0,0.9739995113585184,0,0.6500653532288663
nn,4,1,135.2456046972835,1555.3244540187625,0,0.8755131002592078,0,0.7092369261919231
nn,4,2,121.70805458709528,1399.6426277515977,0,0.8755131002592078,0,0.8721654601454811
